"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"229";"46572 80 80 69 1";"—";"Участвуете в конкурсе";"1203854";"—"
"2";"1";"Электронное";"228";"49937 70 76 73 275941";"9";"Участвуете в конкурсе";"1608456";"—"
"3";"1";"—";"211";"59974 54 84 69 √";"4";"Участвуете в конкурсе";"1416600";"—"
"4";"6";"Электронное";"208";"53690 71 74 61 √";"2";"Участвуете в конкурсе";"1185017";"—"
"5";"1";"—";"205";"57330 68 72 61 275941";"4";"Участвуете в конкурсе";"2319006";"—"
"6";"6";"Электронное";"205";"50777 59 64 72 √";"10";"Участвуете в конкурсе";"1337235";"—"
"7";"1";"Электронное";"204";"48502 61 74 69 √";"—";"Участвуете в конкурсе";"1487185";"—"
"8";"1";"Электронное";"200";"45247 56 72 72 √";"—";"Участвуете в конкурсе";"963234";"—"
"9";"3";"—";"191";"49299 51 74 66 √";"—";"Участвуете в конкурсе";"1584714";"—"
"10";"2";"—";"163";"49276 51 46 64 275941";"2";"Участвуете в конкурсе";"1608890";"—"
"11";"1";"—";"162";"47368 59 46 57 275941";"—";"Участвуете в конкурсе";"1324434";"—"
