"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"—";"—";"—";"50004 Без вступительных испытаний Да Призер олимпиады школьников";"1";"Участвуете в конкурсе";"1050009";"—"
"2";"—";"—";"10";"59208 Без вступительных испытаний 10 Нет Призер олимпиады школьников";"1";"Участвуете в конкурсе";"2131653";"—"
"3";"—";"—";"10";"59689 Без вступительных испытаний 10 Да √";"1";"Участвуете в конкурсе";"2414764";"—"
"4";"—";"—";"10";"45935 Без вступительных испытаний 10 Да Призер олимпиады школьников";"1";"Участвуете в конкурсе";"956044";"—"
"5";"—";"—";"7";"54193 Без вступительных испытаний 7 Да Призер олимпиады школьников";"1";"Участвуете в конкурсе";"2050798";"—"
"6";"1";"—";"274";"49799 100 100 64 √";"10";"Участвуете в конкурсе";"1157293";"—"
"7";"1";"—";"271";"58429 92 86 91 √";"2";"Участвуете в конкурсе";"2294987";"—"
"8";"1";"—";"271";"49758 88 84 89";"10";"Участвуете в конкурсе";"974315";"—"
"9";"1";"—";"270";"54851 71 100 89";"10";"Участвуете в конкурсе";"2027858";"—"
"10";"4";"—";"268";"46320 84 82 100";"2";"Участвуете в конкурсе";"1146076";"—"
"11";"1";"—";"263";"56886 83 86 94";"—";"Участвуете в конкурсе";"1215584";"—"
"12";"1";"Электронное";"263";"47252 83 79 91";"10";"Участвуете в конкурсе";"1278038";"—"
"13";"1";"—";"262";"51085 93 74 92";"3";"Участвуете в конкурсе";"1715905";"—"
"14";"1";"—";"256";"58712 83 69 94";"10";"Участвуете в конкурсе";"2038577";"—"
"15";"1";"—";"255";"48102 66 88 91 √";"10";"Участвуете в конкурсе";"1417905";"—"
"16";"1";"—";"253";"60094 83 79 81";"10";"Участвуете в конкурсе";"2425776";"—"
"17";"1";"—";"251";"55360 81 82 78";"10";"Участвуете в конкурсе";"2040538";"—"
"18";"1";"Электронное";"250";"55772 94 95 61";"—";"Участвуете в конкурсе";"980843";"—"
"19";"1";"—";"249";"55337 72 78 89 √";"10";"Участвуете в конкурсе";"2170226";"—"
"20";"1";"—";"247";"49766 85 74 78";"10";"Участвуете в конкурсе";"1617782";"—"
"21";"1";"—";"245";"54367 79 84 72 √";"10";"Участвуете в конкурсе";"2024487";"—"
"22";"1";"—";"244";"47510 77 84 81 √";"2";"Участвуете в конкурсе";"1343830";"—"
"23";"4";"—";"244";"54678 66 85 83";"10";"Участвуете в конкурсе";"2100863";"—"
"24";"1";"—";"243";"47749 75 85 73";"10";"Участвуете в конкурсе";"1377740";"—"
"25";"1";"—";"241";"52328 77 81 83 √";"—";"Участвуете в конкурсе";"1425348";"—"
"26";"1";"—";"241";"46832 66 92 83";"—";"Участвуете в конкурсе";"1207631";"—"
"27";"1";"—";"240";"53817 66 78 86 √";"10";"Участвуете в конкурсе";"2034220";"—"
"28";"2";"—";"238";"60061 62 96 75";"5";"Участвуете в конкурсе";"1914840";"—"
"29";"1";"—";"237";"55317 85 69 83 √";"—";"Участвуете в конкурсе";"1854294";"—"
"30";"1";"—";"237";"56358 79 75 73 √";"10";"Участвуете в конкурсе";"2193229";"—"
"31";"1";"—";"237";"50093 66 70 91";"10";"Участвуете в конкурсе";"1640041";"—"
"32";"1";"—";"236";"57847 77 76 83 √";"—";"Участвуете в конкурсе";"1180809";"—"
"33";"1";"—";"236";"52815 79 64 83";"10";"Участвуете в конкурсе";"1974973";"—"
"34";"1";"—";"236";"58547 72 73 81";"10";"Участвуете в конкурсе";"1953653";"—"
"35";"1";"—";"233";"58358 88 63 75 √";"7";"Участвуете в конкурсе";"2250413";"—"
"36";"1";"—";"232";"59992 64 79 89 √";"—";"Участвуете в конкурсе";"1779632";"—"
"37";"1";"—";"232";"46871 59 95 78";"—";"Участвуете в конкурсе";"1204481";"—"
"38";"1";"—";"229";"50235 64 82 83";"—";"Участвуете в конкурсе";"1621091";"—"
"39";"1";"—";"228";"45965 63 79 86";"—";"Участвуете в конкурсе";"1070738";"—"
"40";"1";"—";"227";"57139 79 78 70 √";"—";"Участвуете в конкурсе";"2266090";"—"
"41";"1";"Электронное";"226";"50746 73 78 73";"2";"Участвуете в конкурсе";"1254796";"—"
"42";"1";"—";"226";"46965 70 68 78";"10";"Участвуете в конкурсе";"1251408";"—"
"43";"1";"—";"225";"49745 72 72 81";"—";"Участвуете в конкурсе";"1641800";"—"
"44";"1";"—";"224";"48397 70 81 73 √";"—";"Участвуете в конкурсе";"1440466";"—"
"45";"1";"—";"223";"48116 63 77 83";"—";"Участвуете в конкурсе";"1427953";"—"
"46";"1";"—";"221";"53492 81 76 64 √";"—";"Участвуете в конкурсе";"1517481";"—"
