"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"27";"—";"304000";"98 99 97";"10000";"Участвует в конкурсе";"1914761";"—"
"2";"7";"—";"302000";"100 95 97";"10000";"Участвует в конкурсе";"1287292";"—"
"3";"13";"—";"301000";"100 97 94";"10000";"Участвует в конкурсе";"1196082";"—"
"4";"16";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1202951";"—"
"5";"21";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"1331541";"—"
"6";"2";"—";"298000";"96 92 100";"10000";"Участвует в конкурсе";"1796557";"—"
"8";"7";"—";"294000";"96 94 94";"10000";"Участвует в конкурсе";"1430424";"—"
"9";"12";"—";"294000";"95 95 94";"10000";"Участвует в конкурсе";"1176975";"—"
"10";"18";"—";"294000";"95 92 97";"10000";"Участвует в конкурсе";"1333982";"—"
"11";"18";"—";"292000";"98 97 97";"—";"Участвует в конкурсе";"2006503";"—"
"12";"10";"—";"292000";"98 94 97";"3000";"Участвует в конкурсе";"1481603";"—"
"13";"27";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"14";"9";"—";"290000";"94 95 91";"10000";"Участвует в конкурсе";"1559828";"—"
"15";"10";"—";"289000";"93 100 86";"10000";"Участвует в конкурсе";"1288256";"—"
"16";"10";"—";"289000";"90 100 89";"10000";"Участвует в конкурсе";"2344911";"—"
"17";"15";"—";"289000";"88 100 91";"10000";"Участвует в конкурсе";"1516325";"—"
"18";"19";"—";"288000";"96 95 89";"8000";"Участвует в конкурсе";"1977029";"—"
"20";"7";"—";"287000";"98 98 86";"5000";"Участвует в конкурсе";"1204240";"—"
"22";"28";"—";"287000";"90 90 97";"10000";"Участвует в конкурсе";"1493775";"—"
"25";"18";"—";"285000";"90 99 86";"10000";"Участвует в конкурсе";"1795014";"—"
"26";"20";"—";"284000";"98 100 86";"—";"Участвует в конкурсе";"1915078";"—"
"27";"17";"—";"284000";"95 92 94";"3000";"Участвует в конкурсе";"1203083";"—"
"28";"20";"—";"284000";"96 95 83";"10000";"Участвует в конкурсе";"960464";"—"
"29";"27";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1214535";"—"
"30";"16";"—";"284000";"93 90 91";"10000";"Участвует в конкурсе";"1779294";"—"
"31";"7";"—";"284000";"93 90 91";"10000";"Участвует в конкурсе";"2184978";"—"
"32";"20";"—";"283000";"93 97 83";"10000";"Участвует в конкурсе";"2341830";"—"
"33";"1";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"2344657";"—"
"34";"10";"—";"282000";"100 88 91";"3000";"Участвует в конкурсе";"1987038";"—"
"36";"15";"—";"282000";"95 86 91";"10000";"Участвует в конкурсе";"2160345";"—"
"37";"16";"—";"282000";"80 95 97";"10000";"Участвует в конкурсе";"1656860";"—"
"38";"15";"—";"281000";"95 98 86";"2000";"Участвует в конкурсе";"1666321";"—"
"39";"11";"—";"281000";"94 84 94";"9000";"Участвует в конкурсе";"1191316";"—"
"40";"15";"—";"281000";"90 95 86";"10000";"Участвует в конкурсе";"1959799";"—"
"41";"21";"—";"280000";"100 94 83";"3000";"Участвует в конкурсе";"2092669";"—"
"42";"8";"—";"280000";"98 94 78";"10000";"Участвует в конкурсе";"1261618";"—"
"43";"26";"—";"280000";"90 97 83";"10000";"Участвует в конкурсе";"1675328";"—"
"44";"7";"—";"280000";"88 96 86";"10000";"Участвует в конкурсе";"1280884";"—"
"45";"21";"—";"279000";"98 96 83";"2000";"Участвует в конкурсе";"1247218";"—"
"46";"22";"—";"279000";"98 88 83";"10000";"Участвует в конкурсе";"2219230";"—"
"47";"15";"—";"279000";"95 88 86";"10000";"Участвует в конкурсе";"2170924";"—"
"48";"6";"—";"279000";"94 92 83";"10000";"Участвует в конкурсе";"2064255";"—"
"50";"29";"—";"279000";"88 92 89";"10000";"Участвует в конкурсе";"2260910";"—"
"51";"18";"—";"279000";"86 92 91";"10000";"Участвует в конкурсе";"1178784";"—"
"52";"12";"—";"279000";"86 86 97";"10000";"Участвует в конкурсе";"1194454";"—"
"53";"18";"—";"279000";"85 95 89";"10000";"Участвует в конкурсе";"1562867";"—"
"54";"7";"—";"278000";"94 90 91";"3000";"Участвует в конкурсе";"1582278";"—"
"55";"3";"—";"278000";"98 84 86";"10000";"Участвует в конкурсе";"2363519";"—"
"56";"18";"—";"278000";"93 97 78";"10000";"Участвует в конкурсе";"2099279";"—"
"57";"15";"—";"278000";"83 94 91";"10000";"Участвует в конкурсе";"2035422";"—"
"58";"17";"—";"277000";"100 94 83";"—";"Участвует в конкурсе";"2310371";"—"
"59";"16";"—";"277000";"100 94 81";"2000";"Участвует в конкурсе";"1710356";"—"
"60";"9";"—";"277000";"98 88 81";"10000";"Участвует в конкурсе";"977071";"—"
"61";"29";"—";"277000";"90 94 83";"10000";"Участвует в конкурсе";"2257901";"—"
"62";"11";"—";"277000";"86 90 91";"10000";"Участвует в конкурсе";"2069703";"—"
"63";"7";"—";"277000";"86 90 91";"10000";"Участвует в конкурсе";"2033142";"—"
"64";"14";"—";"276000";"95 92 89";"—";"Участвует в конкурсе";"2223237";"—"
"65";"7";"—";"276000";"93 86 97";"—";"Участвует в конкурсе";"1845188";"—"
"66";"15";"—";"276000";"90 95 89";"2000";"Участвует в конкурсе";"2197828";"—"
"67";"4";"—";"276000";"90 92 91";"3000";"Участвует в конкурсе";"2311723";"—"
"68";"5";"—";"276000";"90 90 86";"10000";"Участвует в конкурсе";"1503592";"—"
"70";"8";"—";"276000";"88 97 81";"10000";"Участвует в конкурсе";"1881507";"—"
"71";"10";"—";"276000";"83 94 89";"10000";"Участвует в конкурсе";"1797231";"—"
"72";"16";"—";"276000";"83 92 91";"10000";"Участвует в конкурсе";"2174175";"—"
"73";"13";"—";"275000";"98 94 83";"—";"Участвует в конкурсе";"2250484";"—"
"74";"8";"—";"275000";"88 96 91";"—";"Участвует в конкурсе";"1622179";"—"
"75";"12";"—";"274000";"95 90 81";"8000";"Участвует в конкурсе";"1194676";"—"
"76";"23";"—";"274000";"85 88 91";"10000";"Участвует в конкурсе";"1620198";"—"
"77";"16";"—";"273000";"98 95 78";"2000";"Участвует в конкурсе";"1244657";"—"
"78";"18";"—";"273000";"80 90 100";"3000";"Участвует в конкурсе";"1354965";"—"
"80";"28";"—";"273000";"93 84 86";"10000";"Участвует в конкурсе";"1975290";"—"
"81";"7";"—";"273000";"90 90 83";"10000";"Участвует в конкурсе";"1202149";"—"
"82";"10";"—";"273000";"90 90 83";"10000";"Участвует в конкурсе";"1995262";"—"
"83";"11";"—";"273000";"88 94 81";"10000";"Участвует в конкурсе";"1516350";"—"
"84";"12";"—";"273000";"86 86 91";"10000";"Участвует в конкурсе";"1087466";"—"
"85";"20";"—";"272000";"93 98 81";"—";"Участвует в конкурсе";"1791564";"—"
"86";"18";"—";"272000";"90 82 100";"—";"Участвует в конкурсе";"1648966";"—"
"87";"10";"—";"272000";"90 94 78";"10000";"Участвует в конкурсе";"1213224";"—"
"88";"8";"—";"272000";"90 86 86";"10000";"Участвует в конкурсе";"1460249";"—"
"89";"22";"—";"272000";"85 96 81";"10000";"Участвует в конкурсе";"1416387";"—"
"91";"10";"—";"272000";"80 96 86";"10000";"Участвует в конкурсе";"2307046";"—"
"92";"12";"—";"271000";"90 90 91";"—";"Участвует в конкурсе";"1730551";"—"
