"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"22";"—";"287000";"98 98 86";"5000";"Участвует в конкурсе";"1204240";"—"
"3";"11";"—";"281000";"86 96 89";"10000";"Участвует в конкурсе";"1262491";"—"
"4";"10";"—";"279000";"88 90 91";"10000";"Участвует в конкурсе";"1502595";"—"
"5";"20";"—";"277000";"88 85 94";"10000";"Участвует в конкурсе";"1584455";"—"
"6";"13";"—";"276000";"94 83 89";"10000";"Участвует в конкурсе";"1797231";"—"
"7";"25";"—";"276000";"92 83 91";"10000";"Участвует в конкурсе";"2174175";"—"
"8";"3";"—";"275000";"86 90 89";"10000";"Участвует в конкурсе";"1255904";"—"
"9";"4";"—";"274000";"88 94 89";"3000";"Участвует в конкурсе";"1652840";"—"
"10";"29";"—";"274000";"88 85 91";"10000";"Участвует в конкурсе";"1620198";"—"
"11";"12";"—";"273000";"92 88 91";"2000";"Участвует в конкурсе";"1786326";"—"
"12";"2";"—";"272000";"90 92 90";"—";"Участвует в конкурсе";"1880541";"—"
"13";"20";"—";"272000";"88 88 86";"10000";"Участвует в конкурсе";"1915560";"—"
"14";"6";"—";"269000";"92 88 86";"3000";"Участвует в конкурсе";"1398755";"—"
"15";"28";"—";"269000";"86 90 83";"10000";"Участвует в конкурсе";"1616900";"—"
"16";"8";"—";"268000";"90 92 86";"—";"Участвует в конкурсе";"1938665";"—"
"17";"5";"—";"266000";"92 95 69";"10000";"Участвует в конкурсе";"2343231";"—"
"18";"7";"—";"265000";"90 86 89";"—";"Участвует в конкурсе";"1650279";"—"
"19";"10";"—";"262000";"86 96 78";"2000";"Участвует в конкурсе";"1908092";"—"
"20";"8";"—";"262000";"86 80 86";"10000";"Участвует в конкурсе";"1363276";"—"
"21";"5";"—";"262000";"78 88 86";"10000";"Участвует в конкурсе";"1684735";"—"
"22";"10";"—";"260000";"84 83 83";"10000";"Участвует в конкурсе";"2213184";"—"
"23";"24";"—";"259000";"90 83 86";"—";"Участвует в конкурсе";"1324071";"—"
"24";"24";"—";"259000";"88 85 86";"—";"Участвует в конкурсе";"1181867";"—"
"25";"3";"—";"257000";"92 83 72";"10000";"Участвует в конкурсе";"1776522";"—"
"26";"26";"—";"256000";"90 85 81";"—";"Участвует в конкурсе";"1715932";"—"
"27";"25";"—";"256000";"82 83 91";"—";"Участвует в конкурсе";"2245288";"—"
"28";"3";"—";"256000";"82 80 94";"—";"Участвует в конкурсе";"1500644";"—"
"29";"6";"—";"255000";"88 78 86";"3000";"Участвует в конкурсе";"1952300";"—"
"30";"9";"—";"255000";"76 83 86";"10000";"Участвует в конкурсе";"1521448";"—"
"31";"12";"—";"254000";"80 83 91";"—";"Участвует в конкурсе";"1767325";"—"
"32";"16";"—";"254000";"88 88 75";"3000";"Участвует в конкурсе";"2308589";"—"
"33";"31";"—";"254000";"86 83 75";"10000";"Участвует в конкурсе";"2314319";"—"
"34";"8";"—";"253000";"88 80 75";"10000";"Участвует в конкурсе";"1332403";"—"
"35";"15";"—";"253000";"86 76 81";"10000";"Участвует в конкурсе";"1959530";"—"
"36";"22";"—";"253000";"82 70 91";"10000";"Участвует в конкурсе";"2366537";"—"
"37";"7";"—";"253000";"78 76 89";"10000";"Участвует в конкурсе";"1260298";"—"
