"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"6";"—";"1000";"x x x";"2000";"Участвует в конкурсе";"1351565";"—"
"2";"6";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1476992";"—"
"3";"3";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1716763";"—"
"4";"5";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1478016";"—"
"5";"3";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1338379";"—"
"6";"6";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1782301";"—"
"7";"4";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1997738";"—"
"15";"2";"—";"303000";"97 99 97";"10000";"Участвует в конкурсе";"1171803";"—"
"16";"2";"—";"289000";"90 100 89";"10000";"Участвует в конкурсе";"1349604";"—"
"17";"2";"—";"288000";"96 99 83";"10000";"Участвует в конкурсе";"1171604";"—"
"18";"7";"—";"288000";"82 99 97";"10000";"Участвует в конкурсе";"1440526";"—"
"19";"5";"—";"278000";"78 90 100";"10000";"Участвует в конкурсе";"1697693";"—"
"20";"6";"Электронное";"273000";"95 93 75";"10000";"Участвует в конкурсе";"1914229";"—"
"21";"4";"Электронное";"270000";"95 95 70";"10000";"Участвует в конкурсе";"1885894";"—"
"22";"2";"—";"270000";"78 93 89";"10000";"Участвует в конкурсе";"1285589";"—"
"23";"3";"—";"269000";"92 86 81";"10000";"Участвует в конкурсе";"1441444";"—"
"24";"10";"Электронное";"268000";"80 97 81";"10000";"Участвует в конкурсе";"2133587";"—"
"25";"7";"Электронное";"268000";"80 95 83";"10000";"Участвует в конкурсе";"1130561";"—"
"26";"3";"Электронное";"266000";"86 91 83";"6000";"Участвует в конкурсе";"1211432";"—"
"27";"3";"Электронное";"266000";"82 88 86";"10000";"Участвует в конкурсе";"1983467";"—"
"28";"8";"—";"262000";"86 93 73";"10000";"Участвует в конкурсе";"1503915";"—"
"29";"5";"—";"261000";"88 91 72";"10000";"Участвует в конкурсе";"2311228";"—"
"30";"8";"—";"259000";"88 86 75";"10000";"Участвует в конкурсе";"1813178";"—"
"31";"2";"—";"259000";"86 88 75";"10000";"Участвует в конкурсе";"1598112";"—"
"32";"5";"Электронное";"259000";"76 95 78";"10000";"Участвует в конкурсе";"2264007";"—"
"33";"2";"—";"251000";"84 84 73";"10000";"Участвует в конкурсе";"1196162";"—"
"34";"3";"—";"250000";"78 91 81";"—";"Участвует в конкурсе";"1283273";"—"
"35";"11";"—";"250000";"78 84 78";"10000";"Участвует в конкурсе";"1793355";"—"
"36";"9";"—";"249000";"80 93 73";"3000";"Участвует в конкурсе";"1585243";"—"
"37";"5";"Электронное";"247000";"90 75 80";"2000";"Участвует в конкурсе";"1773660";"—"
"38";"4";"—";"247000";"82 86 69";"10000";"Участвует в конкурсе";"1716062";"—"
"40";"8";"—";"244000";"82 90 72";"—";"Участвует в конкурсе";"2302752";"—"
"41";"5";"—";"242000";"78 88 73";"3000";"Участвует в конкурсе";"1256542";"—"
"42";"4";"—";"241000";"77 82 72";"10000";"Участвует в конкурсе";"2244189";"—"
"43";"4";"Электронное";"239000";"82 84 63";"10000";"Участвует в конкурсе";"1289746";"—"
"44";"5";"—";"237000";"88 88 61";"—";"Участвует в конкурсе";"2182668";"—"
"45";"5";"Электронное";"237000";"80 91 63";"3000";"Участвует в конкурсе";"1248654";"—"
"47";"2";"—";"237000";"78 68 81";"10000";"Участвует в конкурсе";"1566313";"—"
"48";"4";"—";"236000";"80 86 70";"—";"Участвует в конкурсе";"1226688";"—"
"49";"5";"—";"234000";"70 86 78";"—";"Участвует в конкурсе";"2207477";"—"
"51";"4";"—";"233000";"76 84 63";"10000";"Участвует в конкурсе";"1173645";"—"
"52";"1";"—";"233000";"72 82 69";"10000";"Участвует в конкурсе";"1152888";"—"
"53";"10";"—";"228000";"76 69 75";"8000";"Участвует в конкурсе";"1038965";"—"
"54";"11";"—";"226000";"74 69 73";"10000";"Участвует в конкурсе";"1610732";"—"
