"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"50000";"-";"50000";"Ожидание результатов ВИ";"1103367";"—"
"2";"1";"—";"50000";"-";"50000";"Ожидание результатов ВИ";"983492";"—"
"3";"1";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2099837";"—"
"4";"13";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2236528";"—"
"5";"39";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119826";"—"
"6";"21";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2363771";"—"
"7";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1417452";"—"
"8";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2369460";"—"
"9";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2215209";"—"
"10";"10";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2056013";"—"
"11";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2178170";"—"
"12";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2256496";"—"
"13";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2364629";"—"
"14";"1";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2474410";"—"
"15";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1094501";"—"
"17";"23";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2150908";"—"
"18";"21";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2424001";"—"
"19";"24";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2431995";"—"
"20";"19";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2413170";"—"
"21";"10";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"995301";"—"
"22";"18";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2437204";"—"
"23";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1546743";"—"
"24";"3";"—";"6000";"-";"6000";"Ожидание результатов ВИ";"2264985";"—"
"25";"1";"—";"5000";"-";"5000";"Ожидание результатов ВИ";"2209046";"—"
"26";"18";"—";"—";"-";"—";"Ожидание результатов ВИ";"2301013";"—"
"27";"10";"—";"—";"-";"—";"Ожидание результатов ВИ";"2421065";"—"
"28";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2241403";"—"
"31";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"1177995";"—"
"32";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1210907";"—"
"33";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"1323526";"—"
"34";"27";"—";"—";"-";"—";"Ожидание результатов ВИ";"1336113";"—"
"35";"10";"—";"—";"-";"—";"Ожидание результатов ВИ";"1092635";"—"
"36";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1764268";"—"
"37";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1713760";"—"
"38";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1894006";"—"
"39";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1976461";"—"
"40";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1938211";"—"
"41";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1993848";"—"
"42";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1669931";"—"
"43";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1796838";"—"
"44";"20";"—";"—";"-";"—";"Ожидание результатов ВИ";"2053623";"—"
"45";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2082116";"—"
"46";"11";"—";"—";"-";"—";"Ожидание результатов ВИ";"2112878";"—"
"47";"7";"—";"—";"-";"—";"Ожидание результатов ВИ";"2140043";"—"
"48";"17";"—";"—";"-";"—";"Ожидание результатов ВИ";"2140829";"—"
"49";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2146462";"—"
"50";"15";"—";"—";"-";"—";"Ожидание результатов ВИ";"2206732";"—"
"51";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2208577";"—"
"52";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2207942";"—"
"53";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2214300";"—"
"54";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2153206";"—"
"55";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"1639098";"—"
"56";"14";"—";"—";"-";"—";"Ожидание результатов ВИ";"2250118";"—"
"57";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2153533";"—"
"58";"10";"—";"—";"-";"—";"Ожидание результатов ВИ";"2266189";"—"
"59";"7";"—";"—";"-";"—";"Ожидание результатов ВИ";"2271375";"—"
"60";"31";"—";"—";"-";"—";"Ожидание результатов ВИ";"2271193";"—"
"61";"9";"—";"—";"-";"—";"Ожидание результатов ВИ";"2266261";"—"
