"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"234.0";"83 73 70";"8.0";"Участвуете в конкурсе";"1721147";"—"
"2";"1";"—";"210.0";"67 66 72";"5.0";"Участвуете в конкурсе";"1044129";"—"
"3";"2";"Электронное";"171.0";"60 60 46";"5.0";"Участвуете в конкурсе";"1299836";"—"
"4";"7";"Электронное";"248.0";"81 78 84";"5.0";"Участвуете в конкурсе";"1963831";"—"
"5";"2";"—";"120.0";"49";"4.0";"Участвуете в конкурсе";"2016923";"—"
"6";"8";"—";"256.0";"88 91 74";"3.0";"Участвуете в конкурсе";"1257623";"—"
"7";"1";"Электронное";"252.0";"86 83 80";"3.0";"Участвуете в конкурсе";"1651033";"—"
"8";"8";"—";"262.0";"81 83 95";"3.0";"Участвуете в конкурсе";"1978961";"—"
"9";"5";"—";"140.0";"62";"3.0";"Участвуете в конкурсе";"1281034";"—"
"10";"8";"Электронное";"63.0";"0";"3.0";"Участвуете в конкурсе";"1073673";"—"
"11";"8";"—";"3.0";"—";"3.0";"Участвуете в конкурсе";"2272724";"—"
"12";"10";"—";"252.0";"88 87 74";"3.0";"Участвуете в конкурсе";"1400612";"—"
"13";"3";"—";"196.0";"53 66 74";"3.0";"Участвуете в конкурсе";"1435777";"—"
"14";"2";"—";"177.0";"56 49 70";"2.0";"Участвуете в конкурсе";"1606683";"—"
"15";"3";"Электронное";"240.0";"83 81 74";"2.0";"Участвуете в конкурсе";"1616605";"—"
"16";"4";"—";"224.0";"71 73 78";"2.0";"Участвуете в конкурсе";"1603207";"—"
"17";"9";"—";"225.0";"75 78 70";"2.0";"Участвуете в конкурсе";"1955620";"—"
"18";"1";"Электронное";"207.0";"70 63 72";"2.0";"Участвуете в конкурсе";"2048632";"—"
"19";"6";"Электронное";"202.0";"67 69 64";"2.0";"Участвуете в конкурсе";"1900819";"—"
"20";"3";"—";"228.0";"75 75 76";"2.0";"Участвуете в конкурсе";"1792947";"—"
"21";"8";"—";"136.0";"67";"—";"Участвуете в конкурсе";"2279568";"—"
"22";"4";"—";"131.0";"59";"—";"Участвуете в конкурсе";"1350704";"—"
"23";"4";"Электронное";"148.0";"73";"—";"Участвуете в конкурсе";"1379439";"—"
"24";"3";"—";"—";"0";"—";"Участвуете в конкурсе";"1071238";"—"
"25";"6";"—";"150.0";"80";"—";"Участвуете в конкурсе";"2080433";"—"
"26";"2";"Электронное";"146.0";"68";"—";"Участвуете в конкурсе";"1983675";"—"
"27";"9";"—";"209.0";"67 70 72";"—";"Участвуете в конкурсе";"1100563";"—"
"28";"2";"—";"101.0";"47";"—";"Участвуете в конкурсе";"1619665";"—"
"29";"1";"Электронное";"120.0";"60";"—";"Участвуете в конкурсе";"2136003";"—"
"30";"4";"—";"—";"0";"—";"Участвуете в конкурсе";"1123054";"—"
"31";"1";"—";"—";"—";"—";"Участвуете в конкурсе";"1152430";"—"
"32";"3";"—";"204.0";"67 73 64";"—";"Участвуете в конкурсе";"1389235";"—"
"33";"5";"—";"—";"—";"—";"Участвуете в конкурсе";"1720517";"—"
"34";"1";"—";"—";"—";"—";"Участвуете в конкурсе";"1796053";"—"
"35";"6";"—";"127.0";"60";"—";"Участвуете в конкурсе";"1936133";"—"
"36";"8";"—";"132.0";"63";"—";"Участвуете в конкурсе";"978918";"—"
"37";"7";"—";"181.0";"59 58 64";"—";"Участвуете в конкурсе";"1107796";"—"
"38";"5";"Электронное";"—";"0";"—";"Участвуете в конкурсе";"1003751";"—"
"39";"5";"Электронное";"—";"—";"—";"Участвуете в конкурсе";"2195972";"—"
"40";"3";"Электронное";"136.0";"66";"—";"Участвуете в конкурсе";"1496657";"—"
"41";"6";"Электронное";"237.0";"88 75 74";"—";"Участвуете в конкурсе";"1055655";"—"
"42";"3";"—";"181.0";"49 60 72";"—";"Участвуете в конкурсе";"1107367";"—"
"43";"2";"—";"58.0";"—";"—";"Участвуете в конкурсе";"1019103";"—"
"44";"6";"—";"293.0";"98 100 90";"5.0";"Участвуете в конкурсе";"1247580";"—"
"45";"4";"—";"293.0";"90 94 99";"10.0";"Участвуете в конкурсе";"2018211";"—"
"46";"7";"Электронное";"285.0";"94 88 95";"8.0";"Участвуете в конкурсе";"1796173";"—"
"47";"5";"—";"282.0";"96 86 92";"8.0";"Участвуете в конкурсе";"1545816";"—"
"48";"5";"Электронное";"281.0";"86 100 92";"3.0";"Участвуете в конкурсе";"1651804";"—"
"49";"5";"—";"280.0";"100 80 90";"10.0";"Участвуете в конкурсе";"1147060";"—"
"50";"1";"—";"276.0";"90 91 90";"5.0";"Участвуете в конкурсе";"1514706";"—"
