"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"+";"268";"265";"83";"Участвует в конкурсе";"1712660";"—"
"2";"1";"+";"242";"242";"86";"Участвует в конкурсе";"1362805";"—"
"3";"1";"—";"240";"240";"95";"Участвует в конкурсе";"1040244";"—"
"4";"1";"—";"202";"202";"72";"Участвует в конкурсе";"1701174";"—"
