"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"5";"0";"—";"Участвует в конкурсе";"966089";"—"
"2";"4";"—";"286";"281";"96";"Участвует в конкурсе";"2002346";"—"
"3";"1";"—";"284";"284";"94";"Участвует в конкурсе";"1138665";"—"
"4";"2";"—";"281";"276";"96";"Участвует в конкурсе";"1487930";"—"
"5";"3";"—";"278";"273";"88";"Участвует в конкурсе";"1437865";"—"
"6";"1";"—";"270";"265";"80";"Участвует в конкурсе";"1039537";"—"
"7";"4";"+";"268";"263";"90";"Участвует в конкурсе";"1834668";"—"
"8";"3";"—";"267";"267";"100";"Участвует в конкурсе";"1358900";"—"
"9";"1";"—";"266";"261";"86";"Участвует в конкурсе";"2280889";"—"
"10";"4";"—";"265";"265";"94";"Участвует в конкурсе";"1906353";"—"
"11";"1";"—";"263";"263";"96";"Участвует в конкурсе";"1396342";"—"
"12";"2";"—";"260";"255";"80";"Участвует в конкурсе";"1771646";"—"
"13";"1";"—";"259";"254";"84";"Участвует в конкурсе";"1446611";"—"
"14";"5";"—";"257";"252";"86";"Участвует в конкурсе";"1396902";"—"
"15";"3";"—";"257";"252";"90";"Участвует в конкурсе";"1908432";"—"
"16";"3";"—";"256";"251";"90";"Участвует в конкурсе";"1880268";"—"
"17";"3";"—";"256";"251";"80";"Участвует в конкурсе";"2095431";"—"
"18";"2";"—";"255";"255";"82";"Участвует в конкурсе";"1784055";"—"
"19";"2";"—";"252";"247";"82";"Участвует в конкурсе";"1544066";"—"
"20";"4";"+";"251";"251";"82";"Участвует в конкурсе";"1143404";"—"
"21";"2";"—";"249";"249";"76";"Участвует в конкурсе";"2156056";"—"
"22";"2";"—";"246";"246";"92";"Участвует в конкурсе";"1333663";"—"
"23";"3";"—";"242";"237";"82";"Участвует в конкурсе";"2179346";"—"
"24";"3";"—";"241";"236";"82";"Участвует в конкурсе";"1340686";"—"
"25";"4";"—";"234";"234";"84";"Участвует в конкурсе";"1653572";"—"
"26";"1";"—";"233";"233";"82";"Участвует в конкурсе";"1090839";"—"
"27";"1";"—";"233";"228";"70";"Участвует в конкурсе";"1334306";"—"
"28";"1";"—";"222";"217";"74";"Участвует в конкурсе";"1231018";"—"
"29";"2";"—";"220";"220";"74";"Участвует в конкурсе";"1725696";"—"
