"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"5";"0";"—";"Участвует в конкурсе";"1189152";"—"
"2";"1";"—";"5";"0";"—";"Участвует в конкурсе";"1306065";"—"
"3";"1";"—";"5";"0";"—";"Участвует в конкурсе";"1501978";"—"
"4";"1";"+";"5";"0";"—";"Участвует в конкурсе";"1435777";"—"
"5";"1";"+";"5";"0";"—";"Участвует в конкурсе";"1686145";"—"
"6";"1";"—";"5";"0";"—";"Участвует в конкурсе";"2088753";"—"
"7";"3";"—";"0";"0";"—";"Участвует в конкурсе";"1574329";"—"
"8";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1672173";"—"
"9";"1";"+";"0";"0";"—";"Участвует в конкурсе";"1849384";"—"
"10";"2";"—";"0";"0";"—";"Участвует в конкурсе";"1652837";"—"
"11";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1719463";"—"
"12";"3";"—";"0";"0";"—";"Участвует в конкурсе";"1618174";"—"
"13";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1638048";"—"
"14";"1";"—";"0";"0";"—";"Участвует в конкурсе";"984732";"—"
"15";"3";"—";"0";"0";"—";"Участвует в конкурсе";"1955910";"—"
"16";"2";"—";"0";"0";"—";"Участвует в конкурсе";"1638825";"—"
"17";"1";"+";"0";"0";"—";"Участвует в конкурсе";"1636523";"—"
"18";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1351035";"—"
"19";"3";"+";"0";"0";"—";"Участвует в конкурсе";"2226961";"—"
"20";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1024023";"—"
"21";"1";"—";"0";"0";"—";"Участвует в конкурсе";"2407969";"—"
"22";"3";"—";"0";"0";"—";"Участвует в конкурсе";"2391097";"—"
"23";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1717689";"—"
"24";"3";"—";"0";"0";"—";"Участвует в конкурсе";"2308459";"—"
"25";"2";"+";"0";"0";"—";"Участвует в конкурсе";"1215034";"—"
"26";"1";"—";"0";"0";"—";"Участвует в конкурсе";"1885659";"—"
"27";"5";"—";"0";"0";"—";"Участвует в конкурсе";"1752463";"—"
"28";"2";"+";"0";"0";"—";"Участвует в конкурсе";"2366917";"—"
"29";"2";"—";"0";"0";"—";"Участвует в конкурсе";"1491439";"—"
"30";"1";"+";"0";"0";"—";"Участвует в конкурсе";"974940";"—"
"31";"1";"—";"290";"285";"96";"Участвует в конкурсе";"1768138";"—"
"32";"2";"—";"286";"276";"100";"Участвует в конкурсе";"1243684";"—"
