"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"282";"- 82 100 100 1";"—";"Участвуете в конкурсе";"1727817";"—"
"2";"2";"—";"278";"- 86 98 89 2";"5";"Участвуете в конкурсе";"2056217";"—"
"3";"3";"—";"251";"- 80 82 89 2";"—";"Участвуете в конкурсе";"1143404";"—"
"4";"6";"Электронное";"247";"- 72 100 75 2";"—";"Участвуете в конкурсе";"1105986";"—"
"5";"1";"—";"230";"- 88 76 66 1";"—";"Участвуете в конкурсе";"1830803";"—"
"6";"3";"—";"220";"- 74 78 66 1";"2";"Участвуете в конкурсе";"1463112";"—"
"7";"5";"—";"207";"- 59 74 64 1";"10";"Участвуете в конкурсе";"1340210";"—"
"8";"3";"—";"206";"- 65 76 63 1";"2";"Участвуете в конкурсе";"1043435";"—"
"9";"4";"—";"199";"- 62 70 67 4";"—";"Участвуете в конкурсе";"1197919";"—"
"10";"6";"—";"192";"- 53 64 73 2";"2";"Участвуете в конкурсе";"1956255";"—"
"11";"1";"—";"190";"- 61 60 67 1";"2";"Участвуете в конкурсе";"1331788";"—"
