"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"356.0";"77 91 90 98";"—";"Участвуете в конкурсе";"1977323";"—"
"2";"2";"—";"349.0";"84 88 84 86";"7.0";"Участвуете в конкурсе";"1263764";"—"
"3";"2";"Электронное";"346.0";"77 79 93 94";"3.0";"Участвуете в конкурсе";"1290663";"—"
"4";"4";"Электронное";"345.0";"81 76 93 89";"6.0";"Участвуете в конкурсе";"1645128";"—"
"5";"3";"Электронное";"339.0";"85 72 93 89";"—";"Участвуете в конкурсе";"1085649";"—"
"6";"1";"—";"334.0";"96 90 76 70";"2.0";"Участвуете в конкурсе";"1957077";"—"
"7";"2";"Электронное";"333.0";"75 71 100 81";"6.0";"Участвуете в конкурсе";"1353011";"—"
"8";"1";"—";"317.0";"68 79 93 72";"5.0";"Участвуете в конкурсе";"2029852";"—"
"9";"3";"Электронное";"316.0";"71 84 72 86";"3.0";"Участвуете в конкурсе";"1596369";"—"
"10";"1";"—";"309.0";"71 79 82 75";"2.0";"Участвуете в конкурсе";"1304872";"—"
