"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"18";"51160 ―";"18";"Участвуете в конкурсе";"1764095";"—"
"2";"5";"—";"11";"54641 ―";"11";"Участвуете в конкурсе";"2099560";"—"
"3";"5";"—";"11";"56925 ―";"11";"Участвуете в конкурсе";"2244988";"—"
"4";"7";"—";"10";"46041 √ ―";"10";"Участвуете в конкурсе";"1092074";"—"
"5";"13";"—";"10";"46047 √ ―";"10";"Участвуете в конкурсе";"1092132";"—"
"6";"3";"—";"10";"46519 √ ―";"10";"Участвуете в конкурсе";"1189195";"—"
"7";"1";"—";"10";"49053 ―";"10";"Участвуете в конкурсе";"1553787";"—"
"8";"1";"—";"10";"49133 ―";"10";"Участвуете в конкурсе";"1585831";"—"
"9";"1";"—";"10";"51275 ―";"10";"Участвуете в конкурсе";"1776396";"—"
"10";"2";"—";"10";"51791 √ ―";"10";"Участвуете в конкурсе";"1829229";"—"
"11";"2";"—";"10";"53977 ―";"10";"Участвуете в конкурсе";"2042962";"—"
"12";"2";"—";"10";"54937 ―";"10";"Участвуете в конкурсе";"2137979";"—"
"13";"2";"—";"10";"55783 ―";"10";"Участвуете в конкурсе";"2184658";"—"
"14";"1";"—";"10";"60679 ―";"10";"Участвуете в конкурсе";"2426679";"—"
"15";"4";"—";"10";"60721 ―";"10";"Участвуете в конкурсе";"2427577";"—"
"16";"3";"—";"10";"60826 √ ―";"10";"Участвуете в конкурсе";"995301";"—"
"17";"3";"—";"8";"50365 ―";"8";"Участвуете в конкурсе";"1684031";"—"
"18";"5";"—";"6";"58428 ―";"6";"Участвуете в конкурсе";"2341579";"—"
"19";"1";"—";"3";"45794 √ ―";"3";"Участвуете в конкурсе";"1017186";"—"
"20";"2";"—";"3";"47372 ―";"3";"Участвуете в конкурсе";"1319271";"—"
"21";"2";"—";"3";"51144 ―";"3";"Участвуете в конкурсе";"1753469";"—"
"22";"5";"—";"3";"52094 ―";"3";"Участвуете в конкурсе";"1836948";"—"
"23";"2";"—";"3";"52190 ―";"3";"Участвуете в конкурсе";"1882694";"—"
"24";"1";"—";"3";"54240 ―";"3";"Участвуете в конкурсе";"2053755";"—"
"25";"1";"—";"1";"48041 ―";"1";"Участвуете в конкурсе";"1419106";"—"
"26";"1";"—";"1";"48671 ―";"1";"Участвуете в конкурсе";"1500897";"—"
"27";"3";"—";"1";"52064 ―";"1";"Участвуете в конкурсе";"1792692";"—"
"28";"7";"—";"1";"56924 ―";"1";"Участвуете в конкурсе";"2141293";"—"
"29";"15";"—";"1";"55765 √ ―";"1";"Участвуете в конкурсе";"2170172";"—"
"30";"1";"—";"1";"57093 ―";"1";"Участвуете в конкурсе";"2264985";"—"
"31";"1";"—";"—";"45717 ―";"—";"Участвуете в конкурсе";"1001680";"—"
"32";"1";"—";"—";"45921 √ ―";"—";"Участвуете в конкурсе";"1026658";"—"
"33";"2";"—";"—";"45924 √ ―";"—";"Участвуете в конкурсе";"1065303";"—"
"34";"5";"—";"—";"46052 √ ―";"—";"Участвуете в конкурсе";"1092635";"—"
"35";"1";"—";"—";"46124 ―";"—";"Участвуете в конкурсе";"1095623";"—"
"36";"2";"—";"—";"46083 √ ―";"—";"Участвуете в конкурсе";"1098244";"—"
"37";"1";"—";"—";"29080 √ ―";"—";"Участвуете в конкурсе";"1116561";"—"
"38";"2";"—";"—";"46199 √ ―";"—";"Участвуете в конкурсе";"1121841";"—"
"39";"2";"—";"—";"46268 √ ―";"—";"Участвуете в конкурсе";"1136258";"—"
"40";"2";"—";"—";"46311 √ ―";"—";"Участвуете в конкурсе";"1142017";"—"
"41";"2";"—";"—";"46312 ―";"—";"Участвуете в конкурсе";"1142126";"—"
"42";"2";"—";"—";"47918 ―";"—";"Участвуете в конкурсе";"1155872";"—"
"43";"4";"—";"—";"47502 ―";"—";"Участвуете в конкурсе";"1327951";"—"
"44";"2";"—";"—";"47586 √ ―";"—";"Участвуете в конкурсе";"1336653";"—"
"45";"2";"—";"—";"47511 ―";"—";"Участвуете в конкурсе";"1338073";"—"
"46";"1";"—";"—";"47456 ―";"—";"Участвуете в конкурсе";"1359170";"—"
"47";"3";"—";"—";"47783 ―";"—";"Участвуете в конкурсе";"1391552";"—"
"48";"5";"—";"—";"47832 ―";"—";"Участвуете в конкурсе";"1396555";"—"
"49";"3";"—";"—";"47988 ―";"—";"Участвуете в конкурсе";"1406530";"—"
"50";"1";"—";"—";"48126 ―";"—";"Участвуете в конкурсе";"1439923";"—"
"51";"5";"—";"—";"59238 ―";"—";"Участвуете в конкурсе";"1499166";"—"
"52";"1";"—";"—";"50523 ―";"—";"Участвуете в конкурсе";"1499329";"—"
"53";"5";"—";"—";"55813 ―";"—";"Участвуете в конкурсе";"1530138";"—"
"54";"4";"—";"—";"48914 ―";"—";"Участвуете в конкурсе";"1540442";"—"
"55";"2";"—";"—";"49058 ―";"—";"Участвуете в конкурсе";"1558657";"—"
"56";"4";"—";"—";"49184 ―";"—";"Участвуете в конкурсе";"1599442";"—"
"57";"3";"—";"—";"49234 ―";"—";"Участвуете в конкурсе";"1605813";"—"
"58";"4";"—";"—";"59308 ―";"—";"Участвуете в конкурсе";"1611403";"—"
"59";"5";"—";"—";"49651 √ ―";"—";"Участвуете в конкурсе";"1635952";"—"
"60";"5";"—";"—";"49652 ―";"—";"Участвуете в конкурсе";"1636138";"—"
"61";"5";"—";"—";"56944 ―";"—";"Участвуете в конкурсе";"1639098";"—"
"62";"4";"—";"—";"50352 ―";"—";"Участвуете в конкурсе";"1683369";"—"
"63";"5";"—";"—";"50495 ―";"—";"Участвуете в конкурсе";"1697730";"—"
"64";"1";"—";"—";"50823 ―";"—";"Участвуете в конкурсе";"1701460";"—"
"65";"2";"—";"—";"50903 ―";"—";"Участвуете в конкурсе";"1714057";"—"
"66";"3";"—";"—";"60444 ―";"—";"Участвуете в конкурсе";"1727324";"—"
"67";"4";"—";"—";"51136 ―";"—";"Участвуете в конкурсе";"1752478";"—"
"68";"1";"—";"—";"51390 ―";"—";"Участвуете в конкурсе";"1793790";"—"
"69";"2";"—";"—";"51460 ―";"—";"Участвуете в конкурсе";"1793912";"—"
"70";"1";"—";"—";"51520 ―";"—";"Участвуете в конкурсе";"1796635";"—"
"71";"2";"—";"—";"52138 ―";"—";"Участвуете в конкурсе";"1834640";"—"
"72";"1";"—";"—";"52969 ―";"—";"Участвуете в конкурсе";"1954003";"—"
"73";"1";"—";"—";"53506 ―";"—";"Участвуете в конкурсе";"1978345";"—"
"74";"3";"—";"—";"53715 ―";"—";"Участвуете в конкурсе";"1993848";"—"
"75";"8";"—";"—";"60946 ―";"—";"Участвуете в конкурсе";"1997858";"—"
"76";"3";"—";"—";"53806 ―";"—";"Участвуете в конкурсе";"2003883";"—"
"77";"8";"—";"—";"57437 ―";"—";"Участвуете в конкурсе";"2022044";"—"
"78";"1";"—";"—";"53946 ―";"—";"Участвуете в конкурсе";"2035278";"—"
"79";"5";"—";"—";"54194 ―";"—";"Участвуете в конкурсе";"2044582";"—"
"80";"1";"—";"—";"54509 ―";"—";"Участвуете в конкурсе";"2087457";"—"
"81";"1";"—";"—";"54776 ―";"—";"Участвуете в конкурсе";"2113671";"—"
"82";"2";"—";"—";"54781 ―";"—";"Участвуете в конкурсе";"2113836";"—"
"83";"1";"—";"—";"59337 ―";"—";"Участвуете в конкурсе";"2120841";"—"
"84";"9";"—";"—";"54993 ―";"—";"Участвуете в конкурсе";"2143180";"—"
"85";"1";"—";"—";"55127 ―";"—";"Участвуете в конкурсе";"2155119";"—"
"86";"3";"—";"—";"55673 ―";"—";"Участвуете в конкурсе";"2174975";"—"
"87";"5";"—";"—";"59341 √ ―";"—";"Участвуете в конкурсе";"2181583";"—"
"88";"3";"—";"—";"55862 ―";"—";"Участвуете в конкурсе";"2200766";"—"
"89";"3";"—";"—";"55864 ―";"—";"Участвуете в конкурсе";"2200856";"—"
"90";"4";"—";"—";"59344 ―";"—";"Участвуете в конкурсе";"2216290";"—"
"91";"4";"—";"—";"59345 ―";"—";"Участвуете в конкурсе";"2216435";"—"
"92";"2";"—";"—";"56764 ―";"—";"Участвуете в конкурсе";"2222641";"—"
"93";"2";"—";"—";"56943 ―";"—";"Участвуете в конкурсе";"2225767";"—"
"94";"5";"—";"—";"56976 ―";"—";"Участвуете в конкурсе";"2225799";"—"
"95";"2";"—";"—";"56952 ―";"—";"Участвуете в конкурсе";"2228255";"—"
"96";"3";"—";"—";"59349 ―";"—";"Участвуете в конкурсе";"2258529";"—"
"97";"9";"—";"—";"61179 ―";"—";"Участвуете в конкурсе";"2302815";"—"
"98";"5";"—";"—";"61223 ―";"—";"Участвуете в конкурсе";"2309293";"—"
"99";"2";"—";"—";"61150 ―";"—";"Участвуете в конкурсе";"2310878";"—"
"100";"2";"—";"—";"61243 ―";"—";"Участвуете в конкурсе";"2353440";"—"
"101";"2";"—";"—";"61158 ―";"—";"Участвуете в конкурсе";"2359190";"—"
"102";"3";"—";"—";"61169 ―";"—";"Участвуете в конкурсе";"2361620";"—"
"103";"1";"—";"—";"58560 ―";"—";"Участвуете в конкурсе";"2364492";"—"
"104";"4";"—";"—";"58663 ―";"—";"Участвуете в конкурсе";"2365151";"—"
"105";"1";"—";"—";"58806 ―";"—";"Участвуете в конкурсе";"2376449";"—"
"106";"3";"—";"—";"59527 √ ―";"—";"Участвуете в конкурсе";"2409547";"—"
"107";"8";"—";"—";"60807 ―";"—";"Участвуете в конкурсе";"2409667";"—"
"108";"2";"—";"—";"60479 ―";"—";"Участвуете в конкурсе";"2411830";"—"
"109";"11";"—";"—";"60478 ―";"—";"Участвуете в конкурсе";"2412748";"—"
"110";"5";"—";"—";"60473 ―";"—";"Участвуете в конкурсе";"2413072";"—"
"111";"5";"—";"—";"60683 √ ―";"—";"Участвуете в конкурсе";"2426482";"—"
"112";"9";"—";"—";"60694 √ ―";"—";"Участвуете в конкурсе";"2426952";"—"
"113";"10";"—";"—";"60684 ―";"—";"Участвуете в конкурсе";"2429581";"—"
"114";"4";"—";"—";"60720 ―";"—";"Участвуете в конкурсе";"2431737";"—"
"115";"1";"—";"—";"61063 ―";"—";"Участвуете в конкурсе";"2459158";"—"
"116";"3";"—";"—";"61044 ―";"—";"Участвуете в конкурсе";"2460504";"—"
"117";"5";"—";"—";"61015 ―";"—";"Участвуете в конкурсе";"2460590";"—"
"118";"4";"—";"—";"61052 ―";"—";"Участвуете в конкурсе";"2465628";"—"
"119";"1";"—";"—";"60983 ―";"—";"Участвуете в конкурсе";"2470508";"—"
"120";"3";"—";"—";"61083 ―";"—";"Участвуете в конкурсе";"2481422";"—"
"121";"1";"—";"—";"45615 √ ―";"—";"Участвуете в конкурсе";"970949";"—"
