"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"279.0";"95 91 90";"3.0";"Участвуете в конкурсе";"1207168";"—"
"2";"2";"—";"272.0";"86 86 100";"—";"Участвуете в конкурсе";"1289046";"—"
"3";"1";"—";"260.0";"78 84 95";"3.0";"Участвуете в конкурсе";"1359394";"—"
"4";"1";"—";"256.0";"80 73 100";"3.0";"Участвуете в конкурсе";"947096";"—"
"5";"1";"Электронное";"227.0";"88 73 66";"—";"Участвуете в конкурсе";"1236726";"—"
"6";"1";"—";"220.0";"72 80 68";"—";"Участвуете в конкурсе";"1294889";"—"
"7";"1";"Электронное";"199.0";"60 74 65";"—";"Участвуете в конкурсе";"1332865";"—"
"8";"1";"—";"186.0";"60 64 62";"—";"Участвуете в конкурсе";"1943885";"—"
