"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"7";"—";"283.0";"98 97 86";"2.0";"Участвуете в конкурсе";"1522774";"—"
"2";"6";"Электронное";"275.0";"90 92 90";"3.0";"Участвуете в конкурсе";"1618719";"—"
"3";"8";"—";"274.0";"88 100 86";"—";"Участвуете в конкурсе";"1956146";"—"
"4";"5";"Электронное";"273.0";"89 94 90";"—";"Участвуете в конкурсе";"980836";"—"
"5";"1";"—";"272.0";"86 86 100";"—";"Участвуете в конкурсе";"1289046";"—"
"6";"1";"—";"270.0";"93 83 92";"2.0";"Участвуете в конкурсе";"1444184";"—"
"7";"5";"—";"266.0";"88 78 95";"5.0";"Участвуете в конкурсе";"1619038";"—"
"8";"2";"—";"266.0";"84 89 88";"5.0";"Участвуете в конкурсе";"1834668";"—"
"9";"5";"—";"262.0";"83 94 82";"3.0";"Участвуете в конкурсе";"1907639";"—"
"10";"3";"—";"261.0";"88 78 95";"—";"Участвуете в конкурсе";"1785004";"—"
"11";"4";"—";"259.0";"84 86 86";"3.0";"Участвуете в конкурсе";"1256376";"—"
"12";"2";"—";"257.0";"78 84 95";"—";"Участвуете в конкурсе";"1359394";"—"
"13";"1";"—";"257.0";"96 70 88";"3.0";"Участвуете в конкурсе";"1424652";"—"
"14";"5";"—";"257.0";"77 91 84";"5.0";"Участвуете в конкурсе";"1216510";"—"
"15";"1";"Электронное";"255.0";"82 86 84";"3.0";"Участвуете в конкурсе";"1211159";"—"
"16";"5";"—";"248.0";"86 78 84";"—";"Участвуете в конкурсе";"1793114";"—"
"17";"1";"—";"247.0";"80 78 86";"3.0";"Участвуете в конкурсе";"2004761";"—"
"18";"1";"—";"246.0";"84 73 82";"7.0";"Участвуете в конкурсе";"1507020";"—"
"19";"2";"—";"241.0";"76 83 80";"2.0";"Участвуете в конкурсе";"1952802";"—"
"20";"3";"—";"237.0";"76 69 92";"—";"Участвуете в конкурсе";"1587156";"—"
"21";"1";"—";"235.0";"70 72 90";"3.0";"Участвуете в конкурсе";"1869720";"—"
"22";"1";"—";"233.0";"74 78 78";"3.0";"Участвуете в конкурсе";"1605318";"—"
"23";"3";"Электронное";"224.0";"79 78 67";"—";"Участвуете в конкурсе";"970804";"—"
"24";"2";"—";"220.0";"72 80 68";"—";"Участвуете в конкурсе";"1294889";"—"
"25";"5";"—";"213.0";"70 72 71";"—";"Участвуете в конкурсе";"1581792";"—"
