"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"300.0";"97 100 100";"3.0";"Участвуете в конкурсе";"1443508";"—"
"2";"1";"Электронное";"289.0";"100 89 100";"—";"Участвуете в конкурсе";"1283589";"—"
"3";"1";"Электронное";"288.0";"89 100 96";"3.0";"Участвуете в конкурсе";"1347730";"—"
"4";"1";"—";"288.0";"91 100 94";"3.0";"Участвуете в конкурсе";"1579912";"—"
"5";"1";"Электронное";"286.0";"86 98 96";"6.0";"Участвуете в конкурсе";"1245576";"—"
"6";"1";"—";"283.0";"91 89 100";"3.0";"Участвуете в конкурсе";"1239366";"—"
"7";"1";"Электронное";"280.0";"86 94 100";"—";"Участвуете в конкурсе";"976256";"—"
"8";"1";"Электронное";"280.0";"86 100 94";"—";"Участвуете в конкурсе";"1482111";"—"
"9";"2";"Электронное";"280.0";"89 100 81";"10.0";"Участвуете в конкурсе";"980017";"—"
"10";"1";"Электронное";"275.0";"89 94 92";"—";"Участвуете в конкурсе";"1501734";"—"
"11";"1";"Электронное";"275.0";"89 84 99";"3.0";"Участвуете в конкурсе";"1133804";"—"
"12";"2";"Электронное";"271.0";"79 94 95";"3.0";"Участвуете в конкурсе";"1746070";"—"
"13";"1";"Электронное";"261.0";"66 100 95";"—";"Участвуете в конкурсе";"1512656";"—"
"14";"1";"Электронное";"255.0";"81 84 90";"—";"Участвуете в конкурсе";"1513722";"—"
"15";"1";"—";"254.0";"91 68 95";"—";"Участвуете в конкурсе";"2089709";"—"
"16";"1";"Электронное";"253.0";"73 84 93";"3.0";"Участвуете в конкурсе";"1199119";"—"
"17";"1";"Электронное";"237.0";"69 78 90";"—";"Участвуете в конкурсе";"1129345";"—"
"18";"1";"—";"236.0";"69 89 75";"3.0";"Участвуете в конкурсе";"1968766";"—"
"19";"1";"Электронное";"235.0";"73 62 100";"—";"Участвуете в конкурсе";"1248180";"—"
"20";"2";"Электронное";"228.0";"65 90 73";"—";"Участвуете в конкурсе";"1596293";"—"
"21";"1";"—";"227.0";"81 61 80";"5.0";"Участвуете в конкурсе";"1976305";"—"
"22";"1";"—";"222.0";"86 63 73";"—";"Участвуете в конкурсе";"1187634";"—"
"23";"1";"—";"221.0";"66 73 82";"—";"Участвуете в конкурсе";"962383";"—"
"24";"1";"Электронное";"220.0";"63 68 86";"3.0";"Участвуете в конкурсе";"1145750";"—"
"25";"1";"—";"218.0";"63 72 80";"3.0";"Участвуете в конкурсе";"1259099";"—"
"26";"2";"—";"211.0";"63 63 85";"—";"Участвуете в конкурсе";"1430906";"—"
