"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"296.0";"98 97 92";"9.0";"Участвуете в конкурсе";"1365594";"—"
"2";"6";"Электронное";"291.0";"94 94 95";"8.0";"Участвуете в конкурсе";"1996895";"—"
"3";"2";"—";"289.0";"100 97 92";"—";"Участвуете в конкурсе";"2054741";"—"
"4";"4";"Электронное";"285.0";"90 95 97";"3.0";"Участвуете в конкурсе";"1603405";"—"
"5";"3";"—";"280.0";"94 94 86";"6.0";"Участвуете в конкурсе";"1385256";"—"
"6";"5";"Электронное";"277.0";"100 91 78";"8.0";"Участвуете в конкурсе";"2340873";"—"
"7";"3";"Электронное";"267.0";"86 89 92";"—";"Участвуете в конкурсе";"1605811";"—"
"8";"1";"Электронное";"267.0";"92 94 76";"5.0";"Участвуете в конкурсе";"1601096";"—"
"9";"7";"Электронное";"266.0";"90 91 82";"3.0";"Участвуете в конкурсе";"1440887";"—"
"10";"11";"—";"266.0";"92 97 74";"3.0";"Участвуете в конкурсе";"2037324";"—"
"11";"1";"Электронное";"258.0";"90 89 76";"3.0";"Участвуете в конкурсе";"1434948";"—"
"12";"12";"Электронное";"258.0";"72 86 94";"6.0";"Участвуете в конкурсе";"1347671";"—"
"13";"2";"—";"252.0";"80 83 86";"3.0";"Участвуете в конкурсе";"2009472";"—"
"14";"10";"—";"252.0";"79 91 74";"8.0";"Участвуете в конкурсе";"1728960";"—"
"15";"1";"Электронное";"251.0";"67 95 89";"—";"Участвуете в конкурсе";"974760";"—"
"16";"6";"—";"251.0";"79 75 95";"2.0";"Участвуете в конкурсе";"2342084";"—"
"17";"11";"Электронное";"250.0";"88 72 88";"2.0";"Участвуете в конкурсе";"1995855";"—"
"18";"8";"—";"247.0";"86 81 70";"10.0";"Участвуете в конкурсе";"1478669";"—"
"19";"1";"Электронное";"244.0";"81 91 72";"—";"Участвуете в конкурсе";"1796920";"—"
"20";"3";"—";"239.0";"79 81 74";"5.0";"Участвуете в конкурсе";"1909448";"—"
"21";"1";"Электронное";"235.0";"77 81 74";"3.0";"Участвуете в конкурсе";"1417068";"—"
"22";"8";"Электронное";"228.0";"71 69 88";"—";"Участвуете в конкурсе";"2099299";"—"
"23";"2";"—";"226.0";"76 78 72";"—";"Участвуете в конкурсе";"1471710";"—"
"24";"3";"—";"220.0";"78 70 72";"—";"Участвуете в конкурсе";"1583844";"—"
"25";"6";"—";"219.0";"65 72 82";"—";"Участвуете в конкурсе";"1176997";"—"
"26";"7";"—";"212.0";"73 67 72";"—";"Участвуете в конкурсе";"2089963";"—"
