"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"Электронное";"302.0";"100 97 100";"5.0";"Участвуете в конкурсе";"1287124";"—"
"2";"4";"Электронное";"295.0";"98 95 97";"5.0";"Участвуете в конкурсе";"1180789";"—"
"3";"7";"—";"294.0";"98 97 96";"3.0";"Участвуете в конкурсе";"1401780";"—"
"4";"1";"Электронное";"293.0";"96 94 98";"5.0";"Участвуете в конкурсе";"2005895";"—"
"5";"3";"Электронное";"293.0";"92 91 100";"10.0";"Участвуете в конкурсе";"1491398";"—"
"6";"7";"Электронное";"292.0";"100 100 90";"2.0";"Участвуете в конкурсе";"1605559";"—"
"7";"1";"Электронное";"291.0";"98 94 96";"3.0";"Участвуете в конкурсе";"1908056";"—"
"8";"1";"Электронное";"291.0";"100 81 100";"10.0";"Участвуете в конкурсе";"1844992";"—"
"9";"3";"Электронное";"289.0";"95 89 95";"10.0";"Участвуете в конкурсе";"1895993";"—"
"10";"6";"Электронное";"288.0";"82 97 100";"9.0";"Участвуете в конкурсе";"1785241";"—"
"11";"5";"—";"287.0";"95 94 95";"3.0";"Участвуете в конкурсе";"1250437";"—"
"12";"3";"Электронное";"285.0";"98 97 90";"—";"Участвуете в конкурсе";"1484523";"—"
"13";"5";"—";"285.0";"94 89 100";"2.0";"Участвуете в конкурсе";"1940159";"—"
"14";"7";"—";"284.0";"97 89 95";"3.0";"Участвуете в конкурсе";"966646";"—"
"15";"1";"—";"284.0";"96 91 92";"5.0";"Участвуете в конкурсе";"1177429";"—"
"16";"3";"Электронное";"283.0";"98 83 99";"3.0";"Участвуете в конкурсе";"1206264";"—"
"17";"2";"—";"283.0";"95 89 96";"3.0";"Участвуете в конкурсе";"2168804";"—"
"18";"3";"Электронное";"283.0";"95 89 96";"3.0";"Участвуете в конкурсе";"1260166";"—"
"19";"3";"Электронное";"282.0";"98 89 90";"5.0";"Участвуете в конкурсе";"1442348";"—"
"20";"8";"Электронное";"282.0";"90 97 90";"5.0";"Участвуете в конкурсе";"1399843";"—"
"21";"1";"—";"281.0";"98 83 97";"3.0";"Участвуете в конкурсе";"1208738";"—"
"22";"5";"Электронное";"280.0";"90 91 96";"3.0";"Участвуете в конкурсе";"1848689";"—"
"23";"4";"—";"280.0";"94 89 94";"3.0";"Участвуете в конкурсе";"1620669";"—"
"24";"7";"Электронное";"280.0";"90 92 90";"8.0";"Участвуете в конкурсе";"1618719";"—"
"25";"3";"Электронное";"280.0";"88 86 96";"10.0";"Участвуете в конкурсе";"1285047";"—"
"26";"1";"Электронное";"279.0";"97 81 98";"3.0";"Участвуете в конкурсе";"1635106";"—"
"27";"3";"Электронное";"278.0";"93 86 97";"2.0";"Участвуете в конкурсе";"1181705";"—"
"28";"4";"Электронное";"278.0";"93 90 90";"5.0";"Участвуете в конкурсе";"1518166";"—"
"29";"3";"Электронное";"278.0";"76 97 95";"10.0";"Участвуете в конкурсе";"1471157";"—"
"30";"1";"—";"277.0";"88 94 90";"5.0";"Участвуете в конкурсе";"2107677";"—"
"31";"3";"—";"276.0";"95 78 100";"3.0";"Участвуете в конкурсе";"1541783";"—"
"32";"2";"—";"276.0";"86 91 94";"5.0";"Участвуете в конкурсе";"1655063";"—"
"33";"3";"—";"276.0";"90 89 92";"5.0";"Участвуете в конкурсе";"1713758";"—"
"34";"8";"—";"275.0";"95 81 99";"—";"Участвуете в конкурсе";"1256879";"—"
"35";"2";"—";"274.0";"83 91 100";"—";"Участвуете в конкурсе";"1437242";"—"
"36";"4";"—";"274.0";"88 100 86";"—";"Участвуете в конкурсе";"1956146";"—"
"37";"5";"—";"273.0";"90 86 94";"3.0";"Участвуете в конкурсе";"1287390";"—"
"38";"6";"Электронное";"272.0";"94 97 81";"—";"Участвуете в конкурсе";"1198072";"—"
"39";"3";"—";"270.0";"86 86 95";"3.0";"Участвуете в конкурсе";"1444229";"—"
"40";"3";"—";"270.0";"98 81 88";"3.0";"Участвуете в конкурсе";"985059";"—"
"41";"4";"—";"270.0";"83 86 96";"5.0";"Участвуете в конкурсе";"2262259";"—"
"42";"2";"—";"270.0";"92 78 95";"5.0";"Участвуете в конкурсе";"1408422";"—"
"43";"1";"—";"270.0";"96 89 80";"5.0";"Участвуете в конкурсе";"1039537";"—"
"44";"2";"Электронное";"269.0";"98 91 80";"—";"Участвуете в конкурсе";"1182896";"—"
"45";"6";"Электронное";"268.0";"88 91 84";"5.0";"Участвуете в конкурсе";"1817348";"—"
"46";"2";"—";"268.0";"78 81 100";"9.0";"Участвуете в конкурсе";"996074";"—"
"47";"4";"Электронное";"266.0";"93 85 88";"—";"Участвуете в конкурсе";"1307288";"—"
"48";"8";"—";"266.0";"90 86 88";"2.0";"Участвуете в конкурсе";"1982250";"—"
"49";"3";"—";"266.0";"88 78 95";"5.0";"Участвуете в конкурсе";"1619038";"—"
"50";"6";"Электронное";"265.0";"85 92 85";"3.0";"Участвуете в конкурсе";"1976113";"—"
"51";"3";"—";"264.0";"95 89 80";"—";"Участвуете в конкурсе";"1177122";"—"
"52";"4";"Электронное";"263.0";"90 78 92";"3.0";"Участвуете в конкурсе";"2212389";"—"
"53";"4";"Электронное";"263.0";"83 89 88";"3.0";"Участвуете в конкурсе";"1366729";"—"
"54";"4";"Электронное";"262.0";"83 86 90";"3.0";"Участвуете в конкурсе";"2315090";"—"
"55";"1";"—";"262.0";"92 81 86";"3.0";"Участвуете в конкурсе";"1266624";"—"
"56";"12";"—";"261.0";"95 81 85";"—";"Участвуете в конкурсе";"1207795";"—"
"57";"4";"—";"260.0";"88 83 86";"3.0";"Участвуете в конкурсе";"1988929";"—"
"58";"2";"—";"260.0";"95 78 84";"3.0";"Участвуете в конкурсе";"2307256";"—"
"59";"5";"Электронное";"259.0";"74 97 88";"—";"Участвуете в конкурсе";"1693955";"—"
"60";"6";"—";"259.0";"88 78 90";"3.0";"Участвуете в конкурсе";"1441421";"—"
"61";"1";"—";"258.0";"93 81 84";"—";"Участвуете в конкурсе";"1897156";"—"
"62";"5";"—";"257.0";"76 94 84";"3.0";"Участвуете в конкурсе";"1446611";"—"
"63";"3";"Электронное";"256.0";"80 86 80";"10.0";"Участвуете в конкурсе";"969028";"—"
"64";"2";"—";"255.0";"78 89 88";"—";"Участвуете в конкурсе";"1500532";"—"
"65";"10";"Электронное";"254.0";"75 89 90";"—";"Участвуете в конкурсе";"1105689";"—"
"66";"3";"Электронное";"254.0";"75 91 80";"8.0";"Участвуете в конкурсе";"1516310";"—"
"67";"10";"—";"252.0";"88 86 78";"—";"Участвуете в конкурсе";"2163679";"—"
"68";"5";"—";"251.0";"88 69 92";"2.0";"Участвуете в конкурсе";"1258505";"—"
"69";"5";"Электронное";"249.0";"88 75 86";"—";"Участвуете в конкурсе";"1496424";"—"
"70";"4";"—";"248.0";"83 78 82";"5.0";"Участвуете в конкурсе";"1790298";"—"
"71";"3";"Электронное";"247.0";"85 70 92";"—";"Участвуете в конкурсе";"1482505";"—"
"72";"7";"Электронное";"246.0";"83 83 78";"2.0";"Участвуете в конкурсе";"2052895";"—"
"73";"3";"—";"246.0";"80 81 82";"3.0";"Участвуете в конкурсе";"1991819";"—"
"74";"7";"Электронное";"244.0";"83 72 84";"5.0";"Участвуете в конкурсе";"1717973";"—"
"75";"3";"—";"243.0";"90 69 84";"—";"Участвуете в конкурсе";"1576148";"—"
"76";"6";"—";"243.0";"80 78 80";"5.0";"Участвуете в конкурсе";"1798366";"—"
"77";"3";"—";"242.0";"92 70 80";"—";"Участвуете в конкурсе";"2098927";"—"
"78";"3";"—";"241.0";"76 83 80";"2.0";"Участвуете в конкурсе";"1952802";"—"
"79";"6";"—";"240.0";"78 78 84";"—";"Участвуете в конкурсе";"2002625";"—"
"80";"1";"—";"237.0";"73 83 78";"3.0";"Участвуете в конкурсе";"2311095";"—"
"81";"12";"—";"236.0";"80 66 90";"—";"Участвуете в конкурсе";"1775188";"—"
"82";"6";"—";"236.0";"89 67 78";"2.0";"Участвуете в конкурсе";"1855119";"—"
"83";"6";"—";"232.0";"76 69 84";"3.0";"Участвуете в конкурсе";"1265499";"—"
"84";"5";"—";"232.0";"73 86 70";"3.0";"Участвуете в конкурсе";"1445241";"—"
"85";"2";"—";"231.0";"80 81 70";"—";"Участвуете в конкурсе";"1985363";"—"
"86";"4";"—";"230.0";"78 75 72";"5.0";"Участвуете в конкурсе";"2303044";"—"
"87";"8";"Электронное";"228.0";"78 70 80";"—";"Участвуете в конкурсе";"2217546";"—"
"88";"9";"—";"228.0";"78 75 72";"3.0";"Участвуете в конкурсе";"1520643";"—"
"89";"6";"—";"227.0";"70 78 76";"3.0";"Участвуете в конкурсе";"1794829";"—"
"90";"7";"Электронное";"223.0";"78 61 84";"—";"Участвуете в конкурсе";"2217531";"—"
"91";"1";"—";"223.0";"79 66 76";"2.0";"Участвуете в конкурсе";"2168628";"—"
"92";"4";"—";"221.0";"80 61 80";"—";"Участвуете в конкурсе";"1791720";"—"
"93";"3";"—";"221.0";"79 64 78";"—";"Участвуете в конкурсе";"1216311";"—"
"94";"3";"Электронное";"221.0";"75 66 78";"2.0";"Участвуете в конкурсе";"1387203";"—"
"95";"5";"—";"215.0";"72 63 80";"—";"Участвуете в конкурсе";"1043918";"—"
