"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"Электронное";"295.0";"97 98 100";"—";"Участвуете в конкурсе";"1728313";"—"
"2";"5";"Электронное";"295.0";"98 95 97";"5.0";"Участвуете в конкурсе";"1180789";"—"
"3";"9";"—";"294.0";"98 97 96";"3.0";"Участвуете в конкурсе";"1401780";"—"
"4";"5";"Электронное";"293.0";"92 91 100";"10.0";"Участвуете в конкурсе";"1491398";"—"
"5";"4";"Электронное";"292.0";"100 100 90";"2.0";"Участвуете в конкурсе";"1605559";"—"
"6";"7";"Электронное";"289.0";"95 89 95";"10.0";"Участвуете в конкурсе";"1895993";"—"
"7";"4";"Электронное";"288.0";"93 91 99";"5.0";"Участвуете в конкурсе";"1546948";"—"
"8";"5";"Электронное";"283.0";"98 83 99";"3.0";"Участвуете в конкурсе";"1206264";"—"
"9";"6";"—";"283.0";"95 89 96";"3.0";"Участвуете в конкурсе";"2168804";"—"
"10";"2";"Электронное";"282.0";"90 97 90";"5.0";"Участвуете в конкурсе";"1399843";"—"
"11";"7";"Электронное";"280.0";"88 86 96";"10.0";"Участвуете в конкурсе";"1285047";"—"
"12";"5";"Электронное";"278.0";"93 86 97";"2.0";"Участвуете в конкурсе";"1181705";"—"
"13";"5";"Электронное";"278.0";"98 86 92";"2.0";"Участвуете в конкурсе";"1474799";"—"
"14";"2";"Электронное";"276.0";"95 89 92";"—";"Участвуете в конкурсе";"1647810";"—"
"15";"4";"—";"276.0";"95 78 100";"3.0";"Участвуете в конкурсе";"1541783";"—"
"16";"5";"—";"276.0";"90 89 92";"5.0";"Участвуете в конкурсе";"1713758";"—"
"17";"8";"—";"275.0";"90 97 86";"2.0";"Участвуете в конкурсе";"1522774";"—"
"18";"1";"Электронное";"275.0";"90 92 90";"3.0";"Участвуете в конкурсе";"1618719";"—"
"19";"6";"—";"274.0";"88 100 86";"—";"Участвуете в конкурсе";"1956146";"—"
"20";"2";"Электронное";"273.0";"89 94 90";"—";"Участвуете в конкурсе";"980836";"—"
"21";"4";"Электронное";"273.0";"92 94 84";"3.0";"Участвуете в конкурсе";"1278897";"—"
"22";"4";"Электронное";"272.0";"94 97 81";"—";"Участвуете в конкурсе";"1198072";"—"
"23";"2";"Электронное";"271.0";"95 89 84";"3.0";"Участвуете в конкурсе";"1441946";"—"
"24";"5";"—";"270.0";"98 81 88";"3.0";"Участвуете в конкурсе";"985059";"—"
"25";"9";"Электронное";"269.0";"86 86 97";"—";"Участвуете в конкурсе";"1979523";"—"
"26";"4";"—";"268.0";"80 91 94";"3.0";"Участвуете в конкурсе";"1220645";"—"
"27";"4";"Электронное";"268.0";"88 91 84";"5.0";"Участвуете в конкурсе";"1817348";"—"
"28";"9";"—";"267.0";"90 86 86";"5.0";"Участвуете в конкурсе";"1285859";"—"
"29";"5";"—";"266.0";"85 90 88";"3.0";"Участвуете в конкурсе";"1336282";"—"
"30";"7";"Электронное";"265.0";"85 92 85";"3.0";"Участвуете в конкурсе";"1976113";"—"
"31";"2";"Электронное";"262.0";"83 86 90";"3.0";"Участвуете в конкурсе";"2315090";"—"
"32";"5";"—";"260.0";"88 83 86";"3.0";"Участвуете в конкурсе";"1988929";"—"
"33";"4";"—";"260.0";"95 78 84";"3.0";"Участвуете в конкурсе";"2307256";"—"
"34";"2";"Электронное";"259.0";"93 75 88";"3.0";"Участвуете в конкурсе";"1203448";"—"
"35";"4";"—";"259.0";"88 86 82";"3.0";"Участвуете в конкурсе";"1584145";"—"
"36";"1";"Электронное";"257.0";"93 78 86";"—";"Участвуете в конкурсе";"1528298";"—"
"37";"5";"Электронное";"256.0";"80 86 80";"10.0";"Участвуете в конкурсе";"969028";"—"
"38";"4";"—";"255.0";"85 91 76";"3.0";"Участвуете в конкурсе";"1666241";"—"
"39";"2";"Электронное";"254.0";"75 89 90";"—";"Участвуете в конкурсе";"1105689";"—"
"40";"2";"—";"254.0";"90 66 96";"2.0";"Участвуете в конкурсе";"1847843";"—"
"41";"4";"—";"254.0";"88 86 78";"2.0";"Участвуете в конкурсе";"2151229";"—"
"42";"5";"—";"253.0";"90 72 88";"3.0";"Участвуете в конкурсе";"2274159";"—"
"43";"5";"—";"252.0";"88 86 78";"—";"Участвуете в конкурсе";"2163679";"—"
"44";"6";"—";"251.0";"75 86 90";"—";"Участвуете в конкурсе";"1790401";"—"
"45";"7";"—";"251.0";"88 69 92";"2.0";"Участвуете в конкурсе";"1258505";"—"
"46";"6";"—";"250.0";"85 81 84";"—";"Участвуете в конкурсе";"1985500";"—"
"47";"3";"—";"250.0";"80 86 82";"2.0";"Участвуете в конкурсе";"2000397";"—"
"48";"3";"Электронное";"250.0";"88 69 90";"3.0";"Участвуете в конкурсе";"1284721";"—"
"49";"3";"Электронное";"250.0";"88 75 84";"3.0";"Участвуете в конкурсе";"1955035";"—"
"50";"6";"Электронное";"249.0";"75 91 80";"3.0";"Участвуете в конкурсе";"1516310";"—"
"51";"1";"—";"248.0";"80 96 72";"—";"Участвуете в конкурсе";"1703362";"—"
"52";"1";"—";"247.0";"85 78 84";"—";"Участвуете в конкурсе";"1849261";"—"
"53";"1";"—";"247.0";"85 81 78";"3.0";"Участвуете в конкурсе";"2165742";"—"
"54";"5";"Электронное";"246.0";"83 83 78";"2.0";"Участвуете в конкурсе";"2052895";"—"
"55";"2";"—";"246.0";"100 69 74";"3.0";"Участвуете в конкурсе";"1519967";"—"
"56";"6";"Электронное";"244.0";"83 72 84";"5.0";"Участвуете в конкурсе";"1717973";"—"
"57";"7";"—";"243.0";"90 69 84";"—";"Участвуете в конкурсе";"1576148";"—"
"58";"2";"—";"243.0";"80 78 80";"5.0";"Участвуете в конкурсе";"1798366";"—"
"59";"1";"—";"242.0";"78 86 78";"—";"Участвуете в конкурсе";"2345160";"—"
"60";"7";"—";"240.0";"78 78 84";"—";"Участвуете в конкурсе";"2002625";"—"
"61";"4";"—";"239.0";"78 83 78";"—";"Участвуете в конкурсе";"1480747";"—"
"62";"3";"—";"239.0";"75 83 78";"3.0";"Участвуете в конкурсе";"1152097";"—"
"63";"4";"—";"237.0";"75 78 84";"—";"Участвуете в конкурсе";"1359394";"—"
"64";"2";"—";"236.0";"75 69 92";"—";"Участвуете в конкурсе";"2261586";"—"
"65";"1";"—";"236.0";"80 66 90";"—";"Участвуете в конкурсе";"1775188";"—"
"66";"7";"—";"236.0";"89 67 78";"2.0";"Участвуете в конкурсе";"1855119";"—"
"67";"6";"—";"235.0";"75 80 80";"—";"Участвуете в конкурсе";"1598425";"—"
"68";"2";"Электронное";"233.0";"88 73 72";"—";"Участвуете в конкурсе";"1236726";"—"
"69";"6";"—";"230.0";"78 75 72";"5.0";"Участвуете в конкурсе";"2303044";"—"
"70";"11";"Электронное";"228.0";"78 70 80";"—";"Участвуете в конкурсе";"2217546";"—"
"71";"2";"Электронное";"221.0";"75 66 78";"2.0";"Участвуете в конкурсе";"1387203";"—"
