"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"79.0";"69 0";"10.0";"Участвуете в конкурсе";"997424";"—"
"2";"1";"Электронное";"97.0";"—";"3.0";"Участвуете в конкурсе";"1891678";"—"
"3";"1";"Электронное";"86.0";"—";"3.0";"Участвуете в конкурсе";"1189155";"—"
"4";"1";"Электронное";"120.0";"66 51 0";"3.0";"Участвуете в конкурсе";"1394285";"—"
"5";"1";"—";"310.0";"100 100 100";"10.0";"Участвуете в конкурсе";"960200";"—"
"6";"1";"Электронное";"310.0";"100 100 100";"10.0";"Участвуете в конкурсе";"1347455";"—"
"7";"1";"Электронное";"310.0";"100 100 100";"10.0";"Участвуете в конкурсе";"1580426";"—"
"8";"1";"Электронное";"306.0";"97 100 99";"10.0";"Участвуете в конкурсе";"1852089";"—"
"9";"1";"Электронное";"304.0";"100 100 94";"10.0";"Участвуете в конкурсе";"1641059";"—"
"10";"1";"Электронное";"304.0";"100 100 94";"10.0";"Участвуете в конкурсе";"1677771";"—"
"11";"1";"Электронное";"303.0";"100 100 100";"3.0";"Участвуете в конкурсе";"1289157";"—"
"12";"1";"Электронное";"303.0";"100 100 100";"3.0";"Участвуете в конкурсе";"1174505";"—"
"13";"1";"Электронное";"303.0";"100 94 100";"9.0";"Участвуете в конкурсе";"1882151";"—"
"14";"1";"Электронное";"303.0";"100 94 100";"9.0";"Участвуете в конкурсе";"1572531";"—"
"15";"1";"Электронное";"303.0";"100 94 100";"9.0";"Участвуете в конкурсе";"1257557";"—"
"16";"1";"Электронное";"302.0";"97 100 100";"5.0";"Участвуете в конкурсе";"1252812";"—"
"17";"1";"Электронное";"301.0";"91 100 100";"10.0";"Участвуете в конкурсе";"1601282";"—"
"18";"1";"Электронное";"300.0";"97 100 100";"3.0";"Участвуете в конкурсе";"1443508";"—"
"19";"1";"Электронное";"300.0";"97 100 100";"3.0";"Участвуете в конкурсе";"1424422";"—"
"20";"1";"Электронное";"300.0";"94 100 100";"6.0";"Участвуете в конкурсе";"1369942";"—"
"21";"1";"Электронное";"299.0";"100 100 99";"—";"Участвуете в конкурсе";"1442933";"—"
"22";"1";"Электронное";"299.0";"97 100 99";"3.0";"Участвуете в конкурсе";"1073559";"—"
"23";"1";"Электронное";"299.0";"100 94 100";"5.0";"Участвуете в конкурсе";"1332569";"—"
"24";"1";"Электронное";"299.0";"100 89 100";"10.0";"Участвуете в конкурсе";"1215139";"—"
"25";"1";"Электронное";"299.0";"89 100 100";"10.0";"Участвуете в конкурсе";"1575819";"—"
"26";"1";"Электронное";"298.0";"94 100 99";"5.0";"Участвуете в конкурсе";"1174852";"—"
"27";"1";"—";"298.0";"96 94 100";"8.0";"Участвуете в конкурсе";"972547";"—"
"28";"1";"Электронное";"298.0";"100 89 100";"9.0";"Участвуете в конкурсе";"1237321";"—"
"29";"1";"Электронное";"298.0";"94 100 95";"9.0";"Участвуете в конкурсе";"977754";"—"
"30";"2";"Электронное";"298.0";"94 94 100";"10.0";"Участвуете в конкурсе";"1364121";"—"
