"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"17";"—";"308000";"98 100 100";"10000";"Участвует в конкурсе";"1728171";"—"
"2";"6";"—";"307000";"100 97 100";"10000";"Участвует в конкурсе";"1612491";"—"
"3";"1";"—";"307000";"98 99 100";"10000";"Участвует в конкурсе";"1312784";"—"
"5";"14";"—";"302000";"98 100 94";"10000";"Участвует в конкурсе";"1839611";"—"
"6";"3";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1202951";"—"
"7";"1";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1708207";"—"
"8";"1";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"2232633";"—"
"9";"3";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"1331541";"—"
"11";"5";"—";"299000";"93 96 100";"10000";"Участвует в конкурсе";"1516062";"—"
"12";"2";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1167293";"—"
"13";"3";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1501339";"—"
"14";"1";"—";"297000";"93 100 94";"10000";"Участвует в конкурсе";"1180368";"—"
"15";"1";"—";"297000";"93 100 94";"10000";"Участвует в конкурсе";"1175568";"—"
"17";"1";"—";"296000";"100 100 86";"10000";"Участвует в конкурсе";"1279117";"—"
"18";"7";"—";"296000";"100 86 100";"10000";"Участвует в конкурсе";"1702101";"—"
"19";"4";"—";"296000";"98 97 91";"10000";"Участвует в конкурсе";"2368438";"—"
"20";"1";"—";"296000";"95 97 94";"10000";"Участвует в конкурсе";"1196082";"—"
"21";"1";"—";"296000";"93 96 97";"10000";"Участвует в конкурсе";"1366342";"—"
"22";"12";"—";"296000";"90 96 100";"10000";"Участвует в конкурсе";"1334560";"—"
"23";"1";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1479205";"—"
"24";"2";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1783449";"—"
"25";"2";"—";"295000";"90 98 97";"10000";"Участвует в конкурсе";"2341831";"—"
"26";"2";"—";"294000";"95 95 94";"10000";"Участвует в конкурсе";"1176975";"—"
