"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"6";"—";"308000";"98 100 100";"10000";"Участвует в конкурсе";"1728171";"—"
"2";"2";"—";"307000";"100 100 97";"10000";"Участвует в конкурсе";"1414233";"—"
"3";"1";"—";"307000";"100 97 100";"10000";"Участвует в конкурсе";"1612491";"—"
"4";"5";"—";"304000";"98 99 97";"10000";"Участвует в конкурсе";"1914761";"—"
"6";"2";"—";"302000";"98 100 94";"10000";"Участвует в конкурсе";"1839611";"—"
"7";"1";"—";"301000";"100 100 91";"10000";"Участвует в конкурсе";"2139075";"—"
"8";"10";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1202951";"—"
"9";"16";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"1331541";"—"
"11";"2";"—";"299000";"93 96 100";"10000";"Участвует в конкурсе";"1516062";"—"
"12";"2";"—";"297000";"98 94 97";"8000";"Участвует в конкурсе";"1514024";"—"
"13";"1";"—";"297000";"98 100 89";"10000";"Участвует в конкурсе";"1167293";"—"
"14";"1";"—";"297000";"98 95 94";"10000";"Участвует в конкурсе";"1361856";"—"
"15";"3";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1422687";"—"
"16";"1";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1501339";"—"
"18";"9";"—";"296000";"100 86 100";"10000";"Участвует в конкурсе";"1702101";"—"
"19";"1";"—";"296000";"98 97 91";"10000";"Участвует в конкурсе";"2368438";"—"
"20";"2";"—";"296000";"93 96 97";"10000";"Участвует в конкурсе";"1366342";"—"
"21";"2";"—";"296000";"90 96 100";"10000";"Участвует в конкурсе";"1334560";"—"
"22";"1";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1783449";"—"
"23";"2";"—";"295000";"95 90 100";"10000";"Участвует в конкурсе";"1634651";"—"
"24";"4";"—";"294000";"98 100 86";"10000";"Участвует в конкурсе";"1625066";"—"
"25";"4";"—";"294000";"95 92 97";"10000";"Участвует в конкурсе";"1333982";"—"
"26";"3";"—";"294000";"93 97 94";"10000";"Участвует в конкурсе";"1441293";"—"
"27";"10";"—";"294000";"85 99 100";"10000";"Участвует в конкурсе";"1798162";"—"
"28";"4";"—";"293000";"95 98 97";"3000";"Участвует в конкурсе";"1250317";"—"
"29";"1";"Электронное";"293000";"93 100 94";"6000";"Участвует в конкурсе";"2218242";"—"
"30";"2";"—";"293000";"100 100 83";"10000";"Участвует в конкурсе";"1880847";"—"
"31";"8";"—";"293000";"100 94 89";"10000";"Участвует в конкурсе";"2134514";"—"
"33";"12";"—";"292000";"98 100 89";"5000";"Участвует в конкурсе";"1637473";"—"
"34";"6";"—";"292000";"100 92 94";"6000";"Участвует в конкурсе";"1977911";"—"
"35";"1";"—";"292000";"100 95 89";"8000";"Участвует в конкурсе";"1788572";"—"
"36";"11";"—";"292000";"100 99 83";"10000";"Участвует в конкурсе";"2230382";"—"
"37";"7";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"38";"2";"—";"292000";"95 90 97";"10000";"Участвует в конкурсе";"2208406";"—"
"39";"4";"—";"292000";"93 92 97";"10000";"Участвует в конкурсе";"1475756";"—"
"40";"2";"—";"292000";"90 95 97";"10000";"Участвует в конкурсе";"1215083";"—"
"41";"1";"—";"291000";"100 94 94";"3000";"Участвует в конкурсе";"1928200";"—"
"42";"1";"—";"291000";"100 92 89";"10000";"Участвует в конкурсе";"1622970";"—"
"43";"6";"—";"291000";"95 100 86";"10000";"Участвует в конкурсе";"1436615";"—"
"44";"12";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"1963797";"—"
"45";"2";"—";"291000";"93 97 91";"10000";"Участвует в конкурсе";"1493568";"—"
"46";"1";"—";"290000";"95 96 89";"10000";"Участвует в конкурсе";"1729121";"—"
"47";"2";"—";"290000";"95 96 89";"10000";"Участвует в конкурсе";"1842623";"—"
"48";"5";"—";"290000";"93 96 91";"10000";"Участвует в конкурсе";"1798245";"—"
"49";"5";"—";"290000";"93 90 97";"10000";"Участвует в конкурсе";"1983588";"—"
"50";"2";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"2005775";"—"
"51";"1";"—";"289000";"100 98 91";"—";"Участвует в конкурсе";"1210177";"—"
"52";"5";"—";"289000";"93 99 97";"—";"Участвует в конкурсе";"1441150";"—"
"53";"1";"—";"289000";"98 94 94";"3000";"Участвует в конкурсе";"1655782";"—"
"54";"1";"—";"289000";"95 100 91";"3000";"Участвует в конкурсе";"1646262";"—"
"55";"3";"—";"289000";"95 98 91";"5000";"Участвует в конкурсе";"1175736";"—"
"56";"1";"—";"289000";"100 96 83";"10000";"Участвует в конкурсе";"1963185";"—"
"57";"5";"—";"289000";"98 95 86";"10000";"Участвует в конкурсе";"1843556";"—"
"58";"1";"—";"288000";"98 96 86";"8000";"Участвует в конкурсе";"1615565";"—"
"59";"1";"—";"288000";"98 97 83";"10000";"Участвует в конкурсе";"1496139";"—"
"60";"1";"—";"288000";"93 96 89";"10000";"Участвует в конкурсе";"1580385";"—"
"61";"1";"—";"288000";"93 96 89";"10000";"Участвует в конкурсе";"1262362";"—"
"62";"5";"—";"288000";"90 94 94";"10000";"Участвует в конкурсе";"1264563";"—"
"63";"1";"—";"288000";"90 88 100";"10000";"Участвует в конкурсе";"1677861";"—"
"64";"5";"—";"288000";"88 99 91";"10000";"Участвует в конкурсе";"1227028";"—"
"65";"1";"—";"287000";"95 98 94";"—";"Участвует в конкурсе";"1515103";"—"
"66";"1";"—";"287000";"100 96 81";"10000";"Участвует в конкурсе";"1710101";"—"
"67";"2";"—";"287000";"95 96 86";"10000";"Участвует в конкурсе";"1652121";"—"
"68";"1";"—";"287000";"90 90 97";"10000";"Участвует в конкурсе";"1493775";"—"
"70";"1";"—";"287000";"88 95 94";"10000";"Участвует в конкурсе";"1651865";"—"
"71";"1";"—";"287000";"85 95 97";"10000";"Участвует в конкурсе";"2314652";"—"
"72";"3";"—";"286000";"100 90 86";"10000";"Участвует в конкурсе";"1291410";"—"
"73";"2";"—";"286000";"95 100 81";"10000";"Участвует в конкурсе";"1640345";"—"
"74";"5";"—";"286000";"95 95 86";"10000";"Участвует в конкурсе";"1556038";"—"
"75";"6";"—";"286000";"95 92 89";"10000";"Участвует в конкурсе";"1647810";"—"
"76";"1";"—";"286000";"95 92 89";"10000";"Участвует в конкурсе";"2176396";"—"
"77";"3";"—";"286000";"93 100 83";"10000";"Участвует в конкурсе";"1364152";"—"
"78";"3";"—";"286000";"90 92 94";"10000";"Участвует в конкурсе";"2415700";"—"
"79";"2";"—";"286000";"88 97 91";"10000";"Участвует в конкурсе";"1493263";"—"
"80";"2";"—";"286000";"88 94 94";"10000";"Участвует в конкурсе";"1853778";"—"
"81";"4";"—";"286000";"80 99 97";"10000";"Участвует в конкурсе";"1499103";"—"
"82";"1";"—";"285000";"100 99 86";"—";"Участвует в конкурсе";"2264692";"—"
"83";"2";"—";"285000";"100 94 81";"10000";"Участвует в конкурсе";"2270816";"—"
"84";"1";"—";"285000";"100 94 81";"10000";"Участвует в конкурсе";"1904436";"—"
"85";"1";"—";"285000";"93 99 83";"10000";"Участвует в конкурсе";"2215497";"—"
"86";"11";"—";"285000";"93 88 94";"10000";"Участвует в конкурсе";"1606981";"—"
"87";"2";"—";"285000";"90 94 91";"10000";"Участвует в конкурсе";"1503258";"—"
"88";"2";"—";"285000";"90 94 91";"10000";"Участвует в конкурсе";"1730554";"—"
"89";"3";"—";"285000";"88 96 91";"10000";"Участвует в конкурсе";"1336781";"—"
"90";"7";"—";"285000";"83 98 94";"10000";"Участвует в конкурсе";"1407974";"—"
"91";"2";"—";"285000";"83 98 94";"10000";"Участвует в конкурсе";"2141185";"—"
"92";"9";"—";"284000";"98 100 86";"—";"Участвует в конкурсе";"1915078";"—"
"93";"1";"—";"284000";"93 100 91";"—";"Участвует в конкурсе";"1754673";"—"
"94";"9";"—";"284000";"95 92 94";"3000";"Участвует в конкурсе";"1203083";"—"
"95";"1";"—";"284000";"100 88 86";"10000";"Участвует в конкурсе";"1174226";"—"
"96";"1";"—";"284000";"98 90 86";"10000";"Участвует в конкурсе";"1854449";"—"
"97";"14";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1214535";"—"
"98";"3";"—";"284000";"93 95 86";"10000";"Участвует в конкурсе";"1953967";"—"
"99";"10";"—";"283000";"95 100 78";"10000";"Участвует в конкурсе";"2335701";"—"
"100";"2";"—";"283000";"93 86 94";"10000";"Участвует в конкурсе";"1337769";"—"
"101";"9";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"1346053";"—"
"102";"3";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"1705022";"—"
"103";"5";"—";"283000";"90 94 89";"10000";"Участвует в конкурсе";"1366560";"—"
"104";"4";"—";"282000";"98 92 89";"3000";"Участвует в конкурсе";"2251964";"—"
"105";"2";"—";"282000";"95 86 91";"10000";"Участвует в конкурсе";"2160345";"—"
"106";"10";"—";"282000";"90 88 94";"10000";"Участвует в конкурсе";"1519645";"—"
"107";"1";"—";"282000";"90 88 94";"10000";"Участвует в конкурсе";"1987736";"—"
"108";"2";"—";"281000";"95 92 94";"—";"Участвует в конкурсе";"1995422";"—"
"109";"3";"—";"281000";"93 94 94";"—";"Участвует в конкурсе";"2220026";"—"
"110";"3";"—";"281000";"98 100 81";"2000";"Участвует в конкурсе";"1442081";"—"
"111";"2";"—";"281000";"95 98 86";"2000";"Участвует в конкурсе";"1666321";"—"
"112";"6";"—";"281000";"100 96 75";"10000";"Участвует в конкурсе";"2044461";"—"
"113";"1";"—";"281000";"100 80 91";"10000";"Участвует в конкурсе";"1616124";"—"
"114";"1";"Электронное";"281000";"98 84 89";"10000";"Участвует в конкурсе";"1723711";"—"
"115";"5";"—";"281000";"95 90 86";"10000";"Участвует в конкурсе";"2222914";"—"
"116";"1";"—";"281000";"95 82 94";"10000";"Участвует в конкурсе";"1363709";"—"
"117";"1";"—";"281000";"90 100 81";"10000";"Участвует в конкурсе";"2263813";"—"
"118";"7";"—";"281000";"90 95 86";"10000";"Участвует в конкурсе";"1959799";"—"
"119";"3";"—";"281000";"90 90 91";"10000";"Участвует в конкурсе";"1653359";"—"
"120";"1";"—";"281000";"88 86 97";"10000";"Участвует в конкурсе";"1749157";"—"
"121";"5";"—";"281000";"85 97 89";"10000";"Участвует в конкурсе";"1519399";"—"
"122";"4";"—";"281000";"83 94 94";"10000";"Участвует в конкурсе";"1182189";"—"
"123";"1";"—";"280000";"100 94 83";"3000";"Участвует в конкурсе";"2092669";"—"
"124";"1";"—";"280000";"95 94 81";"10000";"Участвует в конкурсе";"2136756";"—"
"125";"3";"—";"280000";"95 94 81";"10000";"Участвует в конкурсе";"2027425";"—"
"126";"1";"—";"280000";"95 92 83";"10000";"Участвует в конкурсе";"1180537";"—"
"127";"1";"—";"280000";"93 96 81";"10000";"Участвует в конкурсе";"1716981";"—"
"128";"2";"—";"280000";"93 94 83";"10000";"Участвует в конкурсе";"2060704";"—"
"129";"6";"—";"280000";"93 88 89";"10000";"Участвует в конкурсе";"2117392";"—"
"130";"7";"—";"280000";"90 97 83";"10000";"Участвует в конкурсе";"1675328";"—"
"131";"14";"—";"280000";"88 96 86";"10000";"Участвует в конкурсе";"1280884";"—"
"132";"9";"—";"280000";"88 82 100";"10000";"Участвует в конкурсе";"1798628";"—"
"133";"3";"—";"279000";"98 100 81";"—";"Участвует в конкурсе";"1505478";"—"
"134";"6";"—";"279000";"98 100 81";"—";"Участвует в конкурсе";"2179972";"—"
"135";"4";"—";"279000";"98 95 86";"—";"Участвует в конкурсе";"1854914";"—"
"136";"1";"—";"279000";"98 95 78";"8000";"Участвует в конкурсе";"2222868";"—"
"137";"1";"—";"279000";"88 97 86";"8000";"Участвует в конкурсе";"1641417";"—"
"138";"2";"—";"279000";"98 88 83";"10000";"Участвует в конкурсе";"1578522";"—"
"139";"4";"—";"279000";"98 88 83";"10000";"Участвует в конкурсе";"2219230";"—"
"140";"2";"—";"279000";"95 96 78";"10000";"Участвует в конкурсе";"2309001";"—"
"141";"3";"—";"279000";"95 88 86";"10000";"Участвует в конкурсе";"1038372";"—"
"142";"1";"—";"279000";"95 88 86";"10000";"Участвует в конкурсе";"2170924";"—"
