"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"296000";"95 94 97";"10000";"Участвует в конкурсе";"1596286";"—"
"2";"4";"—";"291000";"94 96 91";"10000";"Участвует в конкурсе";"1352336";"—"
"3";"2";"—";"287000";"90 98 89";"10000";"Участвует в конкурсе";"1976016";"—"
"4";"8";"—";"287000";"88 100 89";"10000";"Участвует в конкурсе";"2043877";"—"
"5";"2";"Электронное";"286000";"92 98 86";"10000";"Участвует в конкурсе";"2037623";"—"
"7";"5";"—";"285000";"100 86 89";"10000";"Участвует в конкурсе";"1419330";"—"
"8";"3";"—";"285000";"92 100 83";"10000";"Участвует в конкурсе";"1177787";"—"
"9";"3";"—";"283000";"95 92 86";"10000";"Участвует в конкурсе";"2311947";"—"
"10";"4";"—";"282000";"95 98 89";"—";"Участвует в конкурсе";"1910325";"—"
"11";"7";"—";"282000";"82 96 94";"10000";"Участвует в конкурсе";"1511658";"—"
"12";"1";"—";"281000";"82 95 94";"10000";"Участвует в конкурсе";"1795406";"—"
"14";"5";"—";"280000";"88 85 97";"10000";"Участвует в конкурсе";"2032116";"—"
"15";"3";"—";"279000";"100 83 86";"10000";"Участвует в конкурсе";"1611631";"—"
"16";"2";"—";"279000";"88 90 91";"10000";"Участвует в конкурсе";"1190685";"—"
"17";"5";"—";"279000";"86 94 89";"10000";"Участвует в конкурсе";"1332357";"—"
"18";"3";"—";"276000";"94 88 91";"3000";"Участвует в конкурсе";"1958153";"—"
"20";"4";"—";"274000";"90 96 78";"10000";"Участвует в конкурсе";"1694631";"—"
"21";"2";"Электронное";"274000";"88 85 91";"10000";"Участвует в конкурсе";"1501704";"—"
"22";"4";"—";"273000";"84 90 97";"2000";"Участвует в конкурсе";"2351560";"—"
"23";"3";"—";"273000";"97 94 72";"10000";"Участвует в конкурсе";"1616998";"—"
"24";"3";"—";"271000";"95 77 89";"10000";"Участвует в конкурсе";"2301637";"—"
"25";"5";"Электронное";"271000";"92 96 73";"10000";"Участвует в конкурсе";"1551916";"—"
"26";"5";"—";"270000";"90 94 86";"—";"Участвует в конкурсе";"1710662";"—"
"27";"3";"—";"270000";"86 90 94";"—";"Участвует в конкурсе";"1118630";"—"
"28";"3";"—";"270000";"94 85 81";"10000";"Участвует в конкурсе";"1445426";"—"
"29";"3";"—";"270000";"86 96 78";"10000";"Участвует в конкурсе";"1198822";"—"
"31";"2";"—";"269000";"92 94 81";"2000";"Участвует в конкурсе";"1286414";"—"
"32";"2";"—";"269000";"94 84 81";"10000";"Участвует в конкурсе";"1521427";"—"
"33";"4";"—";"269000";"80 96 83";"10000";"Участвует в конкурсе";"1268230";"—"
"34";"4";"—";"267000";"86 90 89";"2000";"Участвует в конкурсе";"2222042";"—"
