"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"298000";"96 98 94";"10000";"Участвует в конкурсе";"1620419";"—"
"2";"1";"—";"292000";"95 96 91";"10000";"Участвует в конкурсе";"1604171";"—"
"3";"5";"—";"279000";"99 98 78";"4000";"Участвует в конкурсе";"1437055";"—"
"4";"6";"Электронное";"266000";"90 88 78";"10000";"Участвует в конкурсе";"1441421";"—"
"5";"4";"—";"255000";"90 76 79";"10000";"Участвует в конкурсе";"2415323";"—"
"6";"5";"—";"254000";"86 75 83";"10000";"Участвует в конкурсе";"1256701";"—"
"7";"1";"Электронное";"252000";"86 73 83";"10000";"Участвует в конкурсе";"1352184";"—"
"8";"2";"—";"248000";"78 77 83";"10000";"Участвует в конкурсе";"1913562";"—"
"9";"2";"Электронное";"245000";"78 70 97";"—";"Участвует в конкурсе";"1651090";"—"
"10";"2";"—";"239000";"84 76 69";"10000";"Участвует в конкурсе";"1265499";"—"
"11";"7";"Электронное";"238000";"86 76 73";"3000";"Участвует в конкурсе";"2090016";"—"
"12";"2";"Электронное";"227000";"78 80 69";"—";"Участвует в конкурсе";"2338638";"—"
"14";"2";"—";"224000";"76 79 66";"3000";"Участвует в конкурсе";"2168628";"—"
"15";"4";"Электронное";"223000";"84 75 64";"—";"Участвует в конкурсе";"2170954";"—"
"16";"3";"—";"219000";"70 83 66";"—";"Участвует в конкурсе";"1406320";"—"
"17";"2";"—";"212000";"76 72 61";"3000";"Участвует в конкурсе";"2311149";"—"
"19";"2";"—";"198000";"74 61 63";"—";"Участвует в конкурсе";"1165305";"—"
"20";"4";"Электронное";"193000";"76 59 55";"3000";"Участвует в конкурсе";"2004870";"—"
"21";"12";"—";"184000";"72 54 55";"3000";"Участвует в конкурсе";"2178804";"—"
"22";"4";"—";"177000";"52 62 63";"—";"Участвует в конкурсе";"1307143";"—"
"23";"5";"—";"176000";"64 49 63";"—";"Участвует в конкурсе";"1475892";"—"
"24";"1";"—";"175000";"72 54 49";"—";"Участвует в конкурсе";"1560075";"—"
"25";"1";"—";"172000";"52 64 54";"2000";"Участвует в конкурсе";"1215825";"—"
"26";"5";"—";"170000";"52 64 54";"—";"Участвует в конкурсе";"2089599";"—"
"27";"3";"—";"158000";"52 46 60";"—";"Участвует в конкурсе";"2226847";"—"
"28";"1";"Электронное";"143000";"46 46 51";"—";"Участвует в конкурсе";"1474934";"—"
