"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"258000";"100 78 75";"5000";"Участвует в конкурсе";"1843704";"—"
"2";"2";"—";"257000";"92 76 86";"3000";"Участвует в конкурсе";"948050";"—"
"3";"1";"—";"245000";"97 72 66";"10000";"Участвует в конкурсе";"1173985";"—"
"4";"1";"—";"240000";"94 76 70";"—";"Участвует в конкурсе";"1555506";"—"
"5";"1";"—";"232000";"60 80 86";"6000";"Участвует в конкурсе";"964013";"—"
"6";"1";"—";"230000";"70 78 73";"9000";"Участвует в конкурсе";"1235503";"—"
"7";"2";"—";"225000";"78 64 73";"10000";"Участвует в конкурсе";"1780956";"—"
"8";"1";"—";"224000";"81 82 61";"—";"Участвует в конкурсе";"1853098";"—"
"9";"2";"—";"223000";"88 52 73";"10000";"Участвует в конкурсе";"1127812";"—"
"10";"1";"—";"221000";"82 64 75";"—";"Участвует в конкурсе";"1019798";"—"
"11";"1";"—";"221000";"100 64 52";"5000";"Участвует в конкурсе";"953470";"—"
"12";"1";"—";"217000";"86 70 61";"—";"Участвует в конкурсе";"1043472";"—"
"13";"1";"—";"217000";"98 40 69";"10000";"Участвует в конкурсе";"1402720";"—"
"14";"1";"—";"216000";"100 58 58";"—";"Участвует в конкурсе";"1953111";"—"
"15";"1";"Электронное";"213000";"83 72 58";"—";"Участвует в конкурсе";"1069356";"—"
"16";"1";"Электронное";"212000";"87 64 61";"—";"Участвует в конкурсе";"1257720";"—"
"17";"1";"—";"212000";"62 72 75";"3000";"Участвует в конкурсе";"1908691";"—"
"18";"1";"—";"211000";"58 72 81";"—";"Участвует в конкурсе";"1401567";"—"
"19";"1";"—";"208000";"75 72 61";"—";"Участвует в конкурсе";"1579391";"—"
"20";"1";"—";"204000";"60 82 57";"5000";"Участвует в конкурсе";"1513101";"—"
"21";"1";"—";"203000";"85 64 54";"—";"Участвует в конкурсе";"1291709";"—"
"22";"3";"—";"201000";"58 76 67";"—";"Участвует в конкурсе";"1635525";"—"
"23";"7";"—";"200000";"56 78 64";"2000";"Участвует в конкурсе";"1613649";"—"
"24";"1";"Электронное";"195000";"76 52 67";"—";"Участвует в конкурсе";"1080259";"—"
"25";"1";"Электронное";"192000";"97 46 49";"—";"Участвует в конкурсе";"1702531";"—"
"26";"1";"—";"191000";"57 64 70";"—";"Участвует в конкурсе";"1551208";"—"
"27";"1";"—";"191000";"65 70 46";"10000";"Участвует в конкурсе";"1441366";"—"
"28";"1";"—";"189000";"61 58 70";"—";"Участвует в конкурсе";"1721253";"—"
"29";"1";"—";"188000";"67 64 57";"—";"Участвует в конкурсе";"1651165";"—"
"30";"1";"—";"188000";"63 64 61";"—";"Участвует в конкурсе";"1652297";"—"
"31";"1";"—";"179000";"51 64 64";"—";"Участвует в конкурсе";"1358931";"—"
"32";"2";"—";"170000";"60 40 67";"3000";"Участвует в конкурсе";"1364072";"—"
"33";"1";"Электронное";"167000";"67 40 60";"—";"Участвует в конкурсе";"1604200";"—"
"34";"1";"Электронное";"164000";"52 52 60";"—";"Участвует в конкурсе";"2048034";"—"
"35";"1";"Электронное";"157000";"56 46 55";"—";"Участвует в конкурсе";"1463699";"—"
"36";"1";"—";"148000";"41 52 55";"—";"Участвует в конкурсе";"1210258";"—"
"37";"4";"—";"171000";"- 70 91";"10000";"Ожидание результатов ВИ";"1402952";"—"
"38";"3";"—";"170000";"- 82 78";"10000";"Ожидание результатов ВИ";"1614058";"—"
"39";"7";"—";"165000";"- 82 73";"10000";"Ожидание результатов ВИ";"2408751";"—"
"41";"5";"—";"160000";"- 64 86";"10000";"Ожидание результатов ВИ";"2353739";"—"
"44";"1";"—";"154000";"- 82 72";"—";"Ожидание результатов ВИ";"1213301";"—"
"45";"1";"—";"149000";"- 74 73";"2000";"Ожидание результатов ВИ";"998551";"—"
"46";"6";"—";"147000";"- 64 83";"—";"Ожидание результатов ВИ";"1194045";"—"
"47";"8";"—";"145000";"- 74 69";"2000";"Ожидание результатов ВИ";"1619602";"—"
"49";"6";"—";"144000";"- 72 69";"3000";"Ожидание результатов ВИ";"1793321";"—"
"50";"6";"—";"143000";"- 74 64";"5000";"Ожидание результатов ВИ";"1886881";"—"
"51";"4";"—";"142000";"- 84 58";"—";"Ожидание результатов ВИ";"1142096";"—"
"52";"1";"—";"142000";"- 72 66";"4000";"Ожидание результатов ВИ";"2262533";"—"
"53";"4";"—";"141000";"- 78 63";"—";"Ожидание результатов ВИ";"1581651";"—"
