"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"Электронное";"281";"- 82 90 99 1";"10";"Участвуете в конкурсе";"2127445";"—"
"2";"2";"—";"267";"- 90 86 81 2";"10";"Участвуете в конкурсе";"1637109";"—"
"3";"3";"—";"263";"- 84 80 89 3";"10";"Участвуете в конкурсе";"1375530";"—"
"4";"5";"Электронное";"246";"- 96 70 78 1";"2";"Участвуете в конкурсе";"2202883";"—"
"5";"4";"—";"226";"- 67 80 69 5";"10";"Участвуете в конкурсе";"2123716";"—"
"6";"6";"—";"220";"- 74 78 66 1";"2";"Участвуете в конкурсе";"1463112";"—"
"7";"3";"—";"213";"- 78 74 57 1";"4";"Участвуете в конкурсе";"1521091";"—"
"8";"7";"—";"212";"- 59 80 69 4";"4";"Участвуете в конкурсе";"2255280";"—"
"9";"1";"—";"209";"- 64 82 63";"—";"Участвуете в конкурсе";"1608125";"—"
"10";"3";"—";"207";"- 59 74 64 1";"10";"Участвуете в конкурсе";"1340210";"—"
"11";"7";"—";"202";"- 83 58 61 √";"—";"Участвуете в конкурсе";"1728835";"—"
"12";"3";"—";"201";"- 64 76 61 1";"—";"Участвуете в конкурсе";"2246489";"—"
"13";"4";"—";"200";"- 64 70 66";"—";"Участвуете в конкурсе";"2392516";"—"
"14";"6";"—";"199";"- 64 58 77 4";"—";"Участвуете в конкурсе";"1132161";"—"
"15";"4";"—";"199";"- 64 76 57";"2";"Участвуете в конкурсе";"2053796";"—"
"16";"5";"—";"193";"- 64 60 67 1";"2";"Участвуете в конкурсе";"1331788";"—"
"17";"5";"Электронное";"192";"- 66 80 46 1";"—";"Участвуете в конкурсе";"1679461";"—"
"18";"2";"—";"187";"- 46 64 77";"—";"Участвуете в конкурсе";"2340861";"—"
"19";"4";"—";"174";"- 54 74 46";"—";"Участвуете в конкурсе";"1722046";"—"
"20";"4";"—";"140";"- 46 46 48 √";"—";"Участвуете в конкурсе";"2255066";"—"
