"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"—";"—";"—";"Участвуете в конкурсе";"1557559";"—"
"2";"2";"—";"214.0";"74 79 61";"—";"Участвуете в конкурсе";"2140847";"—"
"3";"2";"—";"296.0";"99 97 97";"3.0";"Участвуете в конкурсе";"1171803";"—"
"4";"1";"Электронное";"286.0";"100 91 92";"3.0";"Участвуете в конкурсе";"1167951";"—"
"5";"1";"—";"285.0";"97 83 99";"6.0";"Участвуете в конкурсе";"1323055";"—"
"6";"1";"—";"283.0";"100 81 92";"10.0";"Участвуете в конкурсе";"1238278";"—"
"7";"1";"Электронное";"282.0";"100 89 90";"3.0";"Участвуете в конкурсе";"1349604";"—"
"8";"2";"—";"277.0";"99 89 86";"3.0";"Участвуете в конкурсе";"1517321";"—"
"9";"1";"—";"277.0";"99 83 90";"5.0";"Участвуете в конкурсе";"1386062";"—"
"10";"1";"—";"275.0";"91 97 84";"3.0";"Участвуете в конкурсе";"1382849";"—"
"11";"1";"—";"272.0";"99 100 73";"—";"Участвуете в конкурсе";"1826122";"—"
"12";"1";"—";"272.0";"93 83 86";"10.0";"Участвуете в конкурсе";"2299079";"—"
"13";"1";"—";"265.0";"97 86 82";"—";"Участвуете в конкурсе";"959552";"—"
"14";"1";"—";"265.0";"93 89 78";"5.0";"Участвуете в конкурсе";"1285589";"—"
"15";"1";"Электронное";"262.0";"95 81 86";"—";"Участвуете в конкурсе";"1716966";"—"
"16";"1";"—";"261.0";"97 81 80";"3.0";"Участвуете в конкурсе";"2133587";"—"
"17";"1";"—";"259.0";"99 72 88";"—";"Участвуете в конкурсе";"1346906";"—"
"18";"4";"—";"256.0";"90 81 80";"5.0";"Участвуете в конкурсе";"1584886";"—"
"19";"2";"—";"255.0";"95 78 82";"—";"Участвуете в конкурсе";"1048637";"—"
"20";"1";"—";"253.0";"93 86 74";"—";"Участвуете в конкурсе";"2242614";"—"
"21";"2";"—";"251.0";"95 70 86";"—";"Участвуете в конкурсе";"1471135";"—"
"22";"1";"—";"247.0";"88 81 78";"—";"Участвуете в конкурсе";"1422348";"—"
"23";"2";"—";"246.0";"84 67 95";"—";"Участвуете в конкурсе";"1849249";"—"
"24";"4";"—";"242.0";"71 74 94";"3.0";"Участвуете в конкурсе";"1575944";"—"
"25";"1";"—";"241.0";"90 67 82";"2.0";"Участвуете в конкурсе";"955905";"—"
"26";"1";"—";"241.0";"88 73 78";"2.0";"Участвуете в конкурсе";"1256542";"—"
"27";"1";"—";"240.0";"95 75 70";"—";"Участвуете в конкурсе";"1898501";"—"
"28";"2";"—";"232.0";"84 63 82";"3.0";"Участвуете в конкурсе";"1289746";"—"
"29";"2";"—";"225.0";"74 75 76";"—";"Участвуете в конкурсе";"1507711";"—"
