"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"285000";"96 85 94";"10000";"Участвует в конкурсе";"1511658";"—"
"2";"2";"—";"285000";"92 86 97";"10000";"Участвует в конкурсе";"2306608";"—"
"3";"8";"—";"279000";"100 94 81";"4000";"Участвует в конкурсе";"1621706";"—"
"4";"6";"—";"276000";"90 90 86";"10000";"Участвует в конкурсе";"1503592";"—"
"5";"4";"—";"275000";"88 88 89";"10000";"Участвует в конкурсе";"1852463";"—"
"6";"1";"—";"272000";"92 92 78";"10000";"Участвует в конкурсе";"1105039";"—"
"7";"6";"—";"270000";"94 90 86";"—";"Участвует в конкурсе";"1710662";"—"
"8";"4";"—";"270000";"88 94 78";"10000";"Участвует в конкурсе";"1348278";"—"
"9";"6";"—";"268000";"79 96 83";"10000";"Участвует в конкурсе";"1481897";"—"
"10";"2";"—";"266000";"90 88 78";"10000";"Участвует в конкурсе";"1312146";"—"
"12";"3";"—";"264000";"96 86 72";"10000";"Участвует в конкурсе";"1889473";"—"
"13";"5";"—";"261000";"94 86 81";"—";"Участвует в конкурсе";"2044282";"—"
"15";"5";"—";"257000";"94 90 73";"—";"Участвует в конкурсе";"1616086";"—"
"16";"1";"—";"256000";"90 88 78";"—";"Участвует в конкурсе";"1598467";"—"
"17";"4";"—";"256000";"92 86 75";"3000";"Участвует в конкурсе";"1960602";"—"
"18";"6";"—";"255000";"88 92 75";"—";"Участвует в конкурсе";"1956142";"—"
"19";"3";"—";"255000";"82 76 94";"3000";"Участвует в конкурсе";"2253971";"—"
"20";"1";"—";"255000";"82 88 75";"10000";"Участвует в конкурсе";"1883013";"—"
"21";"9";"—";"252000";"88 86 78";"—";"Участвует в конкурсе";"1753495";"—"
"22";"4";"—";"251000";"94 76 81";"—";"Участвует в конкурсе";"2100806";"—"
"23";"23";"—";"251000";"86 95 70";"—";"Участвует в конкурсе";"2235249";"—"
"24";"4";"—";"250000";"74 90 86";"—";"Участвует в конкурсе";"1156451";"—"
"25";"7";"—";"250000";"80 86 81";"3000";"Участвует в конкурсе";"1916133";"—"
"26";"3";"—";"250000";"100 76 64";"10000";"Участвует в конкурсе";"2071320";"—"
"27";"3";"—";"249000";"90 76 83";"—";"Участвует в конкурсе";"1133444";"—"
"29";"4";"—";"249000";"79 84 81";"5000";"Участвует в конкурсе";"1997356";"—"
"30";"5";"—";"249000";"80 92 67";"10000";"Участвует в конкурсе";"1624261";"—"
"31";"9";"—";"248000";"82 94 72";"—";"Участвует в конкурсе";"1310256";"—"
"32";"6";"—";"248000";"88 88 69";"3000";"Участвует в конкурсе";"2089129";"—"
"34";"2";"—";"247000";"86 88 73";"—";"Участвует в конкурсе";"1960571";"—"
"35";"2";"—";"247000";"92 84 69";"2000";"Участвует в конкурсе";"2229195";"—"
"36";"3";"—";"247000";"84 85 75";"3000";"Участвует в конкурсе";"1788843";"—"
"37";"7";"—";"246000";"80 84 72";"10000";"Участвует в конкурсе";"1429280";"—"
"38";"6";"—";"246000";"67 88 81";"10000";"Участвует в конкурсе";"1216100";"—"
"39";"2";"—";"246000";"67 80 89";"10000";"Участвует в конкурсе";"1821609";"—"
"41";"7";"—";"244000";"74 88 72";"10000";"Участвует в конкурсе";"1204788";"—"
"42";"15";"—";"243000";"79 80 81";"3000";"Участвует в конкурсе";"1905923";"—"
"43";"1";"—";"242000";"80 74 78";"10000";"Участвует в конкурсе";"1574512";"—"
"44";"4";"—";"241000";"80 78 73";"10000";"Участвует в конкурсе";"1223073";"—"
"45";"4";"—";"239000";"74 84 81";"—";"Участвует в конкурсе";"1610335";"—"
"46";"5";"—";"238000";"67 78 83";"10000";"Участвует в конкурсе";"1662476";"—"
"47";"6";"—";"237000";"79 80 78";"—";"Участвует в конкурсе";"2101326";"—"
"48";"8";"—";"237000";"77 88 72";"—";"Участвует в конкурсе";"2229255";"—"
