"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"33";"24311 ―";"33";"Участвуете в конкурсе";"1814165";"—"
"2";"4";"—";"24";"51160 ―";"24";"Участвуете в конкурсе";"1764095";"—"
"3";"5";"—";"14";"50365 ―";"14";"Участвуете в конкурсе";"1684031";"—"
"4";"3";"—";"12";"58428 ―";"12";"Участвуете в конкурсе";"2341579";"—"
"5";"2";"—";"11";"53854 ―";"11";"Участвуете в конкурсе";"1997081";"—"
"6";"17";"—";"10";"46047 √ ―";"10";"Участвуете в конкурсе";"1092132";"—"
"7";"2";"—";"10";"46067 √ ―";"10";"Участвуете в конкурсе";"1094501";"—"
"8";"2";"—";"10";"48514 ―";"10";"Участвуете в конкурсе";"1464754";"—"
"9";"2";"—";"10";"52164 ―";"10";"Участвуете в конкурсе";"1878068";"—"
"10";"2";"—";"10";"58812 ―";"10";"Участвуете в конкурсе";"2281080";"—"
"11";"2";"—";"4";"53496 ―";"4";"Участвуете в конкурсе";"1976461";"—"
"12";"6";"—";"—";"45886 √ ―";"—";"Участвуете в конкурсе";"1056127";"—"
"13";"7";"—";"—";"46052 √ ―";"—";"Участвуете в конкурсе";"1092635";"—"
"14";"4";"—";"—";"46177 √ ―";"—";"Участвуете в конкурсе";"1121362";"—"
"15";"1";"—";"—";"46311 √ ―";"—";"Участвуете в конкурсе";"1142017";"—"
"16";"8";"—";"—";"47918 ―";"—";"Участвуете в конкурсе";"1155872";"—"
"17";"5";"—";"—";"47783 ―";"—";"Участвуете в конкурсе";"1391552";"—"
"18";"3";"—";"—";"50523 ―";"—";"Участвуете в конкурсе";"1499329";"—"
"19";"4";"—";"—";"55813 ―";"—";"Участвуете в конкурсе";"1530138";"—"
"20";"1";"—";"—";"48914 ―";"—";"Участвуете в конкурсе";"1540442";"—"
"21";"3";"—";"—";"49058 ―";"—";"Участвуете в конкурсе";"1558657";"—"
"22";"7";"—";"—";"49184 ―";"—";"Участвуете в конкурсе";"1599442";"—"
"23";"1";"—";"—";"59308 ―";"—";"Участвуете в конкурсе";"1611403";"—"
"24";"2";"—";"—";"49651 √ ―";"—";"Участвуете в конкурсе";"1635952";"—"
"25";"2";"—";"—";"49652 ―";"—";"Участвуете в конкурсе";"1636138";"—"
"26";"3";"—";"—";"56944 ―";"—";"Участвуете в конкурсе";"1639098";"—"
"27";"1";"—";"—";"54614 ―";"—";"Участвуете в конкурсе";"1642330";"—"
"28";"3";"—";"—";"50352 ―";"—";"Участвуете в конкурсе";"1683369";"—"
"29";"3";"—";"—";"60472 ―";"—";"Участвуете в конкурсе";"1689375";"—"
"30";"6";"—";"—";"50495 ―";"—";"Участвуете в конкурсе";"1697730";"—"
"31";"1";"—";"—";"51136 ―";"—";"Участвуете в конкурсе";"1752478";"—"
"32";"3";"—";"—";"51157 ―";"—";"Участвуете в конкурсе";"1764090";"—"
"33";"1";"—";"—";"51177 ―";"—";"Участвуете в конкурсе";"1764268";"—"
"34";"2";"—";"—";"58684 ―";"—";"Участвуете в конкурсе";"1784046";"—"
"35";"1";"—";"—";"51765 ―";"—";"Участвуете в конкурсе";"1826961";"—"
"36";"2";"—";"—";"52153 ―";"—";"Участвуете в конкурсе";"1833444";"—"
"37";"4";"—";"—";"52138 ―";"—";"Участвуете в конкурсе";"1834640";"—"
"38";"4";"—";"—";"53715 ―";"—";"Участвуете в конкурсе";"1993848";"—"
"39";"4";"—";"—";"53806 ―";"—";"Участвуете в конкурсе";"2003883";"—"
"40";"2";"—";"—";"53928 √ ―";"—";"Участвуете в конкурсе";"2030532";"—"
"41";"8";"—";"—";"54194 ―";"—";"Участвуете в конкурсе";"2044582";"—"
"42";"4";"—";"—";"54509 ―";"—";"Участвуете в конкурсе";"2087457";"—"
"43";"3";"—";"—";"54527 ―";"—";"Участвуете в конкурсе";"2091923";"—"
"44";"2";"—";"—";"54566 √ ―";"—";"Участвуете в конкурсе";"2093166";"—"
"45";"2";"—";"—";"55673 ―";"—";"Участвуете в конкурсе";"2174975";"—"
"46";"7";"—";"—";"59344 ―";"—";"Участвуете в конкурсе";"2216290";"—"
"47";"5";"—";"—";"56764 ―";"—";"Участвуете в конкурсе";"2222641";"—"
"48";"4";"—";"—";"56943 ―";"—";"Участвуете в конкурсе";"2225767";"—"
"49";"4";"—";"—";"57093 ―";"—";"Участвуете в конкурсе";"2264985";"—"
"50";"6";"—";"—";"61179 ―";"—";"Участвуете в конкурсе";"2302815";"—"
"51";"5";"—";"—";"61169 ―";"—";"Участвуете в конкурсе";"2361620";"—"
"52";"3";"—";"—";"58679 ―";"—";"Участвуете в конкурсе";"2365636";"—"
"53";"2";"—";"—";"59176 √ ―";"—";"Участвуете в конкурсе";"2387955";"—"
"54";"8";"—";"—";"60478 ―";"—";"Участвуете в конкурсе";"2412748";"—"
"55";"2";"—";"—";"60473 ―";"—";"Участвуете в конкурсе";"2413072";"—"
"56";"12";"—";"—";"60684 ―";"—";"Участвуете в конкурсе";"2429581";"—"
"57";"2";"—";"—";"60720 ―";"—";"Участвуете в конкурсе";"2431737";"—"
"58";"4";"—";"—";"61035 ―";"—";"Участвуете в конкурсе";"2460959";"—"
