"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"280";"47369 90 94 94 2";"2";"Участвуете в конкурсе";"1306197";"—"
"2";"2";"—";"272";"47326 85 88 89 279570";"10";"Участвуете в конкурсе";"1263063";"—"
"3";"1";"—";"264";"60127 83 80 91 √";"10";"Участвуете в конкурсе";"1642095";"—"
"4";"6";"—";"258";"46622 85 82 81 279570";"10";"Участвуете в конкурсе";"1187547";"—"
"5";"1";"Электронное";"237";"49690 67 74 86 1";"10";"Участвуете в конкурсе";"1366585";"—"
"6";"2";"Электронное";"232";"49293 70 74 78 279570";"10";"Участвуете в конкурсе";"1444106";"—"
"7";"2";"Электронное";"228";"56441 80 52 86 279570";"10";"Участвуете в конкурсе";"2222701";"—"
"8";"8";"—";"205";"51694 59 82 64 √";"—";"Участвуете в конкурсе";"1849632";"—"
"9";"1";"Электронное";"198";"55674 40 70 78 279570";"10";"Участвуете в конкурсе";"2209133";"—"
"10";"4";"—";"187";"49283 70 72 45 279570";"—";"Участвуете в конкурсе";"1596777";"—"
"11";"1";"—";"182";"52901 54 74 54 279570";"—";"Участвуете в конкурсе";"1158851";"—"
"12";"7";"—";"178";"59105 64 40 72 √";"2";"Участвуете в конкурсе";"2251458";"—"
"13";"2";"—";"166";"46468 51 52 61 279570";"2";"Участвуете в конкурсе";"1177106";"—"
"14";"6";"—";"165";"57267 49 70 46 279570";"—";"Участвуете в конкурсе";"2273237";"—"
"15";"1";"—";"162";"59414 46 64 49 279570";"3";"Участвуете в конкурсе";"1898263";"—"
"16";"1";"Электронное";"138";"50575 43 40 55 279570";"—";"Участвуете в конкурсе";"1654815";"—"
"17";"1";"Электронное";"136";"58490 48 40 48 279570";"—";"Участвуете в конкурсе";"2342691";"—"
