"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"198";"55314 100 98 Нет 1";"—";"Участвуете в конкурсе";"1040839";"—"
"2";"4";"—";"166";"55373 100 66 Нет 1";"—";"Участвуете в конкурсе";"1036043";"—"
"3";"6";"—";"165";"58895 84 81 Нет 1";"—";"Участвуете в конкурсе";"1857018";"—"
"4";"1";"—";"138";"54115 70 68 Нет 1";"—";"Участвуете в конкурсе";"1915015";"—"
"5";"2";"—";"137";"54322 30 97 Нет 1";"10";"Участвуете в конкурсе";"1441065";"—"
"6";"1";"Да";"115";"49129 58 55 Нет";"2";"Участвуете в конкурсе";"1605988";"—"
"7";"4";"—";"76";"61018 27 49 Нет 2";"—";"Участвуете в конкурсе";"1556065";"—"
"8";"2";"—";"64";"52496 64 Нет";"—";"Участвуете в конкурсе";"1563875";"—"
"9";"4";"—";"—";"58544 Нет √";"—";"Участвуете в конкурсе";"1382116";"—"
"10";"2";"—";"—";"58014 Нет √";"—";"Участвуете в конкурсе";"961750";"—"
