"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"40000";"- -";"40000";"Ожидание результатов ВИ";"2264736";"—"
"2";"9";"—";"25000";"- -";"25000";"Ожидание результатов ВИ";"1417452";"—"
"3";"3";"—";"15000";"- -";"15000";"Ожидание результатов ВИ";"2376313";"—"
"4";"4";"—";"15000";"- -";"15000";"Ожидание результатов ВИ";"1546743";"—"
"5";"2";"—";"—";"- -";"—";"Ожидание результатов ВИ";"1547523";"—"
"6";"2";"—";"—";"- -";"—";"Ожидание результатов ВИ";"1821985";"—"
"7";"1";"—";"—";"- -";"—";"Ожидание результатов ВИ";"2367985";"—"
"8";"3";"—";"—";"- -";"—";"Ожидание результатов ВИ";"2376196";"—"
"9";"1";"—";"—";"- -";"—";"Ожидание результатов ВИ";"2378058";"—"
"10";"1";"—";"—";"- -";"—";"Ожидание результатов ВИ";"2413177";"—"
"11";"7";"—";"—";"- -";"—";"Ожидание результатов ВИ";"2446642";"—"
"12";"1";"—";"—";"- -";"—";"Ожидание результатов ВИ";"2460447";"—"
