"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"302";"297";"100";"Участвует в конкурсе";"1287124";"—"
"2";"1";"+";"294";"294";"98";"Участвует в конкурсе";"1569590";"—"
"3";"2";"—";"294";"289";"95";"Участвует в конкурсе";"1383312";"—"
"4";"4";"—";"292";"282";"95";"Участвует в конкурсе";"1603405";"—"
"5";"3";"+";"286";"281";"95";"Участвует в конкурсе";"1854486";"—"
"6";"2";"—";"285";"280";"98";"Участвует в конкурсе";"1206264";"—"
"7";"1";"—";"273";"268";"93";"Участвует в конкурсе";"2216332";"—"
"8";"2";"—";"272";"267";"93";"Участвует в конкурсе";"1178497";"—"
"9";"4";"—";"272";"267";"98";"Участвует в конкурсе";"985059";"—"
"10";"2";"—";"270";"265";"80";"Участвует в конкурсе";"2177733";"—"
"11";"3";"—";"270";"265";"90";"Участвует в конкурсе";"1618719";"—"
"12";"2";"+";"268";"263";"84";"Участвует в конкурсе";"1834668";"—"
"13";"3";"—";"267";"262";"95";"Участвует в конкурсе";"2089577";"—"
"14";"4";"+";"263";"258";"95";"Участвует в конкурсе";"1239868";"—"
"15";"3";"—";"261";"256";"88";"Участвует в конкурсе";"1584145";"—"
"16";"5";"—";"260";"255";"92";"Участвует в конкурсе";"1771646";"—"
"17";"4";"—";"258";"258";"90";"Участвует в конкурсе";"1721114";"—"
"18";"3";"—";"257";"252";"88";"Участвует в конкурсе";"1396902";"—"
"19";"4";"—";"254";"254";"83";"Участвует в конкурсе";"1502011";"—"
"20";"3";"—";"253";"250";"90";"Участвует в конкурсе";"1157734";"—"
"21";"4";"—";"251";"246";"77";"Участвует в конкурсе";"2312078";"—"
"22";"2";"—";"250";"245";"76";"Участвует в конкурсе";"2415323";"—"
"23";"3";"—";"248";"243";"83";"Участвует в конкурсе";"1790298";"—"
"24";"3";"—";"243";"238";"80";"Участвует в конкурсе";"1798366";"—"
"25";"3";"—";"239";"239";"78";"Участвует в конкурсе";"1653572";"—"
"26";"2";"—";"239";"239";"72";"Участвует в конкурсе";"1855673";"—"
"27";"4";"+";"239";"239";"80";"Участвует в конкурсе";"1067710";"—"
"28";"3";"—";"234";"234";"82";"Участвует в конкурсе";"1799272";"—"
"29";"3";"—";"234";"234";"80";"Участвует в конкурсе";"1238303";"—"
"30";"4";"+";"232";"227";"70";"Участвует в конкурсе";"1988237";"—"
"31";"1";"—";"230";"230";"80";"Участвует в конкурсе";"2224068";"—"
"32";"2";"—";"230";"225";"72";"Участвует в конкурсе";"1070526";"—"
"33";"3";"+";"228";"228";"83";"Участвует в конкурсе";"1988233";"—"
"34";"5";"—";"225";"225";"68";"Участвует в конкурсе";"1426766";"—"
"35";"2";"—";"224";"215";"72";"Участвует в конкурсе";"1043918";"—"
"36";"2";"—";"223";"218";"67";"Участвует в конкурсе";"1933999";"—"
"37";"3";"—";"219";"219";"70";"Участвует в конкурсе";"1142755";"—"
"38";"2";"—";"216";"216";"72";"Участвует в конкурсе";"1476101";"—"
"39";"1";"—";"212";"212";"72";"Участвует в конкурсе";"1263524";"—"
"40";"2";"+";"211";"211";"68";"Участвует в конкурсе";"1553132";"—"
"41";"1";"—";"204";"204";"65";"Участвует в конкурсе";"1043435";"—"
"42";"3";"—";"203";"198";"61";"Участвует в конкурсе";"1857213";"—"
"43";"1";"+";"200";"200";"64";"Участвует в конкурсе";"2392516";"—"
"44";"1";"—";"199";"194";"62";"Участвует в конкурсе";"2291488";"—"
"45";"1";"—";"193";"193";"62";"Участвует в конкурсе";"1501803";"—"
