"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"298";"60058 100 97 91 Нет";"10";"Участвуете в конкурсе";"2368438";"—"
"2";"1";"—";"292";"57831 96 100 86 Нет";"10";"Участвуете в конкурсе";"1133106";"—"
"3";"1";"—";"289";"57370 90 100 89 Нет";"10";"Участвуете в конкурсе";"2285905";"—"
"4";"3";"—";"288";"48424 90 100 98 Нет";"—";"Участвуете в конкурсе";"1201621";"—"
"5";"1";"—";"287";"46463 88 100 89 Нет";"10";"Участвуете в конкурсе";"1123141";"—"
"6";"1";"—";"280";"50354 90 94 86 Нет";"10";"Участвуете в конкурсе";"1611221";"—"
"7";"6";"—";"275";"50496 90 94 86 Нет";"5";"Участвуете в конкурсе";"1473788";"—"
"8";"4";"—";"275";"54916 94 88 83 Нет";"10";"Участвуете в конкурсе";"1611198";"—"
"9";"1";"—";"275";"56359 90 92 83 Нет";"10";"Участвуете в конкурсе";"2242927";"—"
"10";"1";"—";"274";"46051 96 92 86 Нет";"—";"Участвуете в конкурсе";"1099596";"—"
"11";"1";"—";"272";"47158 86 82 94 Нет";"10";"Участвуете в конкурсе";"1258941";"—"
"12";"1";"—";"272";"48263 90 86 86 Нет";"10";"Участвуете в конкурсе";"1460249";"—"
"13";"3";"—";"269";"53396 92 92 78 Нет";"7";"Участвуете в конкурсе";"1513118";"—"
"14";"1";"—";"267";"47099 86 82 89 Нет";"10";"Участвуете в конкурсе";"1288095";"—"
"15";"1";"—";"265";"46028 80 78 97 Нет";"10";"Участвуете в конкурсе";"1065039";"—"
"16";"1";"—";"262";"58599 92 88 72 Нет";"10";"Участвуете в конкурсе";"1833823";"—"
"17";"1";"—";"260";"46056 76 90 94 Нет";"—";"Участвуете в конкурсе";"1094191";"—"
"18";"2";"—";"260";"47229 62 100 88 Нет";"10";"Участвуете в конкурсе";"1340624";"—"
"19";"6";"—";"260";"47928 88 95 75 Нет";"2";"Участвуете в конкурсе";"1407270";"—"
"20";"1";"—";"259";"47126 84 92 83 Нет";"—";"Участвуете в конкурсе";"1288532";"—"
"21";"4";"—";"257";"46112 82 90 83 Нет";"2";"Участвуете в конкурсе";"1113163";"—"
"22";"1";"—";"257";"47709 79 82 86 Нет";"10";"Участвуете в конкурсе";"1355463";"—"
"23";"1";"—";"255";"57985 86 78 81 Нет";"10";"Участвуете в конкурсе";"1891256";"—"
"24";"1";"—";"253";"47056 80 82 86 Нет";"5";"Участвуете в конкурсе";"1258723";"—"
"25";"3";"—";"253";"47239 76 80 87 Нет";"10";"Участвуете в конкурсе";"1270402";"—"
"26";"1";"—";"252";"46378 71 82 89 Нет";"10";"Участвуете в конкурсе";"1157221";"—"
