"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"294000";"96 94 94";"10000";"Участвует в конкурсе";"1366188";"—"
"2";"3";"—";"292000";"97 88 97";"10000";"Участвует в конкурсе";"1482329";"—"
"3";"1";"—";"290000";"98 93 91";"8000";"Участвует в конкурсе";"1853877";"—"
"4";"2";"—";"290000";"96 90 94";"10000";"Участвует в конкурсе";"1538710";"—"
"5";"2";"—";"290000";"90 93 97";"10000";"Участвует в конкурсе";"1983588";"—"
"6";"4";"—";"285000";"95 93 91";"6000";"Участвует в конкурсе";"1656020";"—"
"7";"1";"—";"284000";"100 85 89";"10000";"Участвует в конкурсе";"1564897";"—"
"9";"1";"—";"283000";"90 92 91";"10000";"Участвует в конкурсе";"1418357";"—"
"10";"1";"—";"282000";"90 85 97";"10000";"Участвует в конкурсе";"1349462";"—"
"11";"3";"—";"282000";"88 95 89";"10000";"Участвует в конкурсе";"1371395";"—"
"12";"1";"—";"282000";"80 98 94";"10000";"Участвует в конкурсе";"1209649";"—"
"13";"8";"—";"281000";"96 100 75";"10000";"Участвует в конкурсе";"2044461";"—"
"14";"9";"—";"281000";"95 90 86";"10000";"Участвует в конкурсе";"1959799";"—"
"15";"1";"—";"281000";"92 90 89";"10000";"Участвует в конкурсе";"1406085";"—"
"16";"3";"—";"281000";"90 95 86";"10000";"Участвует в конкурсе";"2222914";"—"
"18";"1";"—";"280000";"88 93 89";"10000";"Участвует в конкурсе";"2117392";"—"
"19";"1";"—";"280000";"84 86 100";"10000";"Участвует в конкурсе";"2224741";"—"
"20";"1";"—";"278000";"86 88 94";"10000";"Участвует в конкурсе";"1784303";"—"
"21";"1";"—";"278000";"84 98 86";"10000";"Участвует в конкурсе";"1756559";"—"
"23";"1";"—";"277000";"90 90 94";"3000";"Участвует в конкурсе";"2307592";"—"
"24";"1";"—";"277000";"90 88 94";"5000";"Участвует в конкурсе";"1291026";"—"
"25";"1";"—";"277000";"98 88 81";"10000";"Участвует в конкурсе";"1735806";"—"
"26";"1";"—";"277000";"96 90 81";"10000";"Участвует в конкурсе";"1637252";"—"
"28";"1";"—";"277000";"88 93 86";"10000";"Участвует в конкурсе";"2238892";"—"
"29";"3";"—";"277000";"88 88 91";"10000";"Участвует в конкурсе";"1984207";"—"
"30";"2";"—";"276000";"88 92 86";"10000";"Участвует в конкурсе";"1623798";"—"
"31";"1";"—";"276000";"82 90 94";"10000";"Участвует в конкурсе";"1407309";"—"
"32";"3";"—";"275000";"92 95 78";"10000";"Участвует в конкурсе";"1859641";"—"
"33";"8";"—";"275000";"86 90 89";"10000";"Участвует в конкурсе";"1255904";"—"
"34";"1";"—";"275000";"86 85 94";"10000";"Участвует в конкурсе";"1987108";"—"
"35";"1";"—";"274000";"90 85 89";"10000";"Участвует в конкурсе";"1985738";"—"
"36";"3";"—";"273000";"99 88 86";"—";"Участвует в конкурсе";"1025573";"—"
"37";"1";"—";"273000";"94 93 86";"—";"Участвует в конкурсе";"1918463";"—"
"38";"1";"—";"273000";"88 93 89";"3000";"Участвует в конкурсе";"1345198";"—"
"39";"2";"—";"273000";"94 88 81";"10000";"Участвует в конкурсе";"1895911";"—"
"40";"1";"—";"272000";"98 83 91";"—";"Участвует в конкурсе";"1858521";"—"
"41";"1";"—";"272000";"96 98 78";"—";"Участвует в конкурсе";"1702271";"—"
"43";"5";"—";"272000";"80 90 97";"5000";"Участвует в конкурсе";"1858694";"—"
"44";"2";"—";"272000";"90 83 89";"10000";"Участвует в конкурсе";"1197146";"—"
"45";"4";"—";"271000";"90 85 86";"10000";"Участвует в конкурсе";"1282950";"—"
"47";"2";"—";"271000";"84 80 97";"10000";"Участвует в конкурсе";"2003193";"—"
"49";"5";"—";"269000";"90 90 89";"—";"Участвует в конкурсе";"1215606";"—"
"50";"1";"—";"269000";"98 78 83";"10000";"Участвует в конкурсе";"1016293";"—"
"52";"3";"—";"269000";"88 93 78";"10000";"Участвует в конкурсе";"2075191";"—"
"53";"3";"—";"269000";"88 88 83";"10000";"Участвует в конкурсе";"1519139";"—"
"55";"9";"—";"269000";"80 85 94";"10000";"Участвует в конкурсе";"1633538";"—"
"56";"6";"—";"269000";"70 100 89";"10000";"Участвует в конкурсе";"1359274";"—"
"57";"1";"—";"268000";"92 93 83";"—";"Участвует в конкурсе";"1899335";"—"
"60";"7";"—";"268000";"95 88 75";"10000";"Участвует в конкурсе";"1200302";"—"
"61";"1";"—";"268000";"95 85 78";"10000";"Участвует в конкурсе";"2131118";"—"
"62";"1";"—";"268000";"90 85 83";"10000";"Участвует в конкурсе";"1830381";"—"
"63";"3";"—";"268000";"82 93 83";"10000";"Участвует в конкурсе";"1354535";"—"
"64";"3";"—";"268000";"82 90 86";"10000";"Участвует в конкурсе";"1605538";"—"
"65";"1";"—";"267000";"94 85 78";"10000";"Участвует в конкурсе";"1520829";"—"
"66";"3";"—";"267000";"86 85 86";"10000";"Участвует в конкурсе";"1699812";"—"
"67";"7";"—";"266000";"95 88 83";"—";"Участвует в конкурсе";"1907635";"—"
"68";"1";"—";"266000";"84 90 89";"3000";"Участвует в конкурсе";"1487062";"—"
"69";"1";"Электронное";"266000";"95 80 83";"8000";"Участвует в конкурсе";"1366690";"—"
