"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"292.0";"93 99 94";"6.0";"Участвуете в конкурсе";"1266828";"—"
"2";"1";"Электронное";"292.0";"95 95 94";"8.0";"Участвуете в конкурсе";"1252595";"—"
"3";"2";"—";"290.0";"98 100 89";"3.0";"Участвуете в конкурсе";"1340236";"—"
"4";"3";"—";"277.0";"93 95 86";"3.0";"Участвуете в конкурсе";"1519807";"—"
"5";"3";"—";"274.0";"78 94 92";"10.0";"Участвуете в конкурсе";"1343744";"—"
"6";"2";"Электронное";"268.0";"81 94 90";"3.0";"Участвуете в конкурсе";"1182220";"—"
"7";"3";"—";"268.0";"98 90 75";"5.0";"Участвуете в конкурсе";"831323";"—"
"8";"4";"Электронное";"266.0";"88 78 98";"2.0";"Участвуете в конкурсе";"1290941";"—"
"9";"3";"—";"265.0";"90 91 81";"3.0";"Участвуете в конкурсе";"1951614";"—"
"10";"2";"—";"263.0";"91 81 88";"3.0";"Участвуете в конкурсе";"1315688";"—"
"11";"2";"—";"262.0";"88 90 81";"3.0";"Участвуете в конкурсе";"1574492";"—"
"12";"3";"—";"257.0";"85 88 81";"3.0";"Участвуете в конкурсе";"963226";"—"
"13";"3";"—";"252.0";"85 83 84";"—";"Участвуете в конкурсе";"2184674";"—"
"14";"3";"—";"250.0";"77 88 85";"—";"Участвуете в конкурсе";"1595612";"—"
"15";"1";"—";"240.0";"77 81 82";"—";"Участвуете в конкурсе";"2233450";"—"
"16";"2";"—";"231.0";"72 75 84";"—";"Участвуете в конкурсе";"1996994";"—"
"17";"2";"—";"226.0";"74 78 74";"—";"Участвуете в конкурсе";"1976614";"—"
"18";"2";"—";"225.0";"74 73 78";"—";"Участвуете в конкурсе";"2245083";"—"
"19";"3";"Электронное";"215.0";"75 63 74";"3.0";"Участвуете в конкурсе";"2050527";"—"
