"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"280.0";"98 94 88";"—";"Участвуете в конкурсе";"1404121";"—"
"2";"1";"—";"279.0";"88 94 94";"3.0";"Участвуете в конкурсе";"2007190";"—"
"3";"2";"—";"274.0";"90 91 90";"3.0";"Участвуете в конкурсе";"1508963";"—"
"4";"1";"—";"273.0";"95 97 78";"3.0";"Участвуете в конкурсе";"1435529";"—"
"5";"2";"—";"271.0";"74 100 94";"3.0";"Участвуете в конкурсе";"1294401";"—"
"6";"1";"—";"269.0";"96 89 84";"—";"Участвуете в конкурсе";"1171070";"—"
"7";"2";"—";"268.0";"88 89 86";"5.0";"Участвуете в конкурсе";"1621322";"—"
"8";"1";"Электронное";"259.0";"90 91 75";"3.0";"Участвуете в конкурсе";"2006791";"—"
"9";"3";"—";"257.0";"90 69 95";"3.0";"Участвуете в конкурсе";"1407827";"—"
"10";"2";"—";"255.0";"79 83 88";"5.0";"Участвуете в конкурсе";"1422534";"—"
"11";"1";"—";"248.0";"86 73 86";"3.0";"Участвуете в конкурсе";"1329831";"—"
"12";"3";"Электронное";"245.0";"81 78 86";"—";"Участвуете в конкурсе";"1623993";"—"
"13";"2";"—";"243.0";"86 71 86";"—";"Участвуете в конкурсе";"1342411";"—"
"14";"1";"—";"243.0";"79 78 80";"6.0";"Участвуете в конкурсе";"965394";"—"
"15";"1";"—";"240.0";"78 77 83";"2.0";"Участвуете в конкурсе";"2103600";"—"
"16";"2";"—";"239.0";"85 90 64";"—";"Участвуете в конкурсе";"2049105";"—"
"17";"2";"Электронное";"239.0";"80 81 78";"—";"Участвуете в конкурсе";"1286802";"—"
"18";"2";"—";"229.0";"81 70 78";"—";"Участвуете в конкурсе";"1211683";"—"
"19";"2";"—";"223.0";"72 73 75";"3.0";"Участвуете в конкурсе";"1381693";"—"
"20";"2";"—";"219.0";"74 73 72";"—";"Участвуете в конкурсе";"2254851";"—"
