"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"269000";"90 83 86";"10000";"Участвует в конкурсе";"2315090";"—"
"2";"6";"—";"267000";"86 88 83";"10000";"Участвует в конкурсе";"1988929";"—"
"3";"2";"—";"260000";"80 80 90";"10000";"Участвует в конкурсе";"938617";"—"
"4";"6";"—";"258000";"82 90 86";"—";"Участвует в конкурсе";"1721114";"—"
"5";"4";"—";"257000";"84 95 75";"3000";"Участвует в конкурсе";"2156649";"—"
"6";"5";"Электронное";"254000";"78 85 81";"10000";"Участвует в конкурсе";"2165742";"—"
"8";"3";"Электронное";"249000";"86 83 70";"10000";"Участвует в конкурсе";"1275521";"—"
"9";"2";"—";"248000";"86 82 70";"10000";"Участвует в конкурсе";"1556116";"—"
"10";"20";"—";"246000";"90 83 73";"—";"Участвует в конкурсе";"1843695";"—"
"11";"2";"—";"245000";"86 74 75";"10000";"Участвует в конкурсе";"1409832";"—"
"12";"13";"Электронное";"244000";"86 86 72";"—";"Участвует в конкурсе";"1914936";"—"
"13";"16";"—";"244000";"72 90 72";"10000";"Участвует в конкурсе";"1818645";"—"
"14";"3";"—";"240000";"84 78 78";"—";"Участвует в конкурсе";"1200450";"—"
"15";"20";"—";"240000";"84 78 78";"—";"Участвует в конкурсе";"2002625";"—"
"16";"13";"—";"239000";"94 64 81";"—";"Участвует в конкурсе";"1407013";"—"
"17";"12";"—";"237000";"84 78 75";"—";"Участвует в конкурсе";"1653572";"—"
"18";"10";"—";"235000";"82 62 81";"10000";"Участвует в конкурсе";"2054317";"—"
"19";"4";"—";"235000";"80 72 73";"10000";"Участвует в конкурсе";"1070526";"—"
"20";"8";"—";"234000";"78 70 86";"—";"Участвует в конкурсе";"1788962";"—"
"21";"13";"—";"231000";"78 75 70";"8000";"Участвует в конкурсе";"1413062";"—"
"22";"3";"—";"229000";"82 98 49";"—";"Участвует в конкурсе";"2260862";"—"
"23";"10";"Электронное";"229000";"74 72 73";"10000";"Участвует в конкурсе";"1539624";"—"
"24";"20";"Электронное";"225000";"78 72 75";"—";"Участвует в конкурсе";"1444529";"—"
"25";"3";"—";"223000";"72 75 66";"10000";"Участвует в конкурсе";"1547736";"—"
"26";"1";"—";"223000";"64 71 78";"10000";"Участвует в конкурсе";"2265958";"—"
"27";"8";"—";"221000";"70 74 75";"2000";"Участвует в конкурсе";"1598425";"—"
"28";"1";"—";"219000";"76 71 72";"—";"Участвует в конкурсе";"1680582";"—"
"29";"5";"—";"215000";"78 48 89";"—";"Участвует в конкурсе";"1702369";"—"
"31";"2";"—";"211000";"76 68 67";"—";"Участвует в конкурсе";"1553132";"—"
"32";"6";"Электронное";"211000";"74 78 57";"2000";"Участвует в конкурсе";"1521091";"—"
"33";"9";"—";"206000";"76 67 63";"—";"Участвует в конкурсе";"1625348";"—"
"34";"6";"Электронное";"204000";"76 65 63";"—";"Участвует в конкурсе";"1043435";"—"
"35";"12";"Электронное";"202000";"58 83 61";"—";"Участвует в конкурсе";"1728835";"—"
"36";"1";"—";"201000";"76 64 61";"—";"Участвует в конкурсе";"2246489";"—"
"37";"4";"—";"200000";"74 59 64";"3000";"Участвует в конкурсе";"1340210";"—"
"38";"4";"—";"198000";"70 62 66";"—";"Участвует в конкурсе";"1909010";"—"
"39";"5";"Электронное";"198000";"80 48 60";"10000";"Участвует в конкурсе";"1067646";"—"
"40";"6";"—";"197000";"64 64 69";"—";"Участвует в конкурсе";"1925260";"—"
"41";"4";"—";"195000";"46 65 81";"3000";"Участвует в конкурсе";"2421982";"—"
"42";"8";"Электронное";"194000";"70 68 54";"2000";"Участвует в конкурсе";"1850083";"—"
"44";"4";"Электронное";"189000";"58 70 61";"—";"Участвует в конкурсе";"984596";"—"
"45";"1";"Электронное";"187000";"70 53 64";"—";"Участвует в конкурсе";"2131933";"—"
"46";"7";"Электронное";"186000";"70 46 63";"7000";"Участвует в конкурсе";"1791472";"—"
"47";"10";"—";"178000";"40 56 72";"10000";"Участвует в конкурсе";"1915999";"—"
"48";"4";"—";"176000";"52 67 57";"—";"Участвует в конкурсе";"1043273";"—"
"50";"4";"—";"160000";"46 51 63";"—";"Участвует в конкурсе";"1998084";"—"
"51";"4";"—";"149000";"58 46 45";"—";"Участвует в конкурсе";"1618069";"—"
"52";"4";"Электронное";"145000";"46 44 55";"—";"Участвует в конкурсе";"1422782";"—"
"53";"12";"—";"133000";"40 51 42";"—";"Участвует в конкурсе";"1976811";"—"
