"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"282.0";"100 89 90";"3.0";"Участвуете в конкурсе";"1588639";"—"
"2";"3";"Электронное";"288.0";"94 97 95";"2.0";"Участвуете в конкурсе";"2314524";"—"
"3";"4";"—";"287.0";"95 94 95";"3.0";"Участвуете в конкурсе";"1250437";"—"
"4";"2";"—";"284.0";"97 89 95";"3.0";"Участвуете в конкурсе";"966646";"—"
"5";"9";"—";"283.0";"95 89 96";"3.0";"Участвуете в конкурсе";"2168804";"—"
"6";"4";"Электронное";"282.0";"96 89 97";"—";"Участвуете в конкурсе";"996389";"—"
"7";"4";"Электронное";"282.0";"98 89 90";"5.0";"Участвуете в конкурсе";"1442348";"—"
"8";"6";"Электронное";"282.0";"90 97 90";"5.0";"Участвуете в конкурсе";"1399843";"—"
"9";"6";"—";"281.0";"98 83 97";"3.0";"Участвуете в конкурсе";"1208738";"—"
"10";"2";"Электронное";"280.0";"88 86 96";"10.0";"Участвуете в конкурсе";"1285047";"—"
"11";"9";"—";"275.0";"95 81 99";"—";"Участвуете в конкурсе";"1256879";"—"
"12";"3";"—";"274.0";"88 100 86";"—";"Участвуете в конкурсе";"1956146";"—"
"13";"8";"Электронное";"272.0";"94 97 81";"—";"Участвуете в конкурсе";"1198072";"—"
"14";"6";"—";"270.0";"98 81 88";"3.0";"Участвуете в конкурсе";"985059";"—"
"15";"7";"Электронное";"268.0";"88 91 84";"5.0";"Участвуете в конкурсе";"1817348";"—"
"16";"6";"—";"267.0";"90 86 86";"5.0";"Участвуете в конкурсе";"1285859";"—"
"17";"1";"—";"267.0";"83 94 82";"8.0";"Участвуете в конкурсе";"1750805";"—"
"18";"10";"—";"266.0";"90 86 88";"2.0";"Участвуете в конкурсе";"1982250";"—"
"19";"7";"—";"266.0";"85 90 88";"3.0";"Участвуете в конкурсе";"1336282";"—"
"20";"1";"—";"265.0";"100 73 92";"—";"Участвуете в конкурсе";"2248623";"—"
"21";"2";"Электронное";"265.0";"85 92 85";"3.0";"Участвуете в конкурсе";"1976113";"—"
"22";"1";"—";"265.0";"93 89 80";"3.0";"Участвуете в конкурсе";"1180587";"—"
"23";"7";"—";"264.0";"95 89 80";"—";"Участвуете в конкурсе";"1177122";"—"
"24";"1";"—";"261.0";"88 78 95";"—";"Участвуете в конкурсе";"1785004";"—"
"25";"19";"—";"261.0";"95 81 85";"—";"Участвуете в конкурсе";"1207795";"—"
"26";"2";"Электронное";"260.0";"80 91 86";"3.0";"Участвуете в конкурсе";"2056118";"—"
"27";"4";"—";"258.0";"93 81 84";"—";"Участвуете в конкурсе";"1897156";"—"
"28";"1";"—";"258.0";"88 86 84";"—";"Участвуете в конкурсе";"1006079";"—"
"29";"4";"Электронное";"257.0";"93 78 86";"—";"Участвуете в конкурсе";"1528298";"—"
"30";"8";"Электронное";"256.0";"80 86 80";"10.0";"Участвуете в конкурсе";"969028";"—"
"31";"1";"Электронное";"255.0";"95 81 74";"5.0";"Участвуете в конкурсе";"1635896";"—"
"32";"1";"—";"254.0";"90 66 96";"2.0";"Участвуете в конкурсе";"1847843";"—"
"33";"8";"Электронное";"254.0";"75 91 80";"8.0";"Участвуете в конкурсе";"1516310";"—"
"34";"6";"—";"252.0";"98 72 80";"2.0";"Участвуете в конкурсе";"2240663";"—"
"35";"8";"—";"251.0";"88 69 92";"2.0";"Участвуете в конкурсе";"1258505";"—"
"36";"5";"—";"249.0";"86 63 100";"—";"Участвуете в конкурсе";"1563437";"—"
"37";"5";"—";"248.0";"83 78 82";"5.0";"Участвуете в конкурсе";"1790298";"—"
"38";"2";"Электронное";"247.0";"85 70 92";"—";"Участвуете в конкурсе";"1482505";"—"
"39";"2";"—";"246.0";"86 75 82";"3.0";"Участвуете в конкурсе";"1840733";"—"
"40";"8";"—";"243.0";"90 69 84";"—";"Участвуете в конкурсе";"1576148";"—"
"41";"4";"—";"243.0";"80 78 80";"5.0";"Участвуете в конкурсе";"1798366";"—"
"42";"4";"—";"242.0";"74 81 82";"5.0";"Участвуете в конкурсе";"2179346";"—"
"43";"8";"—";"240.0";"78 78 84";"—";"Участвуете в конкурсе";"2002625";"—"
"44";"8";"—";"239.0";"78 83 78";"—";"Участвуете в конкурсе";"1480747";"—"
"45";"1";"Электронное";"239.0";"83 77 76";"3.0";"Участвуете в конкурсе";"1102968";"—"
"46";"2";"—";"238.0";"72 86 78";"2.0";"Участвуете в конкурсе";"1043038";"—"
"47";"1";"Электронное";"237.0";"83 70 74";"10.0";"Участвуете в конкурсе";"2187225";"—"
"48";"4";"—";"236.0";"75 69 92";"—";"Участвуете в конкурсе";"2261586";"—"
"49";"9";"—";"236.0";"80 66 90";"—";"Участвуете в конкурсе";"1775188";"—"
"50";"4";"—";"232.0";"76 69 84";"3.0";"Участвуете в конкурсе";"1265499";"—"
"51";"9";"Электронное";"228.0";"78 70 80";"—";"Участвуете в конкурсе";"2217546";"—"
"52";"5";"—";"227.0";"75 72 80";"—";"Участвуете в конкурсе";"1107465";"—"
"53";"3";"Электронное";"223.0";"78 61 84";"—";"Участвуете в конкурсе";"2217531";"—"
"54";"8";"Электронное";"221.0";"75 66 78";"2.0";"Участвуете в конкурсе";"1387203";"—"
"55";"4";"—";"218.0";"75 69 74";"—";"Участвуете в конкурсе";"1329954";"—"
"56";"3";"—";"215.0";"72 63 80";"—";"Участвуете в конкурсе";"1043918";"—"
"57";"4";"—";"215.0";"75 66 74";"—";"Участвуете в конкурсе";"1070293";"—"
