"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"46";"57746 ―";"46";"Участвуете в конкурсе";"2336499";"—"
"2";"3";"—";"20";"50418 ―";"20";"Участвуете в конкурсе";"1695714";"—"
"3";"15";"—";"12";"58428 ―";"12";"Участвуете в конкурсе";"2341579";"—"
"4";"2";"—";"10";"48439 ―";"10";"Участвуете в конкурсе";"1472067";"—"
"5";"1";"—";"10";"48362 ―";"10";"Участвуете в конкурсе";"1484411";"—"
"6";"1";"—";"10";"54795 ―";"10";"Участвуете в конкурсе";"2112457";"—"
"7";"1";"—";"10";"54796 ―";"10";"Участвуете в конкурсе";"2112762";"—"
"8";"1";"—";"10";"54771 ―";"10";"Участвуете в конкурсе";"2112842";"—"
"9";"2";"—";"10";"56973 ―";"10";"Участвуете в конкурсе";"2262549";"—"
"10";"3";"—";"10";"56998 ―";"10";"Участвуете в конкурсе";"2263021";"—"
"11";"1";"—";"10";"60811 ―";"10";"Участвуете в конкурсе";"2439589";"—"
"12";"2";"—";"1";"53493 ―";"1";"Участвуете в конкурсе";"1976234";"—"
"13";"2";"—";"—";"43561 ―";"—";"Участвуете в конкурсе";"1034741";"—"
"14";"8";"—";"—";"51179 ―";"—";"Участвуете в конкурсе";"1041316";"—"
"15";"3";"—";"—";"45931 ―";"—";"Участвуете в конкурсе";"1055938";"—"
"16";"4";"—";"—";"44000 ―";"—";"Участвуете в конкурсе";"1133942";"—"
"17";"2";"—";"—";"46308 √ ―";"—";"Участвуете в конкурсе";"1139696";"—"
"18";"1";"—";"—";"46361 ―";"—";"Участвуете в конкурсе";"1163387";"—"
"19";"2";"—";"—";"61064 ―";"—";"Участвуете в конкурсе";"1178521";"—"
"20";"3";"—";"—";"49650 ―";"—";"Участвуете в конкурсе";"1566137";"—"
"21";"2";"—";"—";"50331 ―";"—";"Участвуете в конкурсе";"1678206";"—"
"22";"5";"—";"—";"50890 ―";"—";"Участвуете в конкурсе";"1710660";"—"
"23";"5";"—";"—";"51390 ―";"—";"Участвуете в конкурсе";"1793790";"—"
"24";"2";"—";"—";"52121 ―";"—";"Участвуете в конкурсе";"1835088";"—"
"25";"3";"—";"—";"52484 ―";"—";"Участвуете в конкурсе";"1911289";"—"
"26";"4";"—";"—";"53008 ―";"—";"Участвуете в конкурсе";"1915913";"—"
"27";"2";"—";"—";"60824 ―";"—";"Участвуете в конкурсе";"1934534";"—"
"28";"1";"—";"—";"52946 ―";"—";"Участвуете в конкурсе";"1947304";"—"
"29";"4";"—";"—";"53514 ―";"—";"Участвуете в конкурсе";"1978251";"—"
"30";"5";"—";"—";"53896 ―";"—";"Участвуете в конкурсе";"2023503";"—"
"31";"3";"—";"—";"54236 ―";"—";"Участвуете в конкурсе";"2052353";"—"
"32";"5";"—";"—";"54303 ―";"—";"Участвуете в конкурсе";"2074776";"—"
"33";"2";"—";"—";"10608 ―";"—";"Участвуете в конкурсе";"2095260";"—"
"34";"2";"—";"—";"55103 ―";"—";"Участвуете в конкурсе";"2152352";"—"
"35";"2";"—";"—";"55765 √ ―";"—";"Участвуете в конкурсе";"2170172";"—"
"36";"4";"—";"—";"55665 √ ―";"—";"Участвуете в конкурсе";"2173837";"—"
"37";"2";"—";"—";"55797 ―";"—";"Участвуете в конкурсе";"2184792";"—"
"38";"6";"—";"—";"56764 ―";"—";"Участвуете в конкурсе";"2222641";"—"
"39";"1";"—";"—";"56976 ―";"—";"Участвуете в конкурсе";"2225799";"—"
"40";"5";"—";"—";"30310 √ ―";"—";"Участвуете в конкурсе";"2241172";"—"
"41";"1";"—";"—";"57205 ―";"—";"Участвуете в конкурсе";"2260788";"—"
"42";"2";"—";"—";"56970 ―";"—";"Участвуете в конкурсе";"2262527";"—"
"43";"2";"—";"—";"56954 ―";"—";"Участвуете в конкурсе";"2267059";"—"
"44";"1";"—";"—";"57403 √ ―";"—";"Участвуете в конкурсе";"2279920";"—"
"45";"2";"—";"—";"59356 ―";"—";"Участвуете в конкурсе";"2284335";"—"
"46";"5";"—";"—";"57677 ―";"—";"Участвуете в конкурсе";"2326756";"—"
"47";"3";"—";"—";"57683 ―";"—";"Участвуете в конкурсе";"2333714";"—"
"48";"2";"—";"—";"58389 ―";"—";"Участвуете в конкурсе";"2340938";"—"
"49";"3";"—";"—";"58470 ―";"—";"Участвуете в конкурсе";"2343474";"—"
"50";"4";"—";"—";"61158 ―";"—";"Участвуете в конкурсе";"2359190";"—"
"51";"2";"—";"—";"58819 ―";"—";"Участвуете в конкурсе";"2375866";"—"
"52";"4";"—";"—";"59086 ―";"—";"Участвуете в конкурсе";"2393266";"—"
"53";"3";"—";"—";"60471 ―";"—";"Участвуете в конкурсе";"2413425";"—"
"54";"3";"—";"—";"60683 √ ―";"—";"Участвуете в конкурсе";"2426482";"—"
"55";"2";"—";"—";"60710 ―";"—";"Участвуете в конкурсе";"2431792";"—"
"56";"2";"—";"—";"60845 ―";"—";"Участвуете в конкурсе";"2452934";"—"
"57";"1";"—";"—";"61122 ―";"—";"Участвуете в конкурсе";"2484184";"—"
"58";"3";"—";"—";"61127 ―";"—";"Участвуете в конкурсе";"2485138";"—"
"59";"2";"—";"—";"61271 ―";"—";"Участвуете в конкурсе";"2490509";"—"
"60";"2";"—";"—";"45718 ―";"—";"Участвуете в конкурсе";"987391";"—"
