"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"2";"—";"1000";"x x x";"10000";"Участвует в конкурсе";"1339217";"—"
"2";"15";"—";"1000";"x x x";"10000";"Участвует в конкурсе";"1643367";"—"
"3";"1";"Электронное";"1000";"x x x";"10000";"Участвует в конкурсе";"1402124";"—"
"4";"3";"Электронное";"1000";"x x x";"5000";"Участвует в конкурсе";"1252164";"—"
"5";"1";"Электронное";"1000";"x x x";"2000";"Участвует в конкурсе";"1344362";"—"
"6";"2";"—";"1000";"x x x";"—";"Участвует в конкурсе";"2182092";"—"
"7";"9";"—";"1000";"x x x";"—";"Участвует в конкурсе";"963911";"—"
"9";"11";"Электронное";"1000";"x x x";"—";"Участвует в конкурсе";"1356884";"—"
"19";"15";"—";"277000";"90 94 83";"10000";"Участвует в конкурсе";"1645368";"—"
"20";"7";"—";"271000";"82 93 86";"10000";"Участвует в конкурсе";"2040526";"—"
"21";"2";"—";"265000";"88 88 89";"—";"Участвует в конкурсе";"1291325";"—"
"22";"6";"—";"264000";"86 85 83";"10000";"Участвует в конкурсе";"2056431";"—"
"23";"3";"—";"259000";"84 84 81";"10000";"Участвует в конкурсе";"1711609";"—"
"24";"29";"Электронное";"259000";"82 86 81";"10000";"Участвует в конкурсе";"2288995";"—"
"25";"15";"—";"257000";"78 83 86";"10000";"Участвует в конкурсе";"1257168";"—"
"26";"6";"—";"256000";"86 74 86";"10000";"Участвует в конкурсе";"1445684";"—"
"27";"10";"—";"253000";"84 80 89";"—";"Участвует в конкурсе";"2098106";"—"
"28";"2";"Электронное";"250000";"90 88 72";"—";"Участвует в конкурсе";"1651780";"—"
"29";"13";"—";"250000";"88 88 74";"—";"Участвует в конкурсе";"1584816";"—"
"30";"5";"—";"249000";"78 86 75";"10000";"Участвует в конкурсе";"1286527";"—"
"31";"3";"Электронное";"248000";"90 78 70";"10000";"Участвует в конкурсе";"1794189";"—"
"32";"20";"Электронное";"247000";"84 75 83";"5000";"Участвует в конкурсе";"2114839";"—"
"33";"2";"—";"246000";"80 77 89";"—";"Участвует в конкурсе";"1707980";"—"
"34";"4";"—";"245000";"86 88 66";"5000";"Участвует в конкурсе";"1619582";"—"
"35";"8";"—";"244000";"84 80 70";"10000";"Участвует в конкурсе";"1410715";"—"
"36";"6";"—";"241000";"86 79 73";"3000";"Участвует в конкурсе";"1174707";"—"
"37";"4";"—";"240000";"82 59 89";"10000";"Участвует в конкурсе";"1329700";"—"
"38";"26";"—";"238000";"80 85 73";"—";"Участвует в конкурсе";"986183";"—"
"39";"3";"Электронное";"237000";"80 79 78";"—";"Участвует в конкурсе";"2101326";"—"
"40";"12";"—";"237000";"82 79 73";"3000";"Участвует в конкурсе";"1568035";"—"
"41";"8";"Электронное";"236000";"80 83 73";"—";"Участвует в конкурсе";"1236970";"—"
"42";"17";"—";"235000";"76 82 75";"2000";"Участвует в конкурсе";"1620176";"—"
"43";"2";"—";"235000";"76 79 70";"10000";"Участвует в конкурсе";"2098354";"—"
"44";"4";"Электронное";"235000";"76 76 73";"10000";"Участвует в конкурсе";"1197757";"—"
"45";"4";"—";"232000";"82 83 67";"—";"Участвует в конкурсе";"1721684";"—"
"46";"3";"—";"232000";"74 84 64";"10000";"Участвует в конкурсе";"2084816";"—"
"48";"19";"—";"231000";"80 75 66";"10000";"Участвует в конкурсе";"1430056";"—"
