"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"Электронное";"276.0";"86 94 91";"5.0";"Участвуете в конкурсе";"1771424";"—"
"2";"2";"Электронное";"273.0";"86 93 89";"5.0";"Участвуете в конкурсе";"1857489";"—"
"3";"24";"—";"270.0";"86 90 89";"5.0";"Участвуете в конкурсе";"1794990";"—"
"4";"1";"—";"259.0";"90 77 89";"3.0";"Участвуете в конкурсе";"1596047";"—"
"5";"5";"—";"257.0";"92 82 83";"—";"Участвуете в конкурсе";"1122045";"—"
"6";"1";"—";"256.0";"81 89 86";"—";"Участвуете в конкурсе";"993889";"—"
"7";"3";"—";"246.0";"79 76 89";"2.0";"Участвуете в конкурсе";"2313203";"—"
"8";"1";"—";"232.0";"79 75 75";"3.0";"Участвуете в конкурсе";"2416709";"—"
"9";"1";"Электронное";"229.0";"75 84 70";"—";"Участвуете в конкурсе";"2309352";"—"
"10";"1";"—";"215.0";"60 70 83";"2.0";"Участвуете в конкурсе";"1182644";"—"
"11";"1";"—";"199.0";"66 60 73";"—";"Участвуете в конкурсе";"1094078";"—"
