"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"8";"—";"50000";"-";"50000";"Ожидание результатов ВИ";"1901368";"—"
"2";"17";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2236528";"—"
"3";"2";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"1831187";"—"
"4";"10";"—";"30000";"-";"30000";"Ожидание результатов ВИ";"1479813";"—"
"5";"42";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119826";"—"
"6";"14";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2451320";"—"
"7";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1638535";"—"
"8";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1105566";"—"
"9";"10";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2044638";"—"
"10";"33";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2363771";"—"
"11";"7";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1417452";"—"
"12";"23";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2056013";"—"
"13";"4";"—";"25000";"x";"25000";"На рассмотрении";"2390468";"—"
"14";"11";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2095188";"—"
"15";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2121127";"—"
"16";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2155584";"—"
"17";"8";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2266824";"—"
"18";"22";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2249701";"—"
"19";"16";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2302890";"—"
"20";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2149272";"—"
"21";"13";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2343070";"—"
"22";"15";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2077176";"—"
"23";"5";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"995301";"—"
"24";"4";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2150908";"—"
"25";"31";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2424001";"—"
"26";"26";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2431995";"—"
"27";"9";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2413170";"—"
"28";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1913147";"—"
"29";"8";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2437204";"—"
"30";"15";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2250494";"—"
"31";"4";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2442648";"—"
"32";"1";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1956815";"—"
"33";"9";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"983354";"—"
"34";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2156151";"—"
"35";"6";"—";"—";"-";"—";"Ожидание результатов ВИ";"2419507";"—"
"36";"13";"—";"—";"-";"—";"Ожидание результатов ВИ";"2291562";"—"
"37";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2242456";"—"
"38";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2424395";"—"
"39";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"2321065";"—"
"40";"22";"—";"—";"-";"—";"Ожидание результатов ВИ";"2301013";"—"
"41";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"2230659";"—"
"42";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2437057";"—"
"43";"36";"—";"—";"-";"—";"Ожидание результатов ВИ";"2421065";"—"
"44";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1127683";"—"
"45";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1127482";"—"
"46";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"1152446";"—"
"47";"4";"—";"—";"-";"—";"Ожидание результатов ВИ";"1239878";"—"
"48";"24";"—";"—";"-";"—";"Ожидание результатов ВИ";"1336113";"—"
"49";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1522254";"—"
"50";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"1092635";"—"
"51";"1";"—";"—";"-";"—";"Ожидание результатов ВИ";"965502";"—"
"52";"9";"—";"—";"-";"—";"Ожидание результатов ВИ";"1130074";"—"
"53";"5";"—";"—";"-";"—";"Ожидание результатов ВИ";"1909526";"—"
"54";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"2008407";"—"
"55";"2";"—";"—";"-";"—";"Ожидание результатов ВИ";"1996454";"—"
"56";"15";"—";"—";"-";"—";"Ожидание результатов ВИ";"2018293";"—"
"57";"3";"—";"—";"-";"—";"Ожидание результатов ВИ";"2048959";"—"
"58";"26";"—";"—";"-";"—";"Ожидание результатов ВИ";"2053623";"—"
