"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"7";"—";"282";"272";"10";"Участвуете в конкурсе";"1511658";"—"
"2";"18";"—";"279";"269";"10";"Участвуете в конкурсе";"1585096";"—"
"3";"2";"—";"277";"277";"0";"Участвуете в конкурсе";"1323577";"—"
"4";"3";"—";"269";"269";"0";"Участвуете в конкурсе";"1146384";"—"
"5";"3";"—";"269";"269";"0";"Участвуете в конкурсе";"1600284";"—"
"6";"2";"—";"269";"269";"0";"Участвуете в конкурсе";"1727638";"—"
"7";"8";"—";"264";"264";"0";"Участвуете в конкурсе";"1516265";"—"
"8";"4";"—";"264";"254";"10";"Участвуете в конкурсе";"1614936";"—"
"9";"4";"—";"259";"249";"10";"Участвуете в конкурсе";"1578147";"—"
"10";"5";"—";"254";"244";"10";"Участвуете в конкурсе";"1196896";"—"
"11";"8";"—";"253";"253";"0";"Участвуете в конкурсе";"1442154";"—"
"12";"5";"—";"252";"250";"2";"Участвуете в конкурсе";"2052441";"—"
"13";"3";"—";"249";"249";"0";"Участвуете в конкурсе";"1999336";"—"
"14";"3";"—";"249";"239";"10";"Участвуете в конкурсе";"1292158";"—"
"15";"9";"—";"249";"239";"10";"Участвуете в конкурсе";"1898535";"—"
"16";"5";"—";"248";"238";"10";"Участвуете в конкурсе";"1616524";"—"
"17";"4";"—";"248";"238";"10";"Участвуете в конкурсе";"1993447";"—"
"18";"6";"—";"247";"237";"10";"Участвуете в конкурсе";"2184480";"—"
"19";"2";"—";"247";"237";"10";"Участвуете в конкурсе";"1169528";"—"
"20";"2";"—";"246";"246";"0";"Участвуете в конкурсе";"2047884";"—"
"21";"1";"—";"245";"245";"0";"Участвуете в конкурсе";"1396629";"—"
"22";"5";"—";"245";"245";"0";"Участвуете в конкурсе";"1309168";"—"
"23";"7";"—";"245";"245";"0";"Участвуете в конкурсе";"1985665";"—"
"24";"14";"—";"245";"243";"2";"Участвуете в конкурсе";"2055660";"—"
"25";"4";"—";"244";"244";"0";"Участвуете в конкурсе";"2335382";"—"
"26";"12";"—";"243";"237";"6";"Участвуете в конкурсе";"2289727";"—"
"27";"2";"—";"242";"242";"0";"Участвуете в конкурсе";"2083247";"—"
"28";"1";"—";"242";"232";"10";"Участвуете в конкурсе";"1290708";"—"
"29";"4";"—";"241";"239";"2";"Участвуете в конкурсе";"2247807";"—"
