"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"4";"—";"303";"49493 94 100 99 Нет";"10";"Участвуете в конкурсе";"1581706";"—"
"2";"3";"—";"300";"46588 98 100 92 Нет";"10";"Участвуете в конкурсе";"1180515";"—"
"3";"3";"—";"297";"50032 100 100 87 Нет";"10";"Участвуете в конкурсе";"1637515";"—"
"4";"2";"—";"296";"48557 94 100 92 Нет";"10";"Участвуете в конкурсе";"1482022";"—"
"5";"2";"—";"296";"45272 98 100 98 Нет";"—";"Участвуете в конкурсе";"965566";"—"
"6";"3";"—";"294";"49544 96 100 98 Нет";"—";"Участвуете в конкурсе";"1587217";"—"
"7";"2";"—";"294";"52280 84 100 100 Нет";"10";"Участвуете в конкурсе";"1721857";"—"
"8";"1";"—";"292";"51264 96 100 96 Нет";"—";"Участвуете в конкурсе";"1711415";"—"
"9";"1";"—";"291";"51122 88 100 93 Нет";"10";"Участвуете в конкурсе";"1619911";"—"
"10";"1";"Да";"290";"50904 94 100 86 Да";"10";"Участвуете в конкурсе";"1731336";"—"
"11";"1";"—";"289";"45518 96 100 83 Нет";"10";"Участвуете в конкурсе";"975065";"—"
"12";"2";"—";"288";"48329 98 100 90 Нет";"—";"Участвуете в конкурсе";"1442710";"—"
"13";"2";"—";"288";"51037 98 100 90 Нет";"—";"Участвуете в конкурсе";"1760107";"—"
"14";"7";"—";"287";"46029 94 90 93 Нет";"10";"Участвуете в конкурсе";"964483";"—"
"15";"2";"—";"286";"46088 100 90 96 Нет";"—";"Участвуете в конкурсе";"1107721";"—"
"16";"2";"—";"286";"51936 90 100 96 Нет";"—";"Участвуете в конкурсе";"1128106";"—"
"17";"4";"—";"286";"47183 92 100 91 Нет";"3";"Участвуете в конкурсе";"1257965";"—"
"18";"8";"—";"285";"53521 90 99 86 Нет";"10";"Участвуете в конкурсе";"1795014";"—"
"19";"3";"—";"284";"50672 90 100 84 Нет";"10";"Участвуете в конкурсе";"1696954";"—"
"20";"8";"—";"282";"49139 90 100 82 Нет";"10";"Участвуете в конкурсе";"1508782";"—"
"21";"1";"—";"282";"50416 90 90 92 Нет";"10";"Участвуете в конкурсе";"1633770";"—"
"22";"1";"Да";"282";"53124 96 90 96 Да";"—";"Участвуете в конкурсе";"1971020";"—"
"23";"1";"—";"280";"30971 94 80 96 Нет";"10";"Участвуете в конкурсе";"1106379";"—"
"24";"1";"—";"280";"44976 94 100 86 Нет";"—";"Участвуете в конкурсе";"1256067";"—"
"25";"1";"Да";"279";"48121 90 80 99 Нет";"10";"Участвуете в конкурсе";"1419300";"—"
"26";"6";"—";"278";"50074 80 100 98 Нет";"—";"Участвуете в конкурсе";"1646768";"—"
"27";"3";"—";"278";"45551 96 90 89 Нет";"3";"Участвуете в конкурсе";"981713";"—"
"28";"1";"—";"277";"50673 90 100 87 Нет";"—";"Участвуете в конкурсе";"1455892";"—"
"29";"3";"—";"277";"36305 90 100 87 Нет";"—";"Участвуете в конкурсе";"1787837";"—"
"30";"7";"—";"277";"54280 86 90 91 Нет";"10";"Участвуете в конкурсе";"2069703";"—"
"31";"2";"—";"276";"30373 90 100 86 Нет";"—";"Участвуете в конкурсе";"1201390";"—"
"32";"5";"—";"275";"50496 90 94 86 Нет";"5";"Участвуете в конкурсе";"1473788";"—"
"33";"3";"—";"275";"50449 82 100 83 Нет";"10";"Участвуете в конкурсе";"1685560";"—"
"34";"4";"—";"275";"49877 92 90 83 Нет";"10";"Участвуете в конкурсе";"1686174";"—"
"35";"2";"—";"273";"49842 76 100 97 Нет";"—";"Участвуете в конкурсе";"1557828";"—"
"36";"3";"—";"273";"56602 90 100 73 Нет";"10";"Участвуете в конкурсе";"2244402";"—"
"37";"3";"—";"273";"45306 96 90 87 Нет";"—";"Участвуете в конкурсе";"964596";"—"
"38";"2";"—";"272";"47158 86 82 94 Нет";"10";"Участвуете в конкурсе";"1258941";"—"
"39";"3";"—";"272";"53718 94 100 68 Нет";"10";"Участвуете в конкурсе";"1997122";"—"
"40";"3";"—";"272";"53885 90 90 82 Нет";"10";"Участвуете в конкурсе";"2038564";"—"
"41";"2";"—";"270";"46948 96 90 84 Нет";"—";"Участвуете в конкурсе";"1036435";"—"
"42";"4";"—";"269";"45478 96 100 73 Нет";"—";"Участвуете в конкурсе";"984365";"—"
"43";"1";"Да";"268";"45680 78 90 100 Нет";"—";"Участвуете в конкурсе";"1015700";"—"
"44";"3";"—";"268";"48084 96 80 82 Нет";"10";"Участвуете в конкурсе";"1417510";"—"
"45";"2";"—";"268";"50573 94 80 94 Нет";"—";"Участвуете в конкурсе";"1706291";"—"
"46";"1";"—";"268";"51220 86 100 82 Нет";"—";"Участвуете в конкурсе";"1778914";"—"
"47";"5";"—";"267";"46464 84 80 93 Нет";"10";"Участвуете в конкурсе";"1125254";"—"
"48";"1";"—";"267";"46191 92 100 75 Нет";"—";"Участвуете в конкурсе";"1126654";"—"
"49";"5";"—";"267";"55822 82 100 85 Нет";"—";"Участвуете в конкурсе";"2173709";"—"
"50";"1";"—";"266";"45839 78 90 88 Нет";"10";"Участвуете в конкурсе";"1042285";"—"
"51";"3";"—";"266";"48917 84 100 82 Нет";"—";"Участвуете в конкурсе";"1514422";"—"
"52";"3";"—";"265";"52763 90 92 81 Нет";"2";"Участвуете в конкурсе";"1344686";"—"
"53";"3";"—";"264";"53947 88 80 96 Нет";"—";"Участвуете в конкурсе";"1610954";"—"
"54";"1";"—";"264";"52026 86 100 78 Нет";"—";"Участвуете в конкурсе";"1854948";"—"
"55";"1";"—";"264";"45314 92 90 82 Нет";"—";"Участвуете в конкурсе";"962153";"—"
"56";"5";"—";"263";"46105 86 90 87 Нет";"—";"Участвуете в конкурсе";"1106261";"—"
"57";"3";"—";"263";"28418 88 92 83 Нет";"—";"Участвуете в конкурсе";"2272381";"—"
"58";"1";"Да";"262";"51636 74 90 98 Нет";"—";"Участвуете в конкурсе";"1415964";"—"
"59";"3";"—";"262";"58599 92 88 72 Нет";"10";"Участвуете в конкурсе";"1833823";"—"
"60";"1";"Да";"262";"45317 80 90 82 Да";"10";"Участвуете в конкурсе";"962408";"—"
"61";"4";"—";"262";"45554 80 100 82 Нет";"—";"Участвуете в конкурсе";"981860";"—"
