"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"10";"—";"302000";"98 100 94";"10000";"Участвует в конкурсе";"1839611";"—"
"2";"4";"—";"300000";"98 98 94";"10000";"Участвует в конкурсе";"1708207";"—"
"3";"4";"—";"300000";"95 98 97";"10000";"Участвует в конкурсе";"2232633";"—"
"4";"8";"—";"299000";"100 100 89";"10000";"Участвует в конкурсе";"1514902";"—"
"5";"10";"—";"299000";"95 100 94";"10000";"Участвует в конкурсе";"1554023";"—"
"6";"9";"—";"299000";"93 96 100";"10000";"Участвует в конкурсе";"1516062";"—"
"7";"7";"—";"298000";"95 96 97";"10000";"Участвует в конкурсе";"1626983";"—"
"9";"13";"—";"297000";"95 92 100";"10000";"Участвует в конкурсе";"1501339";"—"
"10";"4";"—";"297000";"93 100 94";"10000";"Участвует в конкурсе";"1175568";"—"
"12";"8";"—";"296000";"100 86 100";"10000";"Участвует в конкурсе";"1702101";"—"
"13";"5";"—";"296000";"98 97 91";"10000";"Участвует в конкурсе";"2368438";"—"
"14";"6";"—";"296000";"93 96 97";"10000";"Участвует в конкурсе";"1366342";"—"
"15";"12";"—";"295000";"95 99 91";"10000";"Участвует в конкурсе";"1479205";"—"
"16";"10";"—";"294000";"98 100 86";"10000";"Участвует в конкурсе";"1625066";"—"
"17";"5";"—";"294000";"95 95 94";"10000";"Участвует в конкурсе";"1176975";"—"
"18";"14";"—";"292000";"98 100 89";"5000";"Участвует в конкурсе";"1637473";"—"
"19";"15";"—";"292000";"100 92 94";"6000";"Участвует в конкурсе";"1977911";"—"
"20";"13";"—";"292000";"100 95 89";"8000";"Участвует в конкурсе";"1788572";"—"
"21";"5";"—";"292000";"100 99 83";"10000";"Участвует в конкурсе";"2230382";"—"
"22";"5";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"1493379";"—"
"23";"9";"—";"292000";"95 98 89";"10000";"Участвует в конкурсе";"2000936";"—"
"24";"5";"—";"292000";"88 97 97";"10000";"Участвует в конкурсе";"1482329";"—"
"25";"4";"—";"291000";"98 94 91";"8000";"Участвует в конкурсе";"1996739";"—"
"26";"11";"—";"291000";"95 100 86";"10000";"Участвует в конкурсе";"1436615";"—"
"27";"5";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"1798586";"—"
"28";"3";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"1963797";"—"
"29";"11";"—";"291000";"95 92 94";"10000";"Участвует в конкурсе";"2052288";"—"
"30";"13";"—";"291000";"93 97 91";"10000";"Участвует в конкурсе";"1493568";"—"
"31";"2";"—";"291000";"83 98 100";"10000";"Участвует в конкурсе";"1656043";"—"
"32";"4";"—";"290000";"93 98 91";"8000";"Участвует в конкурсе";"1853877";"—"
"33";"3";"—";"290000";"90 96 94";"10000";"Участвует в конкурсе";"1538710";"—"
"34";"8";"—";"290000";"90 96 94";"10000";"Участвует в конкурсе";"1536693";"—"
"35";"4";"—";"290000";"88 95 97";"10000";"Участвует в конкурсе";"1287292";"—"
"36";"16";"—";"289000";"95 94 97";"3000";"Участвует в конкурсе";"1481603";"—"
"37";"4";"—";"289000";"90 100 89";"10000";"Участвует в конкурсе";"2344911";"—"
"38";"3";"—";"288000";"98 96 86";"8000";"Участвует в конкурсе";"1615565";"—"
"39";"4";"—";"288000";"95 94 89";"10000";"Участвует в конкурсе";"1241968";"—"
