"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"7";"—";"285";"275";"10";"Участвуете в конкурсе";"1191075";"—"
"2";"2";"—";"285";"275";"10";"Участвуете в конкурсе";"1162644";"—"
"3";"8";"—";"277";"277";"0";"Участвуете в конкурсе";"1323577";"—"
"4";"1";"—";"273";"268";"5";"Участвуете в конкурсе";"1503436";"—"
"5";"5";"—";"264";"259";"5";"Участвуете в конкурсе";"958634";"—"
"6";"4";"—";"264";"254";"10";"Участвуете в конкурсе";"977577";"—"
"7";"1";"—";"261";"261";"0";"Участвуете в конкурсе";"1797045";"—"
"8";"6";"—";"260";"258";"2";"Участвуете в конкурсе";"2184567";"—"
"9";"2";"—";"256";"256";"0";"Участвуете в конкурсе";"1370330";"—"
"10";"5";"—";"255";"255";"0";"Участвуете в конкурсе";"1623459";"—"
"11";"2";"—";"255";"250";"5";"Участвуете в конкурсе";"958101";"—"
"12";"2";"—";"254";"244";"10";"Участвуете в конкурсе";"1196896";"—"
"13";"3";"—";"253";"253";"0";"Участвуете в конкурсе";"1125217";"—"
"14";"5";"—";"250";"240";"10";"Участвуете в конкурсе";"1749742";"—"
"15";"5";"—";"249";"249";"0";"Участвуете в конкурсе";"1179745";"—"
"16";"1";"—";"249";"249";"0";"Участвуете в конкурсе";"1416684";"—"
"17";"2";"—";"249";"249";"0";"Участвуете в конкурсе";"2391047";"—"
"18";"2";"—";"248";"248";"0";"Участвуете в конкурсе";"2156217";"—"
"19";"1";"—";"248";"238";"10";"Участвуете в конкурсе";"1442415";"—"
"20";"5";"—";"247";"245";"2";"Участвуете в конкурсе";"2101393";"—"
"21";"9";"—";"247";"237";"10";"Участвуете в конкурсе";"2184480";"—"
"22";"5";"—";"247";"237";"10";"Участвуете в конкурсе";"1856426";"—"
"23";"4";"—";"246";"246";"0";"Участвуете в конкурсе";"1909192";"—"
"24";"5";"—";"246";"236";"10";"Участвуете в конкурсе";"1782205";"—"
"25";"11";"—";"245";"245";"0";"Участвуете в конкурсе";"1309168";"—"
"26";"6";"—";"245";"243";"2";"Участвуете в конкурсе";"1498480";"—"
"27";"2";"Да";"244";"240";"4";"Участвуете в конкурсе";"1249015";"—"
"28";"16";"—";"244";"237";"7";"Участвуете в конкурсе";"2096871";"—"
"29";"7";"—";"244";"234";"10";"Участвуете в конкурсе";"1523501";"—"
"30";"2";"—";"242";"237";"5";"Участвуете в конкурсе";"1606719";"—"
"31";"3";"—";"241";"241";"0";"Участвуете в конкурсе";"1253337";"—"
"32";"4";"—";"241";"231";"10";"Участвуете в конкурсе";"2257933";"—"
"33";"9";"—";"240";"230";"10";"Участвуете в конкурсе";"1704705";"—"
"34";"5";"—";"238";"235";"3";"Участвуете в конкурсе";"1240254";"—"
"35";"5";"—";"238";"228";"10";"Участвуете в конкурсе";"1917837";"—"
"36";"3";"—";"237";"235";"2";"Участвуете в конкурсе";"1646920";"—"
"37";"2";"—";"235";"225";"10";"Участвуете в конкурсе";"1473487";"—"
"38";"1";"—";"234";"234";"0";"Участвуете в конкурсе";"1432689";"—"
"39";"5";"—";"234";"230";"4";"Участвуете в конкурсе";"1250848";"—"
"40";"1";"—";"233";"233";"0";"Участвуете в конкурсе";"1176556";"—"
"41";"2";"—";"233";"223";"10";"Участвуете в конкурсе";"1643660";"—"
"42";"2";"—";"232";"222";"10";"Участвуете в конкурсе";"1043018";"—"
"43";"6";"—";"231";"221";"10";"Участвуете в конкурсе";"2036601";"—"
"44";"5";"—";"228";"228";"0";"Участвуете в конкурсе";"2275322";"—"
"45";"5";"—";"228";"228";"0";"Участвуете в конкурсе";"1894611";"—"
"46";"4";"—";"228";"228";"0";"Участвуете в конкурсе";"1437628";"—"
"47";"2";"—";"227";"227";"0";"Участвуете в конкурсе";"2247421";"—"
"48";"2";"—";"227";"227";"0";"Участвуете в конкурсе";"2182934";"—"
"49";"4";"—";"226";"226";"0";"Участвуете в конкурсе";"1973801";"—"
"50";"4";"—";"225";"223";"2";"Участвуете в конкурсе";"1389013";"—"
"51";"1";"—";"225";"215";"10";"Участвуете в конкурсе";"2248810";"—"
"52";"3";"—";"224";"224";"0";"Участвуете в конкурсе";"1537349";"—"
"53";"10";"—";"222";"222";"0";"Участвуете в конкурсе";"2002318";"—"
"54";"7";"—";"222";"220";"2";"Участвуете в конкурсе";"990544";"—"
"55";"3";"—";"221";"221";"0";"Участвуете в конкурсе";"1500645";"—"
"56";"6";"—";"221";"221";"0";"Участвуете в конкурсе";"1431822";"—"
"57";"2";"—";"221";"221";"0";"Участвуете в конкурсе";"1521918";"—"
"58";"2";"—";"221";"221";"0";"Участвуете в конкурсе";"1444472";"—"
"59";"7";"—";"221";"219";"2";"Участвуете в конкурсе";"1267205";"—"
"60";"11";"—";"219";"219";"0";"Участвуете в конкурсе";"1069131";"—"
"61";"5";"—";"219";"219";"0";"Участвуете в конкурсе";"2260669";"—"
"62";"5";"—";"219";"217";"2";"Участвуете в конкурсе";"2214082";"—"
"63";"5";"—";"219";"217";"2";"Участвуете в конкурсе";"2335643";"—"
"64";"5";"—";"219";"217";"2";"Участвуете в конкурсе";"1436627";"—"
"65";"7";"—";"218";"218";"0";"Участвуете в конкурсе";"2336596";"—"
"66";"6";"—";"218";"216";"2";"Участвуете в конкурсе";"1329189";"—"
"67";"4";"—";"218";"208";"10";"Участвуете в конкурсе";"2425631";"—"
"68";"3";"—";"218";"208";"10";"Участвуете в конкурсе";"1384915";"—"
"69";"3";"—";"217";"217";"0";"Участвуете в конкурсе";"1779511";"—"
"70";"2";"—";"217";"217";"0";"Участвуете в конкурсе";"1127136";"—"
"71";"1";"—";"217";"217";"0";"Участвуете в конкурсе";"2312181";"—"
"72";"11";"—";"217";"215";"2";"Участвуете в конкурсе";"991401";"—"
"73";"5";"—";"216";"216";"0";"Участвуете в конкурсе";"1617430";"—"
"74";"9";"—";"216";"214";"2";"Участвуете в конкурсе";"2097425";"—"
"75";"3";"—";"216";"211";"5";"Участвуете в конкурсе";"983774";"—"
"76";"3";"—";"216";"206";"10";"Участвуете в конкурсе";"1847786";"—"
"77";"5";"—";"215";"215";"0";"Участвуете в конкурсе";"2142161";"—"
"78";"3";"—";"215";"215";"0";"Участвуете в конкурсе";"2312853";"—"
"79";"1";"—";"215";"215";"0";"Участвуете в конкурсе";"1317634";"—"
"80";"2";"—";"214";"214";"0";"Участвуете в конкурсе";"1282483";"—"
"81";"1";"—";"214";"214";"0";"Участвуете в конкурсе";"976269";"—"
"82";"5";"—";"214";"212";"2";"Участвуете в конкурсе";"2273100";"—"
"83";"2";"—";"214";"212";"2";"Участвуете в конкурсе";"1367133";"—"
"84";"1";"—";"214";"211";"3";"Участвуете в конкурсе";"2252129";"—"
"85";"1";"—";"214";"204";"10";"Участвуете в конкурсе";"1171073";"—"
"86";"6";"—";"213";"213";"0";"Участвуете в конкурсе";"1545025";"—"
"87";"4";"—";"213";"213";"0";"Участвуете в конкурсе";"1235779";"—"
"88";"6";"—";"213";"211";"2";"Участвуете в конкурсе";"951841";"—"
"89";"4";"—";"213";"203";"10";"Участвуете в конкурсе";"1606047";"—"
"90";"2";"—";"212";"212";"0";"Участвуете в конкурсе";"1567983";"—"
"91";"2";"—";"212";"212";"0";"Участвуете в конкурсе";"1626655";"—"
"92";"10";"—";"211";"209";"2";"Участвуете в конкурсе";"1127644";"—"
"93";"1";"—";"211";"208";"3";"Участвуете в конкурсе";"2264970";"—"
"94";"8";"—";"211";"207";"4";"Участвуете в конкурсе";"1329435";"—"
"95";"4";"—";"211";"206";"5";"Участвуете в конкурсе";"1105905";"—"
"96";"3";"—";"211";"201";"10";"Участвуете в конкурсе";"1275346";"—"
"97";"2";"—";"210";"210";"0";"Участвуете в конкурсе";"1516029";"—"
"98";"1";"—";"210";"208";"2";"Участвуете в конкурсе";"1636022";"—"
"99";"8";"—";"210";"208";"2";"Участвуете в конкурсе";"1313591";"—"
"100";"4";"—";"210";"207";"3";"Участвуете в конкурсе";"2027616";"—"
"101";"2";"—";"209";"209";"0";"Участвуете в конкурсе";"1255835";"—"
"102";"2";"—";"209";"209";"0";"Участвуете в конкурсе";"1888141";"—"
"103";"3";"—";"209";"207";"2";"Участвуете в конкурсе";"1415410";"—"
"104";"2";"—";"209";"202";"7";"Участвуете в конкурсе";"1478215";"—"
"105";"9";"—";"208";"208";"0";"Участвуете в конкурсе";"2354013";"—"
"106";"6";"—";"208";"208";"0";"Участвуете в конкурсе";"2416866";"—"
"107";"5";"—";"208";"208";"0";"Участвуете в конкурсе";"2081294";"—"
"108";"6";"—";"208";"208";"0";"Участвуете в конкурсе";"1321245";"—"
"109";"5";"—";"208";"208";"0";"Участвуете в конкурсе";"2046272";"—"
"110";"1";"—";"208";"206";"2";"Участвуете в конкурсе";"1444799";"—"
"111";"4";"—";"208";"201";"7";"Участвуете в конкурсе";"1040643";"—"
"112";"2";"—";"207";"207";"0";"Участвуете в конкурсе";"1651175";"—"
"113";"4";"—";"207";"207";"0";"Участвуете в конкурсе";"1655498";"—"
"114";"1";"—";"207";"207";"0";"Участвуете в конкурсе";"2169167";"—"
"115";"7";"—";"207";"207";"0";"Участвуете в конкурсе";"2174692";"—"
"116";"2";"—";"207";"205";"2";"Участвуете в конкурсе";"1288366";"—"
"117";"5";"—";"207";"205";"2";"Участвуете в конкурсе";"2295908";"—"
"118";"6";"—";"207";"205";"2";"Участвуете в конкурсе";"1266389";"—"
"119";"3";"—";"206";"201";"5";"Участвуете в конкурсе";"1027593";"—"
"120";"3";"—";"205";"205";"0";"Участвуете в конкурсе";"1362375";"—"
"121";"3";"—";"205";"205";"0";"Участвуете в конкурсе";"2253712";"—"
"122";"2";"—";"205";"205";"0";"Участвуете в конкурсе";"1627377";"—"
"123";"9";"—";"205";"205";"0";"Участвуете в конкурсе";"1205951";"—"
"124";"4";"—";"205";"202";"3";"Участвуете в конкурсе";"1181790";"—"
"125";"7";"—";"204";"204";"0";"Участвуете в конкурсе";"2349103";"—"
"126";"6";"Да";"204";"204";"0";"Участвуете в конкурсе";"1611815";"—"
"127";"2";"—";"203";"203";"0";"Участвуете в конкурсе";"1989420";"—"
"128";"3";"—";"202";"202";"0";"Участвуете в конкурсе";"1514755";"—"
"129";"3";"—";"202";"202";"0";"Участвуете в конкурсе";"1521045";"—"
"130";"7";"—";"202";"200";"2";"Участвуете в конкурсе";"1202075";"—"
"131";"9";"—";"202";"197";"5";"Участвуете в конкурсе";"1415413";"—"
"132";"1";"—";"202";"192";"10";"Участвуете в конкурсе";"2273613";"—"
"133";"3";"—";"201";"201";"0";"Участвуете в конкурсе";"1954100";"—"
"134";"6";"—";"201";"201";"0";"Участвуете в конкурсе";"1830411";"—"
"135";"4";"—";"201";"199";"2";"Участвуете в конкурсе";"1278873";"—"
"136";"7";"—";"200";"200";"0";"Участвуете в конкурсе";"1338085";"—"
"137";"8";"—";"200";"200";"0";"Участвуете в конкурсе";"1000430";"—"
"138";"1";"—";"200";"200";"0";"Участвуете в конкурсе";"1027903";"—"
"139";"4";"—";"200";"200";"0";"Участвуете в конкурсе";"1199117";"—"
