"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"273000";"82 90 91";"10000";"Участвует в конкурсе";"1643886";"—"
"2";"2";"—";"266000";"90 93 73";"10000";"Участвует в конкурсе";"2119866";"—"
"3";"1";"—";"264000";"86 96 72";"10000";"Участвует в конкурсе";"1943832";"—"
"4";"14";"Электронное";"262000";"80 80 92";"10000";"Участвует в конкурсе";"1772890";"—"
"5";"2";"—";"261000";"90 88 73";"10000";"Участвует в конкурсе";"1880268";"—"
"6";"4";"—";"261000";"80 82 89";"10000";"Участвует в конкурсе";"2095431";"—"
"8";"10";"—";"258000";"84 83 83";"8000";"Участвует в конкурсе";"1363725";"—"
"9";"3";"—";"257000";"84 95 75";"3000";"Участвует в конкурсе";"2156649";"—"
"10";"3";"—";"257000";"82 79 86";"10000";"Участвует в конкурсе";"1544066";"—"
"11";"5";"—";"251000";"86 80 75";"10000";"Участвует в конкурсе";"1286125";"—"
"12";"1";"—";"249000";"86 88 75";"—";"Участвует в конкурсе";"1439148";"—"
"13";"1";"Электронное";"249000";"86 83 70";"10000";"Участвует в конкурсе";"1275521";"—"
"14";"3";"—";"248000";"86 82 70";"10000";"Участвует в конкурсе";"1556116";"—"
"15";"2";"—";"247000";"86 76 75";"10000";"Участвует в конкурсе";"1064017";"—"
"16";"14";"Электронное";"244000";"86 86 72";"—";"Участвует в конкурсе";"1914936";"—"
"17";"1";"—";"243000";"86 68 89";"—";"Участвует в конкурсе";"1845255";"—"
"18";"7";"—";"243000";"78 90 75";"—";"Участвует в конкурсе";"1753007";"—"
"19";"5";"—";"243000";"78 84 81";"—";"Участвует в конкурсе";"1213680";"—"
"20";"2";"Электронное";"243000";"90 84 67";"2000";"Участвует в конкурсе";"1347384";"—"
"21";"3";"—";"243000";"88 84 61";"10000";"Участвует в конкурсе";"1367102";"—"
"22";"3";"—";"242000";"76 73 83";"10000";"Участвует в конкурсе";"1153705";"—"
"24";"2";"Электронное";"239000";"76 80 73";"10000";"Участвует в конкурсе";"947096";"—"
"25";"6";"Электронное";"238000";"86 76 73";"3000";"Участвует в конкурсе";"2090016";"—"
"26";"7";"Электронное";"227000";"78 70 69";"10000";"Участвует в конкурсе";"1755983";"—"
"27";"3";"—";"224000";"76 79 66";"3000";"Участвует в конкурсе";"2168628";"—"
"29";"5";"Электронное";"223000";"74 80 69";"—";"Участвует в конкурсе";"1902053";"—"
"30";"2";"—";"222000";"80 70 72";"—";"Участвует в конкурсе";"1256428";"—"
"31";"5";"—";"219000";"76 71 72";"—";"Участвует в конкурсе";"1680582";"—"
"32";"12";"Электронное";"219000";"76 76 64";"3000";"Участвует в конкурсе";"1725101";"—"
"33";"1";"—";"217000";"78 79 60";"—";"Участвует в конкурсе";"1521412";"—"
"35";"3";"—";"215000";"82 67 61";"5000";"Участвует в конкурсе";"1535358";"—"
"36";"3";"Электронное";"214000";"70 65 73";"6000";"Участвует в конкурсе";"1521241";"—"
"37";"1";"—";"211000";"76 68 67";"—";"Участвует в конкурсе";"1553132";"—"
"38";"2";"—";"209000";"76 67 66";"—";"Участвует в конкурсе";"1041393";"—"
"41";"2";"—";"206000";"76 67 63";"—";"Участвует в конкурсе";"1625348";"—"
"42";"3";"—";"203000";"72 73 58";"—";"Участвует в конкурсе";"1443760";"—"
"43";"2";"—";"199000";"72 64 60";"3000";"Участвует в конкурсе";"1130367";"—"
"44";"1";"—";"195000";"46 65 81";"3000";"Участвует в конкурсе";"2421982";"—"
"45";"4";"—";"189000";"72 62 55";"—";"Участвует в конкурсе";"1196637";"—"
"46";"1";"Электронное";"187000";"64 46 77";"—";"Участвует в конкурсе";"2340861";"—"
"47";"4";"—";"186000";"70 62 54";"—";"Участвует в конкурсе";"1026442";"—"
"48";"5";"—";"185000";"70 44 61";"10000";"Участвует в конкурсе";"1574151";"—"
"50";"1";"Электронное";"171000";"64 46 61";"—";"Участвует в конкурсе";"1288267";"—"
"51";"1";"—";"156000";"46 56 54";"—";"Участвует в конкурсе";"1093177";"—"
"53";"5";"Электронное";"143000";"46 46 51";"—";"Участвует в конкурсе";"1474934";"—"
