"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"280.0";"98 94 88";"—";"Участвуете в конкурсе";"1404121";"—"
"2";"3";"—";"279.0";"88 94 94";"3.0";"Участвуете в конкурсе";"2007190";"—"
"3";"3";"Электронное";"276.0";"92 94 90";"—";"Участвуете в конкурсе";"2007435";"—"
"4";"1";"—";"274.0";"90 91 90";"3.0";"Участвуете в конкурсе";"1508963";"—"
"5";"1";"Электронное";"261.0";"91 87 80";"3.0";"Участвуете в конкурсе";"1042806";"—"
"6";"1";"—";"257.0";"90 69 95";"3.0";"Участвуете в конкурсе";"1407827";"—"
"7";"1";"—";"255.0";"79 83 88";"5.0";"Участвуете в конкурсе";"1422534";"—"
"8";"1";"—";"253.0";"88 94 66";"5.0";"Участвуете в конкурсе";"2392756";"—"
"9";"1";"Электронное";"252.0";"100 78 74";"—";"Участвуете в конкурсе";"1091231";"—"
"10";"1";"—";"251.0";"86 91 74";"—";"Участвуете в конкурсе";"1261534";"—"
"11";"5";"Электронное";"245.0";"81 78 86";"—";"Участвуете в конкурсе";"1623993";"—"
"12";"3";"Электронное";"239.0";"80 81 78";"—";"Участвуете в конкурсе";"1286802";"—"
"13";"1";"—";"237.0";"65 97 72";"3.0";"Участвуете в конкурсе";"1951021";"—"
"14";"1";"Электронное";"234.0";"67 89 78";"—";"Участвуете в конкурсе";"1085649";"—"
"15";"2";"Электронное";"234.0";"74 83 74";"3.0";"Участвуете в конкурсе";"1728777";"—"
"16";"1";"—";"232.0";"78 73 76";"5.0";"Участвуете в конкурсе";"1616043";"—"
"17";"3";"—";"229.0";"81 70 78";"—";"Участвуете в конкурсе";"1211683";"—"
"18";"1";"—";"219.0";"74 73 72";"—";"Участвуете в конкурсе";"2254851";"—"
"19";"1";"—";"217.0";"66 73 78";"—";"Участвуете в конкурсе";"1642674";"—"
"20";"4";"—";"212.0";"66 72 74";"—";"Участвуете в конкурсе";"1973096";"—"
"21";"1";"—";"210.0";"66 66 78";"—";"Участвуете в конкурсе";"1364634";"—"
"22";"1";"—";"209.0";"63 70 72";"4.0";"Участвуете в конкурсе";"1583844";"—"
"23";"1";"Электронное";"208.0";"60 75 70";"3.0";"Участвуете в конкурсе";"2234789";"—"
