"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"3";"—";"28";"48793 √ ―";"28";"Участвуете в конкурсе";"1513841";"—"
"2";"1";"—";"21";"57682 ―";"21";"Участвуете в конкурсе";"1487688";"—"
"3";"3";"—";"18";"54834 ―";"18";"Участвуете в конкурсе";"2128528";"—"
"4";"1";"—";"13";"46278 ―";"13";"Участвуете в конкурсе";"1133297";"—"
"5";"2";"—";"13";"46275 √ ―";"13";"Участвуете в конкурсе";"1133737";"—"
"6";"1";"—";"13";"49214 ―";"13";"Участвуете в конкурсе";"1601008";"—"
"7";"2";"—";"13";"56998 ―";"13";"Участвуете в конкурсе";"2263021";"—"
"8";"1";"—";"13";"57671 ―";"13";"Участвуете в конкурсе";"2332524";"—"
"9";"2";"—";"12";"47419 ―";"12";"Участвуете в конкурсе";"1015264";"—"
"10";"1";"—";"11";"48064 ―";"11";"Участвуете в конкурсе";"1411370";"—"
"11";"1";"—";"11";"54511 ―";"11";"Участвуете в конкурсе";"2084421";"—"
"12";"2";"—";"11";"57450 √ ―";"11";"Участвуете в конкурсе";"2315805";"—"
"13";"3";"—";"10";"45768 √ ―";"10";"Участвуете в конкурсе";"1037268";"—"
"14";"1";"—";"10";"59132 ―";"10";"Участвуете в конкурсе";"1042249";"—"
"15";"2";"—";"10";"46149 ―";"10";"Участвуете в конкурсе";"1114987";"—"
"16";"1";"—";"10";"46332 ―";"10";"Участвуете в конкурсе";"1149422";"—"
"17";"1";"—";"10";"47576 ―";"10";"Участвуете в конкурсе";"1336029";"—"
"18";"1";"—";"10";"48443 ―";"10";"Участвуете в конкурсе";"1470338";"—"
"19";"1";"—";"10";"48413 √ ―";"10";"Участвуете в конкурсе";"1478122";"—"
"20";"1";"—";"10";"49063 ―";"10";"Участвуете в конкурсе";"1562457";"—"
"21";"1";"—";"10";"40670 ―";"10";"Участвуете в конкурсе";"1612810";"—"
"22";"1";"—";"10";"49528 √ ―";"10";"Участвуете в конкурсе";"1620378";"—"
"23";"1";"—";"10";"50303 ―";"10";"Участвуете в конкурсе";"1671485";"—"
"24";"2";"—";"10";"50418 ―";"10";"Участвуете в конкурсе";"1695714";"—"
"25";"1";"—";"10";"54233 ―";"10";"Участвуете в конкурсе";"1817122";"—"
"26";"1";"—";"10";"51880 ―";"10";"Участвуете в конкурсе";"1845799";"—"
"27";"4";"—";"10";"54324 ―";"10";"Участвуете в конкурсе";"1992419";"—"
"28";"2";"—";"10";"54197 ―";"10";"Участвуете в конкурсе";"2047075";"—"
"29";"1";"—";"10";"54330 ―";"10";"Участвуете в конкурсе";"2072710";"—"
"30";"2";"—";"10";"54849 √ ―";"10";"Участвуете в конкурсе";"2128054";"—"
"31";"1";"—";"10";"54946 ―";"10";"Участвуете в конкурсе";"2140261";"—"
"32";"1";"—";"10";"55687 ―";"10";"Участвуете в конкурсе";"2177209";"—"
"33";"1";"—";"10";"55817 √ ―";"10";"Участвуете в конкурсе";"2180741";"—"
"34";"1";"—";"10";"11773 ―";"10";"Участвуете в конкурсе";"2264855";"—"
"35";"2";"—";"10";"58821 ―";"10";"Участвуете в конкурсе";"2322714";"—"
"36";"1";"—";"10";"60993 ―";"10";"Участвуете в конкурсе";"2378204";"—"
"37";"4";"—";"10";"61125 √ ―";"10";"Участвуете в конкурсе";"2472132";"—"
"38";"1";"—";"10";"45724 ―";"10";"Участвуете в конкурсе";"991926";"—"
"39";"1";"—";"6";"46259 √ ―";"6";"Участвуете в конкурсе";"1130361";"—"
"40";"2";"—";"6";"45682 √ ―";"6";"Участвуете в конкурсе";"938094";"—"
"41";"5";"—";"5";"45678 √ ―";"5";"Участвуете в конкурсе";"984728";"—"
"42";"4";"—";"3";"54288 √ ―";"3";"Участвуете в конкурсе";"1053584";"—"
"43";"1";"—";"2";"51310 ―";"2";"Участвуете в конкурсе";"1790324";"—"
"44";"4";"—";"1";"45822 √ ―";"1";"Участвуете в конкурсе";"1020388";"—"
"45";"3";"—";"1";"55789 ―";"1";"Участвуете в конкурсе";"1995467";"—"
"46";"2";"—";"1";"53832 ―";"1";"Участвуете в конкурсе";"1998216";"—"
"47";"1";"—";"1";"54925 ―";"1";"Участвуете в конкурсе";"2137273";"—"
"48";"3";"—";"1";"55765 √ ―";"1";"Участвуете в конкурсе";"2170172";"—"
"49";"2";"—";"—";"45514 ―";"—";"Участвуете в конкурсе";"1000001";"—"
"50";"1";"—";"—";"45736 ―";"—";"Участвуете в конкурсе";"1004973";"—"
"51";"1";"—";"—";"45754 ―";"—";"Участвуете в конкурсе";"1009133";"—"
"52";"2";"—";"—";"45826 ―";"—";"Участвуете в конкурсе";"1020833";"—"
"53";"3";"—";"—";"45803 ―";"—";"Участвуете в конкурсе";"1021979";"—"
"54";"2";"—";"—";"45804 ―";"—";"Участвуете в конкурсе";"1023419";"—"
"55";"1";"—";"—";"45821 ―";"—";"Участвуете в конкурсе";"1024982";"—"
"56";"1";"—";"—";"45741 ―";"—";"Участвуете в конкурсе";"1029092";"—"
"57";"1";"—";"—";"46181 ―";"—";"Участвуете в конкурсе";"1040040";"—"
"58";"1";"—";"—";"46280 ―";"—";"Участвуете в конкурсе";"1042782";"—"
"59";"1";"—";"—";"45937 ―";"—";"Участвуете в конкурсе";"1070611";"—"
"60";"1";"—";"—";"53848 ―";"—";"Участвуете в конкурсе";"1081509";"—"
"61";"5";"—";"—";"46030 ―";"—";"Участвуете в конкурсе";"1086654";"—"
"62";"3";"—";"—";"46119 ―";"—";"Участвуете в конкурсе";"1104390";"—"
"63";"1";"—";"—";"46219 ―";"—";"Участвуете в конкурсе";"1111359";"—"
"64";"1";"—";"—";"52957 ―";"—";"Участвуете в конкурсе";"1128880";"—"
"65";"2";"—";"—";"46277 √ ―";"—";"Участвуете в конкурсе";"1134005";"—"
"66";"1";"—";"—";"46312 ―";"—";"Участвуете в конкурсе";"1142126";"—"
"67";"1";"—";"—";"46335 √ ―";"—";"Участвуете в конкурсе";"1150390";"—"
"68";"1";"—";"—";"46352 ―";"—";"Участвуете в конкурсе";"1153884";"—"
"69";"1";"—";"—";"46407 ―";"—";"Участвуете в конкурсе";"1169316";"—"
"70";"1";"—";"—";"47280 ―";"—";"Участвуете в конкурсе";"1201716";"—"
"71";"2";"—";"—";"47249 √ ―";"—";"Участвуете в конкурсе";"1253147";"—"
"72";"1";"—";"—";"47118 ―";"—";"Участвуете в конкурсе";"1287604";"—"
"73";"1";"—";"—";"47274 ―";"—";"Участвуете в конкурсе";"1298450";"—"
"74";"1";"—";"—";"47373 ―";"—";"Участвуете в конкурсе";"1310923";"—"
"75";"1";"—";"—";"47477 ―";"—";"Участвуете в конкурсе";"1353068";"—"
"76";"1";"—";"—";"47475 ―";"—";"Участвуете в конкурсе";"1355969";"—"
"77";"1";"—";"—";"61188 ―";"—";"Участвуете в конкурсе";"1390383";"—"
"78";"1";"—";"—";"48122 ―";"—";"Участвуете в конкурсе";"1439874";"—"
"79";"2";"—";"—";"48667 ―";"—";"Участвуете в конкурсе";"1498288";"—"
"80";"4";"—";"—";"48669 ―";"—";"Участвуете в конкурсе";"1500710";"—"
"81";"1";"—";"—";"50955 ―";"—";"Участвуете в конкурсе";"1585283";"—"
"82";"1";"—";"—";"49220 ―";"—";"Участвуете в конкурсе";"1601220";"—"
"83";"2";"—";"—";"51115 ―";"—";"Участвуете в конкурсе";"1610214";"—"
"84";"2";"—";"—";"51111 ―";"—";"Участвуете в конкурсе";"1610252";"—"
"85";"2";"—";"—";"49301 ―";"—";"Участвуете в конкурсе";"1611282";"—"
"86";"1";"—";"—";"49306 ―";"—";"Участвуете в конкурсе";"1611735";"—"
"87";"2";"—";"—";"52078 ―";"—";"Участвуете в конкурсе";"1613552";"—"
"88";"2";"—";"—";"49656 √ ―";"—";"Участвуете в конкурсе";"1636664";"—"
"89";"1";"—";"—";"49663 ―";"—";"Участвуете в конкурсе";"1640695";"—"
"90";"1";"—";"—";"50482 ―";"—";"Участвуете в конкурсе";"1652296";"—"
"91";"2";"—";"—";"53014 ―";"—";"Участвуете в конкурсе";"1673535";"—"
"92";"1";"—";"—";"58801 ―";"—";"Участвуете в конкурсе";"1687782";"—"
"93";"2";"—";"—";"51137 ―";"—";"Участвуете в конкурсе";"1724007";"—"
"94";"1";"—";"—";"51153 ―";"—";"Участвуете в конкурсе";"1724233";"—"
"95";"1";"—";"—";"51101 ―";"—";"Участвуете в конкурсе";"1741519";"—"
"96";"1";"—";"—";"51123 ―";"—";"Участвуете в конкурсе";"1744161";"—"
"97";"1";"—";"—";"51363 √ ―";"—";"Участвуете в конкурсе";"1792765";"—"
"98";"1";"—";"—";"51447 ―";"—";"Участвуете в конкурсе";"1793835";"—"
"99";"1";"—";"—";"51693 ―";"—";"Участвуете в конкурсе";"1814826";"—"
"100";"1";"—";"—";"51754 ―";"—";"Участвуете в конкурсе";"1824461";"—"
"101";"3";"—";"—";"55559 ―";"—";"Участвуете в конкурсе";"1827084";"—"
