"Порядковый номер";"Приоритет конкурса";"Наличие договора";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"5";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2099837";"—"
"2";"3";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"1891393";"—"
"3";"17";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2314256";"—"
"4";"7";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2426326";"—"
"5";"3";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2053380";"—"
"6";"6";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2101723";"—"
"7";"1";"—";"40000";"-";"40000";"Ожидание результатов ВИ";"2210468";"—"
"8";"7";"—";"35000";"-";"35000";"Ожидание результатов ВИ";"2046504";"—"
"9";"6";"—";"30000";"-";"30000";"Ожидание результатов ВИ";"1479813";"—"
"10";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2099631";"—"
"11";"23";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2119826";"—"
"12";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2218118";"—"
"13";"26";"—";"25000";"x";"25000";"На рассмотрении";"2451320";"—"
"14";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2206607";"—"
"15";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2000633";"—"
"16";"4";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2206716";"—"
"17";"11";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2162819";"—"
"18";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1792692";"—"
"19";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2044638";"—"
"20";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2363771";"—"
"21";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1169362";"—"
"22";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1245891";"—"
"23";"8";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1973207";"—"
"24";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2000173";"—"
"25";"5";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"1982245";"—"
"26";"28";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2056013";"—"
"27";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2356094";"—"
"28";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2083421";"—"
"29";"16";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2095188";"—"
"30";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2185442";"—"
"31";"10";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2180970";"—"
"32";"3";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2215795";"—"
"33";"2";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2267571";"—"
"34";"6";"—";"25000";"-";"25000";"Ожидание результатов ВИ";"2249701";"—"
"35";"7";"—";"20000";"-";"20000";"Ожидание результатов ВИ";"2266857";"—"
"36";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2401782";"—"
"37";"4";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2372630";"—"
"38";"14";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1927498";"—"
"39";"9";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1997651";"—"
"40";"6";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2412156";"—"
"41";"6";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"978776";"—"
"42";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2137350";"—"
"43";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2167449";"—"
"44";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1037023";"—"
"45";"6";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2336539";"—"
"46";"5";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2343070";"—"
"47";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2326258";"—"
"48";"5";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2077176";"—"
"49";"7";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2150908";"—"
"50";"3";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1158814";"—"
"51";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"1241787";"—"
"52";"2";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2404142";"—"
"53";"14";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2424001";"—"
"54";"7";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2431995";"—"
"55";"5";"—";"15000";"-";"15000";"Ожидание результатов ВИ";"2269985";"—"
