"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"8";"—";"1000";"x x x";"10000";"Участвует в конкурсе";"1643367";"—"
"2";"4";"—";"1000";"x x x";"2000";"Участвует в конкурсе";"1061590";"—"
"3";"5";"—";"1000";"x x x";"—";"Участвует в конкурсе";"1646516";"—"
"7";"2";"—";"285000";"92 86 97";"10000";"Участвует в конкурсе";"2306608";"—"
"8";"5";"Электронное";"269000";"94 82 83";"10000";"Участвует в конкурсе";"1337408";"—"
"9";"4";"—";"265000";"86 94 75";"10000";"Участвует в конкурсе";"1551735";"—"
"10";"1";"—";"256000";"90 88 78";"—";"Участвует в конкурсе";"1598467";"—"
"11";"8";"Электронное";"250000";"88 90 72";"—";"Участвует в конкурсе";"1651780";"—"
"12";"6";"—";"248000";"82 86 70";"10000";"Участвует в конкурсе";"2006764";"—"
"13";"7";"—";"241000";"79 86 73";"3000";"Участвует в конкурсе";"1174707";"—"
"14";"7";"Электронное";"237000";"79 80 78";"—";"Участвует в конкурсе";"2101326";"—"
"16";"3";"Электронное";"225000";"90 74 61";"—";"Участвует в конкурсе";"1649947";"—"
"17";"5";"—";"220000";"80 80 60";"—";"Участвует в конкурсе";"1860033";"—"
"18";"7";"—";"220000";"68 72 70";"10000";"Участвует в конкурсе";"1714195";"—"
"20";"5";"Электронное";"218000";"67 78 63";"10000";"Участвует в конкурсе";"1793418";"—"
"21";"13";"—";"217000";"76 76 55";"10000";"Участвует в конкурсе";"1213972";"—"
"22";"2";"—";"216000";"70 80 64";"2000";"Участвует в конкурсе";"1438857";"—"
"23";"5";"—";"202000";"58 72 69";"3000";"Участвует в конкурсе";"1517275";"—"
"24";"3";"—";"201000";"74 70 57";"—";"Участвует в конкурсе";"1089275";"—"
"25";"7";"—";"200000";"79 72 46";"3000";"Участвует в конкурсе";"1446520";"—"
"26";"11";"—";"198000";"62 64 72";"—";"Участвует в конкурсе";"1622626";"—"
"27";"3";"—";"195000";"64 74 57";"—";"Участвует в конкурсе";"1837385";"—"
"28";"8";"—";"182000";"59 66 57";"—";"Участвует в конкурсе";"2337246";"—"
"29";"7";"—";"176000";"51 70 55";"—";"Участвует в конкурсе";"1114622";"—"
"30";"2";"—";"170000";"54 58 58";"—";"Участвует в конкурсе";"2131312";"—"
"31";"5";"—";"167000";"54 64 49";"—";"Участвует в конкурсе";"2340776";"—"
"32";"2";"—";"165000";"61 58 43";"3000";"Участвует в конкурсе";"1175554";"—"
