"Порядковый номер";"Приоритет конкурса";"Подано согласие";"Сумма баллов";"Баллы за ВИ";"Баллы за ИД";"Статус";"Код поступающего";"Дата выбора конкурсной группы по Москве"
"1";"1";"—";"10";"51616 Без вступительных испытаний 10 Да Призер олимпиады школьников";"1";"Участвуете в конкурсе";"1505787";"—"
"2";"5";"—";"307";"53595 100 100 97 1";"10";"Участвуете в конкурсе";"1949578";"—"
"3";"3";"Электронное";"305";"54284 98 100 97 1";"10";"Участвуете в конкурсе";"1979616";"—"
"4";"7";"—";"300";"46588 98 100 92 2";"10";"Участвуете в конкурсе";"1180515";"—"
"5";"1";"—";"299";"48861 98 100 91 1";"10";"Участвуете в конкурсе";"1513158";"—"
"6";"5";"—";"299";"51601 98 94 97 1";"10";"Участвуете в конкурсе";"1727577";"—"
"7";"4";"Электронное";"299";"45295 90 100 99 2";"10";"Участвуете в конкурсе";"954532";"—"
"8";"2";"—";"298";"56301 100 99 89 1";"10";"Участвуете в конкурсе";"2230184";"—"
"9";"1";"—";"295";"47272 100 100 95 7";"—";"Участвуете в конкурсе";"1256711";"—"
"10";"2";"Электронное";"294";"49544 96 100 98 1";"—";"Участвуете в конкурсе";"1587217";"—"
"11";"8";"—";"294";"52280 84 100 100 2";"10";"Участвуете в конкурсе";"1721857";"—"
"12";"6";"—";"292";"52992 98 95 89 6";"10";"Участвуете в конкурсе";"1956402";"—"
"13";"9";"Электронное";"291";"50314 92 100 99 2";"—";"Участвуете в конкурсе";"1687538";"—"
"14";"2";"Электронное";"291";"57502 100 95 94 1";"2";"Участвуете в конкурсе";"2314414";"—"
"15";"3";"—";"291";"49885 100 90 91 3";"10";"Участвуете в конкурсе";"1325036";"—"
"16";"9";"—";"291";"51122 88 100 93 2";"10";"Участвуете в конкурсе";"1619911";"—"
"17";"4";"—";"290";"52177 100 94 86 4";"10";"Участвуете в конкурсе";"1859882";"—"
"18";"5";"Электронное";"289";"49051 94 100 93 2";"2";"Участвуете в конкурсе";"1508464";"—"
"19";"1";"Электронное";"289";"45518 96 100 83 1";"10";"Участвуете в конкурсе";"975065";"—"
"20";"6";"—";"289";"58381 96 92 91 6";"10";"Участвуете в конкурсе";"2178759";"—"
"21";"2";"—";"289";"51012 94 100 85 2";"10";"Участвуете в конкурсе";"1338578";"—"
"22";"5";"Электронное";"289";"48396 94 88 97 5";"10";"Участвуете в конкурсе";"1443529";"—"
"23";"5";"—";"289";"50615 90 95 94 3";"10";"Участвуете в конкурсе";"1647747";"—"
"24";"5";"—";"289";"56034 90 95 94 5";"10";"Участвуете в конкурсе";"2223225";"—"
"25";"9";"Электронное";"288";"48329 98 100 90 4";"—";"Участвуете в конкурсе";"1442710";"—"
"26";"1";"—";"287";"55031 100 96 86 1";"5";"Участвуете в конкурсе";"1762901";"—"
